		Hypernetwork testing function

Reading organism data at epoch: 14773
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
72	      1011000101	101001	101001	0
73	      1111001011	111000	111000	0
74	      1011000111	101001	101001	0
75	      1010001001	101000	101000	0
76	      0010011100	001011	001011	0
77	      1100100101	110101	110101	0
78	      0111011111	011011	011011	0
79	      1001100010	100100	100100	0
80	      0110001000	011000	011000	0
81	      1100010011	110010	110010	0
82	      1011010100	101011	101011	0
83	      1110010000	111010	111010	0
84	      0010100011	001100	001100	0
85	      0110111010	011110	011110	0
86	      0101000100	010001	010001	0
87	      0101100111	010101	010101	0
88	      1101100110	110101	110101	0
89	      1111110111	111111	111111	0
90	      1101110101	110111	110111	0
91	      1110000101	111001	111001	0
92	      1101010101	110011	110011	0
93	      0110001001	011000	011000	0
94	      1011101000	101100	101100	0
95	      0010101101	001101	001101	0
96	      1011110101	101111	101111	0
97	      0100110111	010111	010111	0
98	      0100101101	010101	010101	0
99	      0110110111	011111	011111	0
100	      1111001010	111000	111000	0
101	      0010111100	001111	001111	0
102	      0101000011	010000	010000	0
103	      1011010011	101010	101010	0
104	      1010100000	101100	101100	0
105	      1100000111	110001	110001	0
106	      1010011001	101010	101010	0
107	      1110101001	111100	111100	0
108	      0011101000	001100	001100	0
109	      0101101011	010100	010100	0
110	      1100000100	110001	110001	0
111	      1100110010	110110	110110	0
112	      1000011000	100010	100010	0
113	      0100110101	010111	010111	0
114	      0010001000	001000	001000	0
115	      0000010010	000010	000010	0
116	      1101110110	110111	110111	0
117	      0110001100	011001	011001	0
118	      1101000101	110001	110001	0
119	      1000011001	100010	100010	0
120	      0100101100	010101	010101	0
121	      1010010101	101011	101011	0
122	      1101010111	110011	110011	0
123	      1000011010	100010	100010	0
124	      1100110110	110111	110111	0
125	      1110111000	111110	111110	0
126	      1000011011	100010	100010	0
127	      0000100111	000101	000101	0
128	      1100000011	110000	110000	0
129	      1000111100	100111	100111	0
130	      0101111000	010110	010110	0
131	      1111011010	111010	111010	0
132	      0000000110	000001	000001	0
133	      0000100000	000100	000100	0
134	      0111010001	011010	011010	0
135	      0101000111	010001	010001	0
136	      0011100001	001100	001100	0
137	      1110001100	111001	111001	0
138	      1000000001	100000	100000	0
139	      0010101010	001100	001100	0
140	      0010101110	001101	001101	0
141	      1000011111	100011	100011	0
142	      0000110111	000111	000111	0
143	      1001101100	100101	100101	0
144	      1010110110	101111	101111	0
145	      0100000000	010000	010000	0
146	      0110011001	011010	011010	0
147	      1101010100	110011	110011	0
148	      0010110011	001110	001110	0
149	      1011111010	101110	101110	0
150	      0110011000	011010	011010	0
151	      0010011101	001011	001011	0
152	      0010000110	001001	001001	0
153	      0001111110	000111	000111	0
154	      1010010111	101011	101011	0
155	      0001011001	000010	000010	0
156	      0011111001	001110	001110	0
157	      1111111000	111110	111110	0
158	      1011001010	101000	101000	0
159	      0010101100	001101	001101	0
160	      0010000000	001000	001000	0
161	      0011010010	001010	001010	0
162	      0001110000	000110	000110	0
163	      1010111010	101110	101110	0
164	      0000100010	000100	000100	0
165	      0111110100	011111	011111	0
166	      0011010100	001011	001011	0
167	      1000101011	100100	100100	0
168	      1101101101	110101	110101	0
169	      0100010110	010011	010011	0
170	      0000100101	000101	000101	0
171	      1110110000	111110	111110	0
172	      1010011100	101011	101011	0
173	      1111011110	111011	111011	0
174	      0100000010	010000	010000	0
175	      1011010000	101010	101010	0
176	      1101101010	110100	110100	0
177	      1101100000	110100	110100	0
178	      0111000000	011000	011000	0
179	      0111101011	011100	011100	0
180	      1001010100	100011	100011	0
181	      0101101100	010101	010101	0
182	      1001001100	100001	100001	0
183	      1111110001	111110	111110	0
184	      1001011011	100010	100010	0
185	      0011110010	001110	001110	0
186	      0110110011	011110	011110	0
187	      0010010001	001010	001010	0
188	      1001101000	100100	100100	0
189	      1000110101	100111	100111	0
190	      0001100100	000101	000101	0
191	      1010110010	101110	101110	0
192	      0111110010	011110	011110	0
193	      0001000000	000000	000000	0
194	      0101110111	010111	010111	0
195	      1111111010	111110	111110	0
196	      1101000100	110001	110001	0
197	      1110011001	111010	111010	0
198	      1111110100	111111	111111	0
199	      1010101111	101101	101101	0
200	      0001001011	000000	000000	0
201	      0001011000	000010	000010	0
202	      1100001100	110001	110001	0
203	      1110001111	111001	111001	0
204	      0100001111	010001	010001	0
205	      1110111011	111110	111110	0
206	      0110101010	011100	011100	0
207	      1010111001	101110	101110	0
208	      0001110010	000110	000110	0
209	      1100000000	110000	110000	0
210	      1000110110	100111	100111	0
211	      0001100000	000100	000100	0
212	      1100111100	110111	110111	0
213	      1000101101	100101	100101	0
214	      0001010100	000011	000011	0
215	      0101001010	010000	010000	0
216	      1100100000	110100	110100	0
217	      0101111001	010110	010110	0
218	      1010011111	101011	101011	0
219	      1001001001	100000	100000	0
220	      1000010001	100010	100010	0
221	      1011010110	101011	101011	0
222	      1001011010	100010	100010	0
223	      0001101011	000100	000100	0
224	      1100011100	110011	110011	0
225	      1110100001	111100	111100	0
226	      1110011100	111011	111011	0
227	      1001111010	100110	100110	0
228	      0000011001	000010	000010	0
229	      0010111101	001111	001111	0
230	      1110000111	111001	111001	0
231	      0000110000	000110	000110	0
232	      0101011110	010011	010011	0
233	      0011101100	001101	001101	0
234	      1110010101	111011	111011	0
235	      0001000111	000001	000001	0
236	      0101010100	010011	010011	0
237	      1110000011	111000	111000	0
238	      1011000001	101000	101000	0
239	      0011001101	001001	001001	0
240	      1100111001	110110	110110	0
241	      1010000111	101001	101001	0
242	      0011000110	001001	001001	0
243	      1101111101	110111	110111	0
244	      1100001101	110001	110001	0
245	      0001010111	000011	000011	0
246	      0110110000	011110	011110	0
247	      0001111100	000111	000111	0
248	      0100110011	010110	010110	0
249	      1010010000	101010	101010	0
250	      0010011110	001011	001011	0
251	      1100001110	110001	110001	0
252	      1011001000	101000	101000	0
253	      0000101001	000100	000100	0
254	      0111111000	011110	011110	0
255	      1001100111	100101	100101	0
256	      0011111101	001111	001111	0
257	      1111101111	111101	111101	0
258	      1111000111	111001	111001	0
259	      1001101111	100101	100101	0
260	      0011001110	001001	001001	0
261	      1101010010	110010	110010	0
262	      1110101000	111100	111100	0
263	      1010100101	101101	101101	0
264	      1111110101	111111	111111	0
265	      0110100010	011100	011100	0
266	      1111101101	111101	111101	0
267	      1000010011	100010	100010	0
268	      0110000011	011000	011000	0
269	      0110110110	011111	011111	0
270	      0110101111	011101	011101	0
271	      0011110111	001111	001111	0
272	      0010010101	001011	001011	0
273	      0100111010	010110	010110	0
274	      0101000010	010000	010000	0
275	      0000100001	000100	000100	0
276	      0110100101	011101	011101	0
277	      0111101101	011101	011101	0
278	      0110101001	011100	011100	0
279	      1110111001	111110	111110	0
280	      1010001100	101001	101001	0
281	      0000111101	000111	000111	0
282	      0101001011	010000	010000	0
283	      1010111011	101110	101110	0
284	      0000011011	000010	000010	0
285	      0011010000	001010	001010	0
286	      0110001010	011000	011000	0
287	      0010010110	001011	001011	0
288	      1010000100	101001	101001	0
289	      1100101001	110100	110100	0
290	      1000001100	100001	100001	0
291	      0001111101	000111	000111	0
292	      1010100001	101100	101100	0
293	      0000010001	000010	000010	0
294	      0111010011	011010	011010	0
295	      0010010010	001010	001010	0
296	      0000010111	000011	000011	0
297	      1110010010	111010	111010	0
298	      0011000101	001001	001001	0
299	      1000100001	100100	100100	0
300	      0001100111	000101	000101	0
301	      0110010010	011010	011010	0
302	      0111011000	011010	011010	0
303	      0101010111	010011	010011	0
304	      0111110001	011110	011110	0
305	      1011011100	101011	101011	0
306	      1001110001	100110	100110	0
307	      1000000110	100001	100001	0
308	      0011111110	001111	001111	0
309	      0111010100	011011	011011	0
310	      0000111110	000111	000111	0
311	      0000000101	000001	000001	0
312	      0100111111	010111	010111	0
313	      1110110001	111110	111110	0
314	      1001001110	100001	100001	0
315	      1110110110	111111	111111	0
316	      0111101001	011100	011100	0
317	      0010110111	001111	001111	0
318	      1101010110	110011	110011	0
319	      1011110010	101110	101110	0
320	      1001011111	100011	100011	0
321	      1000011110	100011	100011	0
322	      1011011110	101011	101011	0
323	      1011100011	101100	101100	0
324	      0000010100	000011	000011	0
325	      1111000110	111001	111001	0
326	      1011001110	101001	101001	0
327	      0110011010	011010	011010	0
328	      1000100000	100100	100100	0
329	      0111111101	011111	011111	0
330	      1011110011	101110	101110	0
331	      1111110000	111110	111110	0
332	      1101001100	110001	110001	0
333	      0011001010	001000	001000	0
334	      1110000001	111000	111000	0
335	      1100010001	110010	110010	0
336	      0110000010	011000	011000	0
337	      0001000100	000001	000001	0
338	      0100111101	010111	010111	0
339	      0010001110	001001	001001	0
340	      1101011101	110011	110011	0
341	      1010001111	101001	101001	0
342	      1000011101	100011	100011	0
343	      1100110001	110110	110110	0
344	      0000001000	000000	000000	0
345	      0011000010	001000	001000	0
346	      1100101000	110100	110100	0
347	      0011100100	001101	001101	0
348	      0101011000	010010	010010	0
349	      0111110101	011111	011111	0
350	      1110100111	111101	111101	0
351	      1111010100	111011	111011	0
352	      0001011101	000011	000011	0
353	      1001110111	100111	100111	0
354	      0111000110	011001	011001	0
355	      1001000110	100001	100001	0
356	      1110001000	111000	111000	0
357	      0111100000	011100	011100	0
358	      1000110111	100111	100111	0
359	      1000101001	100100	100100	0
360	      1101111110	110111	110111	0
361	      1101011010	110010	110010	0
362	      0010110110	001111	001111	0
363	      1000000010	100000	100000	0
364	      0101111110	010111	010111	0
365	      1110011011	111010	111010	0
366	      1110001001	111000	111000	0
367	      0011111111	001111	001111	0
368	      1110101110	111101	111101	0
369	      0111010110	011011	011011	0
370	      0100100011	010100	010100	0
371	      1001101011	100100	100100	0
372	      1100101101	110101	110101	0
373	      0000011111	000011	000011	0
374	      0000011010	000010	000010	0
375	      0100010010	010010	010010	0
376	      0111101100	011101	011101	0
377	      1110010100	111011	111011	0
378	      0010011111	001011	001011	0
379	      0111111001	011110	011110	0
380	      1100110011	110110	110110	0
381	      0110101011	011100	011100	0
382	      0010001111	001001	001001	0
383	      0101100101	010101	010101	0
384	      1101111010	110110	110110	0
385	      1011101101	101101	101101	0
386	      0101000001	010000	010000	0
387	      0001110111	000111	000111	0
388	      1100010101	110011	110011	0
389	      1100111110	110111	110111	0
390	      0011110101	001111	001111	0
391	      0100111110	010111	010111	0
392	      0110010111	011011	011011	0
393	      1110100010	111100	111100	0
394	      0000101011	000100	000100	0
395	      0001100101	000101	000101	0
396	      1000110011	100110	100110	0
397	      1000000000	100000	100000	0
398	      0101110011	010110	010110	0
399	      0000101111	000101	000101	0
400	      0010000100	001001	001001	0
401	      1001100101	100101	100101	0
402	      0100011011	010010	010010	0
403	      1001111000	100110	100110	0
404	      0101101001	010100	010100	0
405	      0100000011	010000	010000	0
406	      1100100001	110100	110100	0
407	      0001001110	000001	000001	0
408	      1011001111	101001	101001	0
409	      1110110011	111110	111110	0
410	      0100011001	010010	010010	0
411	      1011000010	101000	101000	0
412	      0010000111	001001	001001	0
413	      1111010111	111011	111011	0
414	      1011100001	101100	101100	0
415	      0000100110	000101	000101	0
416	      1011110111	101111	101111	0
417	      0001000001	000000	000000	0
418	      0001001010	000000	000000	0
419	      1111011011	111010	111010	0
420	      1000111000	100110	100110	0
421	      1111100110	111101	111101	0
422	      0000111010	000110	000110	0
423	      0100110001	010110	010110	0
424	      1111100001	111100	111100	0
425	      1000110010	100110	100110	0
426	      1100100010	110100	110100	0
427	      1110011110	111011	111011	0
428	      1010011101	101011	101011	0
429	      1101011110	110011	110011	0
430	      1111011101	111011	111011	0
431	      1001111110	100111	100111	0
432	      1100100111	110101	110101	0
433	      1001111001	100110	100110	0
434	      0010011010	001010	001010	0
435	      1101100010	110100	110100	0
436	      1011000000	101000	101000	0
437	      0111110000	011110	011110	0
438	      1101111011	110110	110110	0
439	      0010101000	001100	001100	0
440	      1100000001	110000	110000	0
441	      0011101111	001101	001101	0
442	      1100110100	110111	110111	0
443	      0011101001	001100	001100	0
444	      0000111100	000111	000111	0
445	      0001000110	000001	000001	0
446	      1000111010	100110	100110	0
447	      1110110111	111111	111111	0
448	      1110011010	111010	111010	0
449	      0110000110	011001	011001	0
450	      1010100011	101100	101100	0
451	      0100100101	010101	010101	0
452	      0000011110	000011	000011	0
453	      1000001110	100001	100001	0
454	      1101000001	110000	110000	0
455	      0111110111	011111	011111	0
456	      1110011101	111011	111011	0
457	      0000111000	000110	000110	0
458	      0000001111	000001	000001	0
459	      0101010110	010011	010011	0
460	      0100011000	010010	010010	0
461	      1110011000	111010	111010	0
462	      0001010001	000010	000010	0
463	      0000011101	000011	000011	0
464	      0100110100	010111	010111	0
465	      1110111101	111111	111111	0
466	      0110100001	011100	011100	0
467	      0011010110	001011	001011	0
468	      0101001110	010001	010001	0
469	      0111001001	011000	011000	0
470	      0010011000	001010	001010	0
471	      1001011000	100010	100010	0
472	      0101111100	010111	010111	0
473	      0101011111	010011	010011	0
474	      0110011100	011011	011011	0
475	      1001000101	100001	100001	0
476	      1001101101	100101	100101	0
477	      1011100110	101101	101101	0
478	      1011110000	101110	101110	0
479	      0110101100	011101	011101	0
480	      0101010011	010010	010010	0
481	      1001100011	100100	100100	0
482	      0010100010	001100	001100	0
483	      0100010111	010011	010011	0
484	      0110010011	011010	011010	0
485	      0100100111	010101	010101	0
486	      1000111111	100111	100111	0
487	      1000000011	100000	100000	0
488	      1011100100	101101	101101	0
489	      1000100101	100101	100101	0
490	      0100101110	010101	010101	0
491	      0100011010	010010	010010	0
492	      1001110110	100111	100111	0
493	      1110110100	111111	111111	0
494	      1001001111	100001	100001	0
495	      1110010110	111011	111011	0
496	      1010000011	101000	101000	0
497	      0111010010	011010	011010	0
498	      0111000001	011000	011000	0
499	      1100111111	110111	110111	0
500	      0100010100	010011	010011	0
501	      0000000010	000000	000000	0
502	      1010101010	101100	101100	0
503	      0011011100	001011	001011	0
504	      1101001101	110001	110001	0
505	      0001011100	000011	000011	0
506	      1100101011	110100	110100	0
507	      1010011000	101010	101010	0
508	      0111001110	011001	011001	0
509	      1111100011	111100	111100	0
510	      1110100011	111100	111100	0
511	      0110000111	011001	011001	0
512	      0101001100	010001	010001	0
513	      1111010110	111011	111011	0
514	      0001111011	000110	000110	0
515	      1000001010	100000	100000	0
516	      1101101011	110100	110100	0
517	      1110101111	111101	111101	0
518	      0111100010	011100	011100	0
519	      1001010110	100011	100011	0
520	      0101011010	010010	010010	0
521	      1111110110	111111	111111	0
522	      1110001010	111000	111000	0
523	      1001010000	100010	100010	0
524	      0101111111	010111	010111	0
525	      0101000000	010000	010000	0
526	      0111001011	011000	011000	0
527	      1000010100	100011	100011	0
528	      0111011100	011011	011011	0
529	      1001100110	100101	100101	0
530	      1100010100	110011	110011	0
531	      1000110000	100110	100110	0
532	      1011011111	101011	101011	0
533	      0100010011	010010	010010	0
534	      0011000000	001000	001000	0
535	      0100010000	010010	010010	0
536	      0100010101	010011	010011	0
537	      0001011111	000011	000011	0
538	      0100001000	010000	010000	0
539	      1111101100	111101	111101	0
540	      1111100111	111101	111101	0
541	      0000000001	000000	000000	0
542	      1001001011	100000	100000	0
543	      1110110010	111110	111110	0
544	      1011001011	101000	101000	0
545	      1100000101	110001	110001	0
546	      1111010000	111010	111010	0
547	      1100001000	110000	110000	0
548	      0000100100	000101	000101	0
549	      0101111101	010111	010111	0
550	      0001010110	000011	000011	0
551	      0111101110	011101	011101	0
552	      0100111000	010110	010110	0
553	      1110101101	111101	111101	0
554	      0110111001	011110	011110	0
555	      0101101110	010101	010101	0
556	      1011000100	101001	101001	0
557	      0011111010	001110	001110	0
558	      1011101110	101101	101101	0
559	      0111000011	011000	011000	0
560	      1010010001	101010	101010	0
561	      1011111100	101111	101111	0
562	      1011000011	101000	101000	0
563	      1110001101	111001	111001	0
564	      0000101101	000101	000101	0
565	      0010001001	001000	001000	0
566	      1000111101	100111	100111	0
567	      1111111011	111110	111110	0
568	      1001000100	100001	100001	0
569	      1111110010	111110	111110	0
570	      0100011100	010011	010011	0
571	      0100001100	010001	010001	0
572	      1101011000	110010	110010	0
573	      1010000000	101000	101000	0
574	      0010011001	001010	001010	0
575	      1001110010	100110	100110	0
576	      0001100011	000100	000100	0
577	      0010001101	001001	001001	0
578	      1010110000	101110	101110	0
579	      1111000000	111000	111000	0
580	      0010110001	001110	001110	0
581	      0000110011	000110	000110	0
582	      0011110100	001111	001111	0
583	      1010000001	101000	101000	0
584	      0111001101	011001	011001	0
585	      0001011110	000011	000011	0
586	      1011010111	101011	101011	0
587	      1111011000	111010	111010	0
588	      1011011001	101010	101010	0
589	      1011101001	101100	101100	0
590	      1100110000	110110	110110	0
591	      1000101000	100100	100100	0
592	      1111100101	111101	111101	0
593	      0100011101	010011	010011	0
594	      1101100011	110100	110100	0
595	      0101110000	010110	010110	0
596	      0001111111	000111	000111	0
597	      0011010001	001010	001010	0
598	      1011010001	101010	101010	0
599	      0000100011	000100	000100	0
600	      0110011111	011011	011011	0
601	      0001110101	000111	000111	0
602	      1001010011	100010	100010	0
603	      1011101011	101100	101100	0
604	      0100101010	010100	010100	0
605	      0111001100	011001	011001	0
606	      0111011110	011011	011011	0
607	      1011010101	101011	101011	0
608	      1111110011	111110	111110	0
609	      0110000101	011001	011001	0
610	      1011001101	101001	101001	0
611	      1101011100	110011	110011	0
612	      1010011110	101011	101011	0
613	      1110010001	111010	111010	0
614	      1111111100	111111	111111	0
615	      0010100101	001101	001101	0
616	      0011000001	001000	001000	0
617	      0011100010	001100	001100	0
618	      1000001001	100000	100000	0
619	      1010010110	101011	101011	0
620	      1100011110	110011	110011	0
621	      0101000110	010001	010001	0
622	      1100001111	110001	110001	0
623	      1001111100	100111	100111	0
624	      0000010110	000011	000011	0
625	      1011110100	101111	101111	0
626	      1010111111	101111	101111	0
627	      1011100111	101101	101101	0
628	      1010101100	101101	101101	0
629	      1110101010	111100	111100	0
630	      0111110110	011111	011111	0
631	      0001110011	000110	000110	0
632	      0110111100	011111	011111	0
633	      0010100000	001100	001100	0
634	      0011011111	001011	001011	0
635	      0101010010	010010	010010	0
636	      1100000110	110001	110001	0
637	      1001011100	100011	100011	0
638	      1000010110	100011	100011	0
639	      0111010101	011011	011011	0
640	      1101001011	110000	110000	0
641	      0110010000	011010	011010	0
642	      0000011100	000011	000011	0
643	      0001001000	000000	000000	0
644	      0011000011	001000	001000	0
645	      1111001111	111001	111001	0
646	      0011010101	001011	001011	0
647	      1011001100	101001	101001	0
648	      1010001101	101001	101001	0
649	      0010011011	001010	001010	0
650	      1000010010	100010	100010	0
651	      0100101011	010100	010100	0
652	      0110100111	011101	011101	0
653	      0001110001	000110	000110	0
654	      0001110100	000111	000111	0
655	      1010110111	101111	101111	0
656	      0001111010	000110	000110	0
657	      1111101001	111100	111100	0
658	      1011101100	101101	101101	0
659	      0011110011	001110	001110	0
660	      0100000001	010000	010000	0
661	      1010001010	101000	101000	0
662	      1101100101	110101	110101	0
663	      1010000010	101000	101000	0
664	      1011011101	101011	101011	0
665	      1101101100	110101	110101	0
666	      1011110110	101111	101111	0
667	      1010111101	101111	101111	0
668	      1101000111	110001	110001	0
669	      1111001100	111001	111001	0
670	      1011111011	101110	101110	0
671	      0101101101	010101	010101	0
672	      0111111111	011111	011111	0
673	      0011111100	001111	001111	0
674	      1110100101	111101	111101	0
675	      0001010101	000011	000011	0
676	      1101001000	110000	110000	0
677	      0111010111	011011	011011	0
678	      1010001011	101000	101000	0
679	      0101110110	010111	010111	0
680	      1010011010	101010	101010	0
681	      1101001010	110000	110000	0
682	      0111111011	011110	011110	0
683	      1010010010	101010	101010	0
684	      0010010111	001011	001011	0
685	      1010010011	101010	101010	0
686	      0100010001	010010	010010	0
687	      1110111111	111111	111111	0
688	      0110100000	011100	011100	0
689	      1110100110	111101	111101	0
690	      0010000010	001000	001000	0
691	      0110010110	011011	011011	0
692	      0000000100	000001	000001	0
693	      1100011001	110010	110010	0
694	      0001101101	000101	000101	0
695	      1110111010	111110	111110	0
696	      1110000110	111001	111001	0
697	      0011110110	001111	001111	0
698	      0100001110	010001	010001	0
699	      1111010011	111010	111010	0
700	      1101100100	110101	110101	0
701	      0100011111	010011	010011	0
702	      0101110001	010110	010110	0
703	      0110111101	011111	011111	0
704	      0010110101	001111	001111	0
705	      0111011010	011010	011010	0
706	      1101100001	110100	110100	0
707	      0001111000	000110	000110	0
708	      0000110100	000111	000111	0
709	      1100101100	110101	110101	0
710	      1100010010	110010	110010	0
711	      0100111011	010110	010110	0
712	      1001001101	100001	100001	0
713	      1010101101	101101	101101	0
714	      0011011010	001010	001010	0
715	      0011001111	001001	001001	0
716	      1100000010	110000	110000	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

