		Hypernetwork testing function

Reading organism data at epoch: 29588
Training performance registered at file: 0.997318
Training performance evaluated: 0.997318
Vector	           Input	Desired	Output 	Error
71	      1110001101	111001	111001	0
72	      1010010000	101010	101010	0
73	      0100111101	010111	010111	0
74	      0110011000	011010	011010	0
75	      1101111110	110111	110111	0
76	      0001100111	000101	000101	0
77	      1100111000	110110	110110	0
78	      0001110101	000111	000111	0
79	      0111001011	011000	011000	0
80	      0000110110	000111	000111	0
81	      0101000000	010000	010000	0
82	      0100001111	010001	010001	0
83	      0001110110	000111	000111	0
84	      1011001111	101001	101001	0
85	      0101111000	010110	010110	0
86	      1110011100	111011	111011	0
87	      0101011101	010011	010011	0
88	      0111000101	011001	011001	0
89	      1111100100	111101	111101	0
90	      1100100000	110100	110100	0
91	      0001011000	000010	000010	0
92	      0010001011	001000	000000	1
93	      1101010000	110010	110010	0
94	      1011000110	101001	101001	0
95	      0111000011	011000	011000	0
96	      1010100010	101100	101100	0
97	      1100000111	110001	110001	0
98	      0110010000	011010	011010	0
99	      0010000100	001001	001001	0
100	      1101111101	110111	110111	0
101	      1100101000	110100	110100	0
102	      1111110111	111111	111111	0
103	      0110001111	011001	011001	0
104	      1111101101	111101	111101	0
105	      0110001101	011001	011001	0
106	      1010001000	101000	101000	0
107	      1011111110	101111	101111	0
108	      1110000101	111001	111001	0
109	      0110010110	011011	011011	0
110	      0010111001	001110	001110	0
111	      0101010110	010011	010011	0
112	      0000000000	000000	000000	0
113	      0011000010	001000	000000	1
114	      0011001100	001001	001001	0
115	      1010001101	101001	101001	0
116	      1001101110	100101	100101	0
117	      0100111010	010110	010110	0
118	      0010100100	001101	001101	0
119	      0100000000	010000	010000	0
120	      1011011011	101010	101010	0
121	      1111100111	111101	111101	0
122	      1111110010	111110	111110	0
123	      1100000110	110001	110001	0
124	      1100011010	110010	110010	0
125	      0011101101	001101	001101	0
126	      0010111000	001110	001110	0
127	      1000011001	100010	100010	0
128	      0110000011	011000	011000	0
129	      0111000110	011001	011001	0
130	      0110110100	011111	011111	0
131	      1110000110	111001	111001	0
132	      0000101001	000100	000100	0
133	      1100111100	110111	110111	0
134	      1011110110	101111	101111	0
135	      1000000001	100000	100000	0
136	      1000111101	100111	100111	0
137	      1001010100	100011	100011	0
138	      0000010010	000010	000010	0
139	      1111101000	111100	111100	0
140	      1011001101	101001	101001	0
141	      0001101111	000101	000101	0
142	      0100000100	010001	010001	0
143	      1010001100	101001	101001	0
144	      0000111111	000111	000111	0
145	      1100101010	110100	110100	0
146	      0100101001	010100	010100	0
147	      1101100110	110101	110101	0
148	      1001000111	100001	100001	0
149	      0001110010	000110	000110	0
150	      0101010101	010011	010011	0
151	      0010000101	001001	001001	0
152	      0000111110	000111	000111	0
153	      1110111010	111110	111110	0
154	      1000100011	100100	100100	0
155	      0011010101	001011	001011	0
156	      0000011000	000010	000010	0
157	      0001001001	000000	000000	0
158	      1000010011	100010	100010	0
159	      0001000110	000001	000001	0
160	      1110000011	111000	111000	0
161	      1001111000	100110	100110	0
162	      0010010010	001010	001010	0
163	      1010101010	101100	101100	0
164	      1110111011	111110	111110	0
165	      0010000000	001000	000000	1
166	      0001101110	000101	000101	0
167	      0110001010	011000	011000	0
168	      1001101001	100100	100100	0
169	      0010010111	001011	001011	0
170	      1110000010	111000	111000	0
171	      1000001111	100001	100001	0
172	      0111010110	011011	011011	0
173	      1011101100	101101	101101	0
174	      1000011100	100011	100011	0
175	      1100110100	110111	110111	0
176	      0101011111	010011	010011	0
177	      0000100110	000101	000101	0
178	      1100111110	110111	110111	0
179	      0111011000	011010	011010	0
180	      0001001101	000001	000001	0
181	      1011010111	101011	101011	0
182	      0011001010	001000	000000	1
183	      1111111010	111110	111110	0
184	      1101011111	110011	110011	0
185	      1011110100	101111	101111	0
186	      0101001110	010001	010001	0
187	      0100000111	010001	010001	0
188	      1010000111	101001	101001	0
189	      1011111100	101111	101111	0
190	      1110011010	111010	111010	0
191	      0001001110	000001	000001	0
192	      1000001011	100000	100000	0
193	      1001001011	100000	100000	0
194	      0011101000	001100	001100	0
195	      1000010100	100011	100011	0
196	      0110011110	011011	011011	0
197	      1010010111	101011	101011	0
198	      1000100100	100101	100101	0
199	      0100001101	010001	010001	0
200	      0001010110	000011	000011	0
201	      1100010000	110010	110010	0
202	      0111000001	011000	011000	0
203	      0010011100	001011	001011	0
204	      1101001010	110000	110000	0
205	      0101000110	010001	010001	0
206	      0011001111	001001	001001	0
207	      0110000001	011000	011000	0
208	      1001110110	100111	100111	0
209	      1100000100	110001	110001	0
210	      1101010001	110010	110010	0
211	      1100011000	110010	110010	0
212	      1010101000	101100	101100	0
213	      1101001111	110001	110001	0
214	      0101000011	010000	010000	0
215	      1011001100	101001	101001	0
216	      1111111001	111110	111110	0
217	      0011010001	001010	001010	0
218	      0100100101	010101	010101	0
219	      1001001010	100000	100000	0
220	      1111111111	111111	111111	0
221	      0010110101	001111	001111	0
222	      1001010101	100011	100011	0
223	      1010000110	101001	101001	0
224	      0000000100	000001	000001	0
225	      1111111000	111110	111110	0
226	      0000000011	000000	000000	0
227	      1101110101	110111	110111	0
228	      0011011111	001011	001011	0
229	      1001110101	100111	100111	0
230	      1001011000	100010	100010	0
231	      0111011110	011011	011011	0
232	      0100111011	010110	010110	0
233	      0100001000	010000	010000	0
234	      0010000011	001000	000000	1
235	      1010111111	101111	101111	0
236	      0001100001	000100	000100	0
237	      0101110010	010110	010110	0
238	      1011011100	101011	101011	0
239	      0001111000	000110	000110	0
240	      1010000100	101001	101001	0
241	      0100101111	010101	010101	0
242	      1011100010	101100	101100	0
243	      0100000010	010000	010000	0
244	      1010010101	101011	101011	0
245	      1000001010	100000	100000	0
246	      1111111100	111111	111111	0
247	      0000110010	000110	000110	0
248	      1100111011	110110	110110	0
249	      1010110111	101111	101111	0
250	      1100010010	110010	110010	0
251	      1001101011	100100	100100	0
252	      0000101000	000100	000100	0
253	      0010100110	001101	001101	0
254	      1111011101	111011	111011	0
255	      1011101000	101100	101100	0
256	      1100100111	110101	110101	0
257	      1100001001	110000	110000	0
258	      1110111111	111111	111111	0
259	      0001110100	000111	000111	0
260	      1000110001	100110	100110	0
261	      0111010011	011010	011010	0
262	      1010000010	101000	101000	0
263	      1100010100	110011	110011	0
264	      0001000100	000001	000001	0
265	      1011100000	101100	101100	0
266	      0000100001	000100	000100	0
267	      1010111011	101110	101110	0
268	      0011100001	001100	001100	0
269	      1111000000	111000	111000	0
270	      1100000001	110000	110000	0
271	      1010001011	101000	101000	0
272	      1101100100	110101	110101	0
273	      0110000100	011001	011001	0
274	      1001011011	100010	100010	0
275	      1110011000	111010	111010	0
276	      0101101011	010100	010100	0
277	      1011011000	101010	101010	0
278	      1110001100	111001	111001	0
279	      0101011011	010010	010010	0
280	      1110110111	111111	111111	0
281	      1001100111	100101	100101	0
282	      1110110000	111110	111110	0
283	      1110101100	111101	111101	0
284	      1111001001	111000	111000	0
285	      0000110101	000111	000111	0
286	      1110110001	111110	111110	0
287	      1011110000	101110	101110	0
288	      1101000111	110001	110001	0
289	      1000100101	100101	100101	0
290	      0111001110	011001	011001	0
291	      1111011100	111011	111011	0
292	      0011001011	001000	000000	1
293	      0111001100	011001	011001	0
294	      1010111000	101110	101110	0
295	      1101100000	110100	110100	0
296	      1110111101	111111	111111	0
297	      0010001111	001001	001001	0
298	      0100110110	010111	010111	0
299	      1111001110	111001	111001	0
300	      1110100001	111100	111100	0
301	      1110101010	111100	111100	0
302	      1000100111	100101	100101	0
303	      1011000111	101001	101001	0
304	      0011000110	001001	001001	0
305	      0011101110	001101	001101	0
306	      0011101001	001100	001100	0
307	      0001100010	000100	000100	0
308	      1101100011	110100	110100	0
309	      0101011100	010011	010011	0
310	      0110110011	011110	011110	0
311	      0100100001	010100	010100	0
312	      0100011100	010011	010011	0
313	      1010001110	101001	101001	0
314	      1000101101	100101	100101	0
315	      0000011011	000010	000010	0
316	      1000110100	100111	100111	0
317	      0010100001	001100	001100	0
318	      0111101110	011101	011101	0
319	      1000100110	100101	100101	0
320	      0111111110	011111	011111	0
321	      0000111001	000110	000110	0
322	      0011111101	001111	001111	0
323	      1000111011	100110	100110	0
324	      1111010000	111010	111010	0
325	      0110000110	011001	011001	0
326	      0111110101	011111	011111	0
327	      0011110111	001111	001111	0
328	      0010111010	001110	001110	0
329	      0101100000	010100	010100	0
330	      0110111001	011110	011110	0
331	      0000100000	000100	000100	0
332	      1101101100	110101	110101	0
333	      1101001001	110000	110000	0
334	      1010010001	101010	101010	0
335	      1100001011	110000	110000	0
336	      0100110011	010110	010110	0
337	      0000011110	000011	000011	0
338	      1011101011	101100	101100	0
339	      0001010101	000011	000011	0
340	      1111110110	111111	111111	0
341	      0101010001	010010	010010	0
342	      0110000010	011000	011000	0
343	      0010100101	001101	001101	0
344	      0101111100	010111	010111	0
345	      1011111111	101111	101111	0
346	      1001100110	100101	100101	0
347	      0101001111	010001	010001	0
348	      1000010000	100010	100010	0
349	      1101110100	110111	110111	0
350	      0101110100	010111	010111	0
351	      1010100111	101101	101101	0
352	      0010011010	001010	001010	0
353	      1111101001	111100	111100	0
354	      0110011111	011011	011011	0
355	      0101101000	010100	010100	0
356	      1111011000	111010	111010	0
357	      1101110110	110111	110111	0
358	      0010000110	001001	001001	0
359	      1001101100	100101	100101	0
360	      1011001000	101000	101000	0
361	      1101010010	110010	110010	0
362	      0110010101	011011	011011	0
363	      0110110101	011111	011111	0
364	      0110000000	011000	011000	0
365	      0011000011	001000	000000	1
366	      0101100001	010100	010100	0
367	      1100111101	110111	110111	0
368	      1001010011	100010	100010	0
369	      1100101001	110100	110100	0
370	      0111100101	011101	011101	0
371	      0111010001	011010	011010	0
372	      1101110001	110110	110110	0
373	      0101000111	010001	010001	0
374	      0111011011	011010	011010	0
375	      1011001011	101000	101000	0
376	      1100101100	110101	110101	0
377	      0010010101	001011	001011	0
378	      1100001110	110001	110001	0
379	      0111010000	011010	011010	0
380	      1100010111	110011	110011	0
381	      1100111010	110110	110110	0
382	      0101111110	010111	010111	0
383	      0111011111	011011	011011	0
384	      1010110110	101111	101111	0
385	      1101101110	110101	110101	0
386	      1101100010	110100	110100	0
387	      0001101100	000101	000101	0
388	      1110010110	111011	111011	0
389	      1001111100	100111	100111	0
390	      0101100101	010101	010101	0
391	      0101110000	010110	010110	0
392	      0010001000	001000	000000	1
393	      0010101001	001100	001100	0
394	      0100111110	010111	010111	0
395	      0011111111	001111	001111	0
396	      0010001100	001001	001001	0
397	      0010101110	001101	001101	0
398	      1111010010	111010	111010	0
399	      1001010111	100011	100011	0
400	      0001110111	000111	000111	0
401	      1100001100	110001	110001	0
402	      1101000110	110001	110001	0
403	      0100111111	010111	010111	0
404	      0111001111	011001	011001	0
405	      1111011111	111011	111011	0
406	      1110000100	111001	111001	0
407	      1010000001	101000	101000	0
408	      0001011100	000011	000011	0
409	      0011101100	001101	001101	0
410	      1010000101	101001	101001	0
411	      0111100011	011100	011100	0
412	      1101000101	110001	110001	0
413	      1101101011	110100	110100	0
414	      0110001011	011000	011000	0
415	      0011101010	001100	001100	0
416	      1011000011	101000	101000	0
417	      1110000001	111000	111000	0
418	      0110101111	011101	011101	0
419	      0000111100	000111	000111	0
420	      0001011110	000011	000011	0
421	      1100010011	110010	110010	0
422	      1100111111	110111	110111	0
423	      0110110001	011110	011110	0
424	      1110011101	111011	111011	0
425	      0100011110	010011	010011	0
426	      0100100000	010100	010100	0
427	      1111101110	111101	111101	0
428	      1100000101	110001	110001	0
429	      1101101001	110100	110100	0
430	      0110001100	011001	011001	0
431	      1001101111	100101	100101	0
432	      0101100011	010100	010100	0
433	      1001001111	100001	100001	0
434	      0100100110	010101	010101	0
435	      1110010010	111010	111010	0
436	      1111010110	111011	111011	0
437	      1000100010	100100	100100	0
438	      0001010000	000010	000010	0
439	      0011001000	001000	000000	1
440	      0110110010	011110	011110	0
441	      1110100111	111101	111101	0
442	      1101001110	110001	110001	0
443	      1101001101	110001	110001	0
444	      0101111011	010110	010110	0
445	      0100011011	010010	010010	0
446	      0010110001	001110	001110	0
447	      0011010000	001010	001010	0
448	      0100110010	010110	010110	0
449	      0010101111	001101	001101	0
450	      0111111100	011111	011111	0
451	      1100011101	110011	110011	0
452	      0010010110	001011	001011	0
453	      1111100101	111101	111101	0
454	      1000011111	100011	100011	0
455	      1100100001	110100	110100	0
456	      0011100111	001101	001101	0
457	      1000000010	100000	100000	0
458	      0001110011	000110	000110	0
459	      0001001111	000001	000001	0
460	      0010100000	001100	001100	0
461	      1011010010	101010	101010	0
462	      0010110011	001110	001110	0
463	      0001111110	000111	000111	0
464	      0110011010	011010	011010	0
465	      0110010111	011011	011011	0
466	      1000011110	100011	100011	0
467	      1110001000	111000	111000	0
468	      0100000011	010000	010000	0
469	      0100110100	010111	010111	0
470	      0011001001	001000	000000	1
471	      0001101000	000100	000100	0
472	      0001011001	000010	000010	0
473	      0110100110	011101	011101	0
474	      0010000010	001000	000000	1
475	      0111010010	011010	011010	0
476	      0100011000	010010	010010	0
477	      0111011101	011011	011011	0
478	      0111110001	011110	011110	0
479	      0001000011	000000	000000	0
480	      1011101101	101101	101101	0
481	      0111000111	011001	011001	0
482	      1010100110	101101	101101	0
483	      0001110000	000110	000110	0
484	      1011111001	101110	101110	0
485	      1001001001	100000	100000	0
486	      0001111011	000110	000110	0
487	      0100101101	010101	010101	0
488	      1011000100	101001	101001	0
489	      1010100000	101100	101100	0
490	      1000000000	100000	100000	0
491	      1010100001	101100	101100	0
492	      1101111111	110111	110111	0
493	      0000001101	000001	000001	0
494	      1000101001	100100	100100	0
495	      0111000100	011001	011001	0
496	      1110010000	111010	111010	0
497	      1010100101	101101	101101	0
498	      1111100000	111100	111100	0
499	      1110101001	111100	111100	0
500	      0100100100	010101	010101	0
501	      0110111101	011111	011111	0
502	      1110001111	111001	111001	0
503	      0101101111	010101	010101	0
504	      1011011001	101010	101010	0
505	      1010010100	101011	101011	0
506	      1001100100	100101	100101	0
507	      0010101100	001101	001101	0
508	      0010010011	001010	001010	0
509	      1100100011	110100	110100	0
510	      1111110000	111110	111110	0
511	      0110100101	011101	011101	0
512	      1010111001	101110	101110	0
513	      1010000011	101000	101000	0
514	      0000101110	000101	000101	0
515	      0111010101	011011	011011	0
516	      1001101010	100100	100100	0
517	      1000100000	100100	100100	0
518	      1111001010	111000	111000	0
519	      0001010011	000010	000010	0
520	      0110101000	011100	011100	0
521	      0011111100	001111	001111	0
522	      0110010100	011011	011011	0
523	      0110100100	011101	011101	0
524	      0111101101	011101	011101	0
525	      0110101100	011101	011101	0
526	      0001101011	000100	000100	0
527	      0111001101	011001	011001	0
528	      0101111111	010111	010111	0
529	      1101011110	110011	110011	0
530	      1010101011	101100	101100	0
531	      1011101001	101100	101100	0
532	      0110110111	011111	011111	0
533	      0110011011	011010	011010	0
534	      1001011001	100010	100010	0
535	      1111011010	111010	111010	0
536	      0110111000	011110	011110	0
537	      1001111010	100110	100110	0
538	      1010101111	101101	101101	0
539	      1111000100	111001	111001	0
540	      1110010101	111011	111011	0
541	      1101101000	110100	110100	0
542	      1001000001	100000	100000	0
543	      1011110111	101111	101111	0
544	      1101000001	110000	110000	0
545	      0001000101	000001	000001	0
546	      0011100100	001101	001101	0
547	      0010011101	001011	001011	0
548	      0101100111	010101	010101	0
549	      1110001001	111000	111000	0
550	      0111101001	011100	011100	0
551	      0100100011	010100	010100	0
552	      1001110111	100111	100111	0
553	      0100010111	010011	010011	0
554	      1101111011	110110	110110	0
555	      1001000100	100001	100001	0
556	      1000010111	100011	100011	0
557	      0111000000	011000	011000	0
558	      0111000010	011000	011000	0
559	      0011011000	001010	001010	0
560	      1101000011	110000	110000	0
561	      1010011000	101010	101010	0
562	      0111101100	011101	011101	0
563	      0001011010	000010	000010	0
564	      0011111110	001111	001111	0
565	      1110011001	111010	111010	0
566	      1110101101	111101	111101	0
567	      1110100000	111100	111100	0
568	      1000000110	100001	100001	0
569	      1011010000	101010	101010	0
570	      1011111000	101110	101110	0
571	      0111011100	011011	011011	0
572	      0000100100	000101	000101	0
573	      0101011000	010010	010010	0
574	      1011001001	101000	101000	0
575	      0000001010	000000	000000	0
576	      1000101011	100100	100100	0
577	      1101011001	110010	110010	0
578	      0111100001	011100	011100	0
579	      0001000000	000000	000000	0
580	      0011010111	001011	001011	0
581	      1001100001	100100	100100	0
582	      1001001000	100000	100000	0
583	      0010111111	001111	001111	0
584	      1001011101	100011	100011	0
585	      0010110010	001110	001110	0
586	      0000100010	000100	000100	0
587	      1001111011	100110	100110	0
588	      1001110100	100111	100111	0
589	      1110110010	111110	111110	0
590	      0101111101	010111	010111	0
591	      1001001110	100001	100001	0
592	      1110111001	111110	111110	0
593	      1010001111	101001	101001	0
594	      0010111011	001110	001110	0
595	      0110111110	011111	011111	0
596	      0101001011	010000	010000	0
597	      0001100110	000101	000101	0
598	      1000100001	100100	100100	0
599	      0000010100	000011	000011	0
600	      0101011001	010010	010010	0
601	      1110000000	111000	111000	0
602	      0011100101	001101	001101	0
603	      1111010101	111011	111011	0
604	      0110011100	011011	011011	0
605	      0011110001	001110	001110	0
606	      1101110000	110110	110110	0
607	      0011100011	001100	001100	0
608	      0100110111	010111	010111	0
609	      1110111110	111111	111111	0
610	      1100110101	110111	110111	0
611	      0000101111	000101	000101	0
612	      1111110001	111110	111110	0
613	      0011111011	001110	001110	0
614	      0111110110	011111	011111	0
615	      1000111110	100111	100111	0
616	      1111001011	111000	111000	0
617	      0001111101	000111	000111	0
618	      0100010001	010010	010010	0
619	      1011101110	101101	101101	0
620	      0110001110	011001	011001	0
621	      0101110011	010110	010110	0
622	      1001011100	100011	100011	0
623	      1010011100	101011	101011	0
624	      1110001010	111000	111000	0
625	      1011100101	101101	101101	0
626	      1111101111	111101	111101	0
627	      1111010111	111011	111011	0
628	      0110110110	011111	011111	0
629	      1111111101	111111	111111	0
630	      1010011011	101010	101010	0
631	      1000101000	100100	100100	0
632	      1111000001	111000	111000	0
633	      1100101110	110101	110101	0
634	      1110101011	111100	111100	0
635	      1100101011	110100	110100	0
636	      1011000101	101001	101001	0
637	      1101111000	110110	110110	0
638	      1101000000	110000	110000	0
639	      1110101110	111101	111101	0
640	      0111110010	011110	011110	0
641	      0000011001	000010	000010	0
642	      1000010001	100010	100010	0
643	      1000000011	100000	100000	0
644	      1111010100	111011	111011	0
645	      0010111100	001111	001111	0
646	      1001000101	100001	100001	0
647	      0010100111	001101	001101	0
648	      1001000000	100000	100000	0
649	      1011100110	101101	101101	0
650	      1110010100	111011	111011	0
651	      0101101100	010101	010101	0
652	      0100011001	010010	010010	0
653	      1011010001	101010	101010	0
654	      0010101101	001101	001101	0
655	      1110101000	111100	111100	0
656	      1101010111	110011	110011	0
657	      0000101010	000100	000100	0
658	      0111111111	011111	011111	0
659	      0011010100	001011	001011	0
660	      0011110100	001111	001111	0
661	      1001111110	100111	100111	0
662	      1111011110	111011	111011	0
663	      0010011011	001010	001010	0
664	      0100101011	010100	010100	0
665	      1101111001	110110	110110	0
666	      0011001110	001001	001001	0
667	      0111111011	011110	011110	0
668	      1011000010	101000	101000	0
669	      1100001111	110001	110001	0
670	      0010101000	001100	001100	0
671	      1111010001	111010	111010	0
672	      0000000110	000001	000001	0
673	      0100111100	010111	010111	0
674	      0011011011	001010	001010	0
675	      1000111111	100111	100111	0
676	      0000001001	000000	000000	0
677	      1111110011	111110	111110	0
678	      0011011101	001011	001011	0
679	      1010111110	101111	101111	0
680	      0110111011	011110	011110	0
681	      1111001111	111001	111001	0
682	      1001110000	100110	100110	0
683	      1010111100	101111	101111	0
684	      1000001100	100001	100001	0
685	      0101101010	010100	010100	0
686	      1111101100	111101	111101	0
687	      0000100011	000100	000100	0
688	      1001100011	100100	100100	0
689	      1101000010	110000	110000	0
690	      0111100010	011100	011100	0
691	      0101101110	010101	010101	0
692	      0101100110	010101	010101	0
693	      1000110010	100110	100110	0
694	      1101010101	110011	110011	0
695	      0001000111	000001	000001	0
696	      0101110101	010111	010111	0
697	      0000100111	000101	000101	0
698	      1011110101	101111	101111	0
699	      0011000001	001000	000000	1
700	      0000001011	000000	000000	0
701	      0001110001	000110	000110	0
702	      0100110101	010111	010111	0
703	      1100000000	110000	110000	0
704	      1000000111	100001	100001	0
705	      0011000100	001001	001001	0
706	      1100100100	110101	110101	0
707	      1110010011	111010	111010	0
708	      0111011010	011010	011010	0
709	      0110010011	011010	011010	0
710	      1001101101	100101	100101	0
711	      0000011101	000011	000011	0
712	      1100111001	110110	110110	0
713	      1111101011	111100	111100	0
714	      1110100011	111100	111100	0
715	      0000100101	000101	000101	0
716	      0100011010	010010	010010	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 0.98324

Author: Jose L. Segovia-Juarez, (c) 2001/4.

