		Hypernetwork testing function

Reading organism data at epoch: 2545
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
82	      1111010000	110	110	0
83	      0111011101	010	010	0
84	      1110001110	110	110	0
85	      1000011101	100	100	0
86	      1111010011	110	110	0
87	      0000011000	000	000	0
88	      0001101000	001	001	0
89	      0011101011	001	001	0
90	      0100100010	011	011	0
91	      1011011011	100	100	0
92	      1000000010	100	100	0
93	      0100010101	010	010	0
94	      0111101110	011	011	0
95	      0110000011	010	010	0
96	      1000101011	101	101	0
97	      0010001101	000	000	0
98	      1000111110	101	101	0
99	      1011001010	100	100	0
100	      0011110010	001	001	0
101	      1100001101	110	110	0
102	      0000110101	001	001	0
103	      0011101010	001	001	0
104	      1001110010	101	101	0
105	      1101110111	111	111	0
106	      1000001001	100	100	0
107	      0101101001	011	011	0
108	      0100000011	010	010	0
109	      0000000100	000	000	0
110	      0011111000	001	001	0
111	      1000001110	100	100	0
112	      0100101101	011	011	0
113	      1000100001	101	101	0
114	      0110110000	011	011	0
115	      1011100100	101	101	0
116	      1011011001	100	100	0
117	      0101010001	010	010	0
118	      0001011001	000	000	0
119	      1010110110	101	101	0
120	      0010011111	000	000	0
121	      1100001001	110	110	0
122	      0000000111	000	000	0
123	      0001100101	001	001	0
124	      1000010111	100	100	0
125	      1110001111	110	110	0
126	      0100101100	011	011	0
127	      0001100001	001	001	0
128	      0010111111	001	001	0
129	      0000010110	000	000	0
130	      1100000011	110	110	0
131	      1000001010	100	100	0
132	      0111111111	011	011	0
133	      0010101001	001	001	0
134	      1010011010	100	100	0
135	      1100111111	111	111	0
136	      0101000011	010	010	0
137	      1100110011	111	111	0
138	      0111011100	010	010	0
139	      1111000010	110	110	0
140	      1111100101	111	111	0
141	      0010000001	000	000	0
142	      1011111100	101	101	0
143	      0101100110	011	011	0
144	      1011111001	101	101	0
145	      1000010100	100	100	0
146	      0111001111	010	010	0
147	      1110101101	111	111	0
148	      0011110111	001	001	0
149	      0000011110	000	000	0
150	      0001110111	001	001	0
151	      0110101011	011	011	0
152	      1111110110	111	111	0
153	      0011100110	001	001	0
154	      0011010110	000	000	0
155	      0000111110	001	001	0
156	      1110001010	110	110	0
157	      0111010100	010	010	0
158	      1010110111	101	101	0
159	      1111100111	111	111	0
160	      1000000111	100	100	0
161	      1010111001	101	101	0
162	      0101111100	011	011	0
163	      0011001011	000	000	0
164	      1010100101	101	101	0
165	      0011001111	000	000	0
166	      1100101001	111	111	0
167	      0010100000	001	001	0
168	      1100110010	111	111	0
169	      1100101010	111	111	0
170	      1011101000	101	101	0
171	      0101000010	010	010	0
172	      0000000001	000	000	0
173	      1000100010	101	101	0
174	      1001110100	101	101	0
175	      0010011100	000	000	0
176	      1000000100	100	100	0
177	      0100011010	010	010	0
178	      0110110011	011	011	0
179	      1001100101	101	101	0
180	      0101010110	010	010	0
181	      0100111110	011	011	0
182	      1101110101	111	111	0
183	      1011110001	101	101	0
184	      1101001100	110	110	0
185	      1110010011	110	110	0
186	      1111111000	111	111	0
187	      1010110001	101	101	0
188	      0111110000	011	011	0
189	      0101101100	011	011	0
190	      0100010111	010	010	0
191	      0010001011	000	000	0
192	      1001000111	100	100	0
193	      1011110000	101	101	0
194	      0110110111	011	011	0
195	      0100100101	011	011	0
196	      0000011001	000	000	0
197	      1000000001	100	100	0
198	      1011100011	101	101	0
199	      1100101111	111	111	0
200	      0100111100	011	011	0
201	      1100001010	110	110	0
202	      1110000001	110	110	0
203	      1100110101	111	111	0
204	      0101001100	010	010	0
205	      1011100110	101	101	0
206	      0010100110	001	001	0
207	      0110001010	010	010	0
208	      1100100110	111	111	0
209	      1000011110	100	100	0
210	      0100000111	010	010	0
211	      0110010001	010	010	0
212	      1001001101	100	100	0
213	      0110101000	011	011	0
214	      0100111101	011	011	0
215	      1000111101	101	101	0
216	      1010000011	100	100	0
217	      1001010001	100	100	0
218	      0001101001	001	001	0
219	      0010001001	000	000	0
220	      0110000000	010	010	0
221	      0111111010	011	011	0
222	      0111001010	010	010	0
223	      1011101110	101	101	0
224	      1111001000	110	110	0
225	      0101110001	011	011	0
226	      0010110101	001	001	0
227	      0101111000	011	011	0
228	      0011110100	001	001	0
229	      0000001001	000	000	0
230	      0001111011	001	001	0
231	      1001101111	101	101	0
232	      0010010101	000	000	0
233	      0111110010	011	011	0
234	      0000110100	001	001	0
235	      1110011110	110	110	0
236	      0100100000	011	011	0
237	      0010101010	001	001	0
238	      0100011100	010	010	0
239	      0101010010	010	010	0
240	      0101101110	011	011	0
241	      1001111101	101	101	0
242	      1011110010	101	101	0
243	      1000110110	101	101	0
244	      0100110000	011	011	0
245	      0110001110	010	010	0
246	      1001011101	100	100	0
247	      0101100111	011	011	0
248	      0001111000	001	001	0
249	      1100100111	111	111	0
250	      1101100100	111	111	0
251	      0010000010	000	000	0
252	      0000000000	000	000	0
253	      0000111000	001	001	0
254	      1111100010	111	111	0
255	      1111100001	111	111	0
256	      0001011000	000	000	0
257	      0111100001	011	011	0
258	      0010001000	000	000	0
259	      1110001001	110	110	0
260	      0101100010	011	011	0
261	      1000110111	101	101	0
262	      1101000011	110	110	0
263	      0110011000	010	010	0
264	      1111111111	111	111	0
265	      0101111111	011	011	0
266	      0101001001	010	010	0
267	      1100010111	110	110	0
268	      0011110001	001	001	0
269	      0001011011	000	000	0
270	      0000010001	000	000	0
271	      1010001110	100	100	0
272	      1000011111	100	100	0
273	      0010100010	001	001	0
274	      1010010011	100	100	0
275	      1011001000	100	100	0
276	      1111000101	110	110	0
277	      1110010001	110	110	0
278	      1100011101	110	110	0
279	      1110100011	111	111	0
280	      0101001011	010	010	0
281	      0111101010	011	011	0
282	      0100110101	011	011	0
283	      1010111000	101	101	0
284	      0101110010	011	011	0
285	      1100110000	111	111	0
286	      1101110010	111	111	0
287	      1101001000	110	110	0
288	      1111111011	111	111	0
289	      0111101100	011	011	0
290	      0110100000	011	011	0
291	      1110111001	111	111	0
292	      0011011110	000	000	0
293	      0101010101	010	010	0
294	      0100000000	010	010	0
295	      0110110100	011	011	0
296	      1001001110	100	100	0
297	      1000110001	101	101	0
298	      0010111000	001	001	0
299	      0010011010	000	000	0
300	      0101100100	011	011	0
301	      1110100001	111	111	0
302	      1101100011	111	111	0
303	      1110110110	111	111	0
304	      1110101001	111	111	0
305	      0110011010	010	010	0
306	      1101000110	110	110	0
307	      0011001100	000	000	0
308	      0000011100	000	000	0
309	      1010100110	101	101	0
310	      0010000011	000	000	0
311	      1100110110	111	111	0
312	      0000110011	001	001	0
313	      1111011011	110	110	0
314	      1101000001	110	110	0
315	      0001011110	000	000	0
316	      0100001011	010	010	0
317	      0000010000	000	000	0
318	      1010001111	100	100	0
319	      1000101101	101	101	0
320	      1001111011	101	101	0
321	      0010011011	000	000	0
322	      0001001101	000	000	0
323	      1101011100	110	110	0
324	      1100010110	110	110	0
325	      1101011000	110	110	0
326	      0010010011	000	000	0
327	      1001000011	100	100	0
328	      1100101011	111	111	0
329	      0100011110	010	010	0
330	      1001110011	101	101	0
331	      0100010011	010	010	0
332	      1000111011	101	101	0
333	      1000110010	101	101	0
334	      1110110101	111	111	0
335	      1110000101	110	110	0
336	      0011001000	000	000	0
337	      1001101000	101	101	0
338	      0011010100	000	000	0
339	      1011110101	101	101	0
340	      0111111101	011	011	0
341	      1100111101	111	111	0
342	      1011010100	100	100	0
343	      1110100010	111	111	0
344	      1101101111	111	111	0
345	      0100100111	011	011	0
346	      0100000110	010	010	0
347	      0110101010	011	011	0
348	      1010001011	100	100	0
349	      0110010110	010	010	0
350	      0111100101	011	011	0
351	      1011000010	100	100	0
352	      0110010000	010	010	0
353	      1101101000	111	111	0
354	      0111001000	010	010	0
355	      1111011110	110	110	0
356	      0000000101	000	000	0
357	      0101101011	011	011	0
358	      0011111001	001	001	0
359	      1101010111	110	110	0
360	      0110100110	011	011	0
361	      0110101110	011	011	0
362	      0011000100	000	000	0
363	      1101101011	111	111	0
364	      1111110011	111	111	0
365	      0100010100	010	010	0
366	      0111000101	010	010	0
367	      1011010110	100	100	0
368	      1010011110	100	100	0
369	      0100011101	010	010	0
370	      1000100100	101	101	0
371	      0011101000	001	001	0
372	      1001101011	101	101	0
373	      1011001111	100	100	0
374	      1110101110	111	111	0
375	      0101000111	010	010	0
376	      0010010010	000	000	0
377	      1101010011	110	110	0
378	      0001111101	001	001	0
379	      0111000010	010	010	0
380	      1110010100	110	110	0
381	      1100101100	111	111	0
382	      0000111011	001	001	0
383	      0010110010	001	001	0
384	      1001000110	100	100	0
385	      1000001100	100	100	0
386	      0000110000	001	001	0
387	      0001001001	000	000	0
388	      0010010110	000	000	0
389	      1101110011	111	111	0
390	      1011011010	100	100	0
391	      1001011010	100	100	0
392	      0100110001	011	011	0
393	      0110001111	010	010	0
394	      0001000001	000	000	0
395	      1100100001	111	111	0
396	      0110010010	010	010	0
397	      0001100000	001	001	0
398	      1000011000	100	100	0
399	      1110000010	110	110	0
400	      1101111111	111	111	0
401	      0101011111	010	010	0
402	      1111001001	110	110	0
403	      1101100111	111	111	0
404	      1000111111	101	101	0
405	      0010111001	001	001	0
406	      0101100001	011	011	0
407	      1111101100	111	111	0
408	      0100100011	011	011	0
409	      1000010101	100	100	0
410	      1001000101	100	100	0
411	      1100111100	111	111	0
412	      1001100000	101	101	0
413	      1110111010	111	111	0
414	      1010100001	101	101	0
415	      1010101100	101	101	0
416	      0101110111	011	011	0
417	      0110110110	011	011	0
418	      0001100110	001	001	0
419	      0101011001	010	010	0
420	      0101010000	010	010	0
421	      1100111010	111	111	0
422	      1011010010	100	100	0
423	      1101011101	110	110	0
424	      0010111110	001	001	0
425	      1110111011	111	111	0
426	      0100110110	011	011	0
427	      0001110010	001	001	0
428	      1011100101	101	101	0
429	      1110011000	110	110	0
430	      0110100001	011	011	0
431	      1100011010	110	110	0
432	      0000100000	001	001	0
433	      0101011000	010	010	0
434	      0110101101	011	011	0
435	      1000100011	101	101	0
436	      1001001000	100	100	0
437	      0011110011	001	001	0
438	      0110101001	011	011	0
439	      1001111010	101	101	0
440	      1001111001	101	101	0
441	      0000010010	000	000	0
442	      1101001101	110	110	0
443	      1111011100	110	110	0
444	      0111111000	011	011	0
445	      0011000111	000	000	0
446	      1000010001	100	100	0
447	      0111111100	011	011	0
448	      0000100010	001	001	0
449	      0110100011	011	011	0
450	      0000000011	000	000	0
451	      1010111010	101	101	0
452	      0000001101	000	000	0
453	      0101111001	011	011	0
454	      1001110101	101	101	0
455	      0111011001	010	010	0
456	      0011010101	000	000	0
457	      0111110110	011	011	0
458	      1110100100	111	111	0
459	      1000101010	101	101	0
460	      1010011011	100	100	0
461	      1001101100	101	101	0
462	      1111010100	110	110	0
463	      0011000010	000	000	0
464	      0111001001	010	010	0
465	      0001000110	000	000	0
466	      1011111110	101	101	0
467	      1000101001	101	101	0
468	      1001100110	101	101	0
469	      1101000000	110	110	0
470	      0111100000	011	011	0
471	      1010101000	101	101	0
472	      1001000100	100	100	0
473	      0011001101	000	000	0
474	      1111001101	110	110	0
475	      0100011000	010	010	0
476	      1100010100	110	110	0
477	      0010110000	001	001	0
478	      1100110001	111	111	0
479	      0001111110	001	001	0
480	      1011001001	100	100	0
481	      1011000000	100	100	0
482	      0100101000	011	011	0
483	      1101111110	111	111	0
484	      0100110010	011	011	0
485	      0000101001	001	001	0
486	      1100001111	110	110	0
487	      0010011000	000	000	0
488	      0000100100	001	001	0
489	      1111001110	110	110	0
490	      1111101011	111	111	0
491	      1101010010	110	110	0
492	      0111110101	011	011	0
493	      1100010000	110	110	0
494	      1101001011	110	110	0
495	      1100111011	111	111	0
496	      1100100010	111	111	0
497	      1110101111	111	111	0
498	      1101000111	110	110	0
499	      1010100011	101	101	0
500	      1111101001	111	111	0
501	      0001000010	000	000	0
502	      0101111011	011	011	0
503	      0101001101	010	010	0
504	      0110001000	010	010	0
505	      1010000100	100	100	0
506	      1011000110	100	100	0
507	      0100001101	010	010	0
508	      1011100111	101	101	0
509	      0100100100	011	011	0
510	      1000111010	101	101	0
511	      0000100110	001	001	0
512	      0111111011	011	011	0
513	      0111001100	010	010	0
514	      0111000000	010	010	0
515	      0001110100	001	001	0
516	      0111010011	010	010	0
517	      1110101011	111	111	0
518	      1111101101	111	111	0
519	      1000001000	100	100	0
520	      0100001100	010	010	0
521	      1010100100	101	101	0
522	      1001010011	100	100	0
523	      0011010011	000	000	0
524	      1101110100	111	111	0
525	      0101010011	010	010	0
526	      0111010010	010	010	0
527	      1101010100	110	110	0
528	      0110111011	011	011	0
529	      1100000110	110	110	0
530	      1001000001	100	100	0
531	      0001010110	000	000	0
532	      1111001011	110	110	0
533	      0110011101	010	010	0
534	      0100111011	011	011	0
535	      0011101001	001	001	0
536	      1011000011	100	100	0
537	      0111111001	011	011	0
538	      0110100010	011	011	0
539	      0100101001	011	011	0
540	      0101111010	011	011	0
541	      1000100101	101	101	0
542	      1011011110	100	100	0
543	      0001010011	000	000	0
544	      0011100100	001	001	0
545	      0111101101	011	011	0
546	      0000110110	001	001	0
547	      0100011111	010	010	0
548	      1011100001	101	101	0
549	      0001101011	001	001	0
550	      1010100000	101	101	0
551	      1011011100	100	100	0
552	      0011000110	000	000	0
553	      0100000100	010	010	0
554	      0100110011	011	011	0
555	      0011010001	000	000	0
556	      0000001100	000	000	0
557	      0110001011	010	010	0
558	      0111011110	010	010	0
559	      1111110001	111	111	0
560	      0000100101	001	001	0
561	      1111000001	110	110	0
562	      0011111011	001	001	0
563	      1011001101	100	100	0
564	      0001010101	000	000	0
565	      0010000111	000	000	0
566	      1000101110	101	101	0
567	      0010110111	001	001	0
568	      1111111001	111	111	0
569	      1111011111	110	110	0
570	      1011111000	101	101	0
571	      0000110010	001	001	0
572	      1110110010	111	111	0
573	      0111011111	010	010	0
574	      1101110110	111	111	0
575	      1101000101	110	110	0
576	      1000101111	101	101	0
577	      0011000001	000	000	0
578	      0011011011	000	000	0
579	      1101101101	111	111	0
580	      0101110110	011	011	0
581	      0110000101	010	010	0
582	      0011111101	001	001	0
583	      0001100010	001	001	0
584	      1000111001	101	101	0
585	      1011010001	100	100	0
586	      0111111110	011	011	0
587	      1111000100	110	110	0
588	      0010101011	001	001	0
589	      0011100001	001	001	0
590	      0000111001	001	001	0
591	      0111101011	011	011	0
592	      1101010101	110	110	0
593	      1101111000	111	111	0
594	      0010100101	001	001	0
595	      0100101110	011	011	0
596	      0010010000	000	000	0
597	      1001101101	101	101	0
598	      0011000000	000	000	0
599	      1100100100	111	111	0
600	      0011001001	000	000	0
601	      0001111010	001	001	0
602	      1000010011	100	100	0
603	      1101011001	110	110	0
604	      1010001001	100	100	0
605	      0110101111	011	011	0
606	      1011101111	101	101	0
607	      0000001011	000	000	0
608	      0111001101	010	010	0
609	      0011101111	001	001	0
610	      1110000100	110	110	0
611	      0101111110	011	011	0
612	      1011111011	101	101	0
613	      1100110100	111	111	0
614	      1010001101	100	100	0
615	      0011011101	000	000	0
616	      0010110100	001	001	0
617	      1110001011	110	110	0
618	      1110011011	110	110	0
619	      0010010100	000	000	0
620	      1010000111	100	100	0
621	      1010011111	100	100	0
622	      0000010101	000	000	0
623	      0101000100	010	010	0
624	      0011011010	000	000	0
625	      0000101100	001	001	0
626	      1100001100	110	110	0
627	      1000000000	100	100	0
628	      1000000011	100	100	0
629	      1111000000	110	110	0
630	      1111011010	110	110	0
631	      1111110010	111	111	0
632	      1010111101	101	101	0
633	      1110101000	111	111	0
634	      1110001000	110	110	0
635	      0011011000	000	000	0
636	      0000110001	001	001	0
637	      1101011111	110	110	0
638	      0001000111	000	000	0
639	      1001111111	101	101	0
640	      0000101000	001	001	0
641	      1100111110	111	111	0
642	      0101101101	011	011	0
643	      0110111010	011	011	0
644	      0001010000	000	000	0
645	      1001110000	101	101	0
646	      0110000110	010	010	0
647	      0100100001	011	011	0
648	      0110111100	011	011	0
649	      1001011110	100	100	0
650	      1101100110	111	111	0
651	      0100010001	010	010	0
652	      1011101011	101	101	0
653	      0001011101	000	000	0
654	      0110011001	010	010	0
655	      1111110100	111	111	0
656	      0100011011	010	010	0
657	      0111100111	011	011	0
658	      0111110001	011	011	0
659	      1001010010	100	100	0
660	      1110010110	110	110	0
661	      0001100111	001	001	0
662	      0100010110	010	010	0
663	      0100000001	010	010	0
664	      0101011011	010	010	0
665	      0010110011	001	001	0
666	      1111000011	110	110	0
667	      0101011010	010	010	0
668	      0011111010	001	001	0
669	      1111010110	110	110	0
670	      1100011111	110	110	0
671	      1110001100	110	110	0
672	      1101001010	110	110	0
673	      1000011001	100	100	0
674	      0000111111	001	001	0
675	      1100111001	111	111	0
676	      0011011111	000	000	0
677	      1111100110	111	111	0
678	      0110111000	011	011	0
679	      0100101010	011	011	0
680	      1001011100	100	100	0
681	      0100111111	011	011	0
682	      1110111110	111	111	0
683	      0001110011	001	001	0
684	      1100010001	110	110	0
685	      0101011110	010	010	0
686	      0010100111	001	001	0
687	      1000000110	100	100	0
688	      0001001111	000	000	0
689	      0101000000	010	010	0
690	      0111110100	011	011	0
691	      0100111010	011	011	0
692	      0101110000	011	011	0
693	      0000001110	000	000	0
694	      0110010101	010	010	0
695	      1000001111	100	100	0
696	      1101010000	110	110	0
697	      0000000110	000	000	0
698	      1110100111	111	111	0
699	      0101100000	011	011	0
700	      1001010110	100	100	0
701	      1011010011	100	100	0
702	      0110111001	011	011	0
703	      0010010111	000	000	0
704	      1101100001	111	111	0
705	      1000110011	101	101	0
706	      1101101110	111	111	0
707	      0110000001	010	010	0
708	      0001011100	000	000	0
709	      0011110110	001	001	0
710	      1100101000	111	111	0
711	      1011111101	101	101	0
712	      0001000101	000	000	0
713	      0100001001	010	010	0
714	      0110100111	011	011	0
715	      0110110010	011	011	0
716	      0001011010	000	000	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

