		Hypernetwork testing function

Reading organism data at epoch: 2023
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
82	      0010010000	000	000	0
83	      1111000000	110	110	0
84	      0110011011	010	010	0
85	      0100011101	010	010	0
86	      0011001000	000	000	0
87	      1101100001	111	111	0
88	      1110000010	110	110	0
89	      0010100110	001	001	0
90	      0010100101	001	001	0
91	      1101011011	110	110	0
92	      0101111101	011	011	0
93	      1000110001	101	101	0
94	      1001101110	101	101	0
95	      1111010111	110	110	0
96	      0000011111	000	000	0
97	      0110110100	011	011	0
98	      0111000000	010	010	0
99	      1010111000	101	101	0
100	      1000110100	101	101	0
101	      0000100101	001	001	0
102	      0100100110	011	011	0
103	      1101000111	110	110	0
104	      1101011110	110	110	0
105	      0100110101	011	011	0
106	      0111111110	011	011	0
107	      1110110010	111	111	0
108	      0111101010	011	011	0
109	      1101011101	110	110	0
110	      1110111000	111	111	0
111	      1100011001	110	110	0
112	      0010010010	000	000	0
113	      0110101101	011	011	0
114	      1111100011	111	111	0
115	      0001000111	000	000	0
116	      0000100100	001	001	0
117	      0110110101	011	011	0
118	      1101111101	111	111	0
119	      0101101010	011	011	0
120	      1111110111	111	111	0
121	      0101100111	011	011	0
122	      0111110001	011	011	0
123	      1110101101	111	111	0
124	      1000000000	100	100	0
125	      0111101101	011	011	0
126	      1010100010	101	101	0
127	      0101010001	010	010	0
128	      1000100011	101	101	0
129	      0110011111	010	010	0
130	      0110111101	011	011	0
131	      0010101111	001	001	0
132	      0001000000	000	000	0
133	      0111100001	011	011	0
134	      0010010011	000	000	0
135	      0011100101	001	001	0
136	      0000001100	000	000	0
137	      1111011100	110	110	0
138	      0111111001	011	011	0
139	      1100011000	110	110	0
140	      0001011011	000	000	0
141	      1101111011	111	111	0
142	      1011001100	100	100	0
143	      1101001100	110	110	0
144	      1001011101	100	100	0
145	      1001010100	100	100	0
146	      0010111010	001	001	0
147	      0110011000	010	010	0
148	      1010111011	101	101	0
149	      1001000100	100	100	0
150	      1010100110	101	101	0
151	      0101011010	010	010	0
152	      0010010110	000	000	0
153	      1011111111	101	101	0
154	      1101100110	111	111	0
155	      0011000101	000	000	0
156	      0011100010	001	001	0
157	      0101100000	011	011	0
158	      0100101011	011	011	0
159	      1001101001	101	101	0
160	      0011100011	001	001	0
161	      1110100010	111	111	0
162	      1111001100	110	110	0
163	      0000100001	001	001	0
164	      0111011110	010	010	0
165	      0001100100	001	001	0
166	      1010011101	100	100	0
167	      1111101101	111	111	0
168	      0111100101	011	011	0
169	      0111001111	010	010	0
170	      0101110110	011	011	0
171	      1011111100	101	101	0
172	      1110010101	110	110	0
173	      0001101001	001	001	0
174	      1111101110	111	111	0
175	      1100010010	110	110	0
176	      1010100111	101	101	0
177	      0100110111	011	011	0
178	      0001100111	001	001	0
179	      0111001010	010	010	0
180	      1000100000	101	101	0
181	      0011010001	000	000	0
182	      1111100101	111	111	0
183	      1000000011	100	100	0
184	      1001011111	100	100	0
185	      0101001001	010	010	0
186	      0101010000	010	010	0
187	      1010101101	101	101	0
188	      0100101010	011	011	0
189	      0000000000	000	000	0
190	      1001010101	100	100	0
191	      0001011111	000	000	0
192	      0101111110	011	011	0
193	      0010111101	001	001	0
194	      0000101111	001	001	0
195	      1000000100	100	100	0
196	      1100111001	111	111	0
197	      0011000111	000	000	0
198	      1011011011	100	100	0
199	      1000001011	100	100	0
200	      1011001110	100	100	0
201	      0010010100	000	000	0
202	      1110010111	110	110	0
203	      0101100011	011	011	0
204	      1100100110	111	111	0
205	      1111011010	110	110	0
206	      0110000101	010	010	0
207	      1111001010	110	110	0
208	      1010010001	100	100	0
209	      1100000101	110	110	0
210	      0010011011	000	000	0
211	      0000011011	000	000	0
212	      0011110101	001	001	0
213	      0001010010	000	000	0
214	      0001010011	000	000	0
215	      1010001111	100	100	0
216	      0100000001	010	010	0
217	      0010011001	000	000	0
218	      0010000100	000	000	0
219	      0100001101	010	010	0
220	      1010010101	100	100	0
221	      1011110111	101	101	0
222	      0001001011	000	000	0
223	      1100110101	111	111	0
224	      1110000101	110	110	0
225	      1100100100	111	111	0
226	      1111010100	110	110	0
227	      1000011001	100	100	0
228	      1100000001	110	110	0
229	      0011010101	000	000	0
230	      0111110000	011	011	0
231	      0000101100	001	001	0
232	      1111110001	111	111	0
233	      1111111000	111	111	0
234	      0011101001	001	001	0
235	      1110110000	111	111	0
236	      1101011001	110	110	0
237	      0101001110	010	010	0
238	      1000011010	100	100	0
239	      0100111111	011	011	0
240	      1001011000	100	100	0
241	      0001011110	000	000	0
242	      0000110111	001	001	0
243	      0111111101	011	011	0
244	      1001010001	100	100	0
245	      1110101111	111	111	0
246	      0111000010	010	010	0
247	      1110111101	111	111	0
248	      0011011010	000	000	0
249	      0000101110	001	001	0
250	      1001100001	101	101	0
251	      0111100011	011	011	0
252	      1111111100	111	111	0
253	      1001100000	101	101	0
254	      1110000100	110	110	0
255	      0100011011	010	010	0
256	      1010001010	100	100	0
257	      1110001111	110	110	0
258	      1000001100	100	100	0
259	      1011001101	100	100	0
260	      0011110010	001	001	0
261	      0001110111	001	001	0
262	      0011011000	000	000	0
263	      0111011001	010	010	0
264	      0111010011	010	010	0
265	      1001111111	101	101	0
266	      0101101001	011	011	0
267	      0000001011	000	000	0
268	      1110011101	110	110	0
269	      1111110010	111	111	0
270	      0011101010	001	001	0
271	      1010110110	101	101	0
272	      0001111111	001	001	0
273	      0011010011	000	000	0
274	      1000000101	100	100	0
275	      0111111010	011	011	0
276	      0101000111	010	010	0
277	      1101001000	110	110	0
278	      0100111010	011	011	0
279	      1001111010	101	101	0
280	      1000011110	100	100	0
281	      0010000010	000	000	0
282	      0110100010	011	011	0
283	      0001111001	001	001	0
284	      0010001101	000	000	0
285	      1001001100	100	100	0
286	      1101111111	111	111	0
287	      1111100000	111	111	0
288	      1000010011	100	100	0
289	      1010110100	101	101	0
290	      1101000000	110	110	0
291	      1101001011	110	110	0
292	      1010011010	100	100	0
293	      1000110011	101	101	0
294	      1001001111	100	100	0
295	      1001111011	101	101	0
296	      1011101101	101	101	0
297	      1001100101	101	101	0
298	      1110000111	110	110	0
299	      0011011110	000	000	0
300	      0110000110	010	010	0
301	      1110110110	111	111	0
302	      0011101111	001	001	0
303	      0010011000	000	000	0
304	      1001101000	101	101	0
305	      1001010000	100	100	0
306	      1000101101	101	101	0
307	      1011110000	101	101	0
308	      0011110011	001	001	0
309	      1101010010	110	110	0
310	      1111100111	111	111	0
311	      1010011001	100	100	0
312	      0100100010	011	011	0
313	      0001100101	001	001	0
314	      1011011010	100	100	0
315	      0110001101	010	010	0
316	      1001001010	100	100	0
317	      1001111000	101	101	0
318	      0110111010	011	011	0
319	      0111100110	011	011	0
320	      0110100111	011	011	0
321	      1001101011	101	101	0
322	      1101110010	111	111	0
323	      0110110010	011	011	0
324	      0000101001	001	001	0
325	      1010011000	100	100	0
326	      1111101001	111	111	0
327	      1000010110	100	100	0
328	      0001000100	000	000	0
329	      0101111011	011	011	0
330	      0101100001	011	011	0
331	      1100001111	110	110	0
332	      1101110110	111	111	0
333	      1110110001	111	111	0
334	      1110011001	110	110	0
335	      0100001010	010	010	0
336	      1001000011	100	100	0
337	      0111111011	011	011	0
338	      0100001100	010	010	0
339	      0001101111	001	001	0
340	      1000100001	101	101	0
341	      0011000011	000	000	0
342	      0011001010	000	000	0
343	      1111110011	111	111	0
344	      1011110010	101	101	0
345	      0001011101	000	000	0
346	      0110000111	010	010	0
347	      1100000100	110	110	0
348	      0000011000	000	000	0
349	      1001000101	100	100	0
350	      1110011100	110	110	0
351	      0001000010	000	000	0
352	      1000111101	101	101	0
353	      0000001000	000	000	0
354	      1010110101	101	101	0
355	      0101101111	011	011	0
356	      0011111011	001	001	0
357	      1001011001	100	100	0
358	      1010010100	100	100	0
359	      1011000001	100	100	0
360	      0010110000	001	001	0
361	      1001111100	101	101	0
362	      0100011111	010	010	0
363	      0001011010	000	000	0
364	      0111001100	010	010	0
365	      1001110010	101	101	0
366	      1001000000	100	100	0
367	      1011010111	100	100	0
368	      0101000101	010	010	0
369	      1000001110	100	100	0
370	      0100000011	010	010	0
371	      1001101010	101	101	0
372	      0001011000	000	000	0
373	      0110110111	011	011	0
374	      1000111111	101	101	0
375	      0001101100	001	001	0
376	      0100100011	011	011	0
377	      1111001111	110	110	0
378	      1100000011	110	110	0
379	      0010001110	000	000	0
380	      1110010010	110	110	0
381	      1100101001	111	111	0
382	      0001111100	001	001	0
383	      0111010110	010	010	0
384	      1110110111	111	111	0
385	      0011111000	001	001	0
386	      1010000100	100	100	0
387	      0100110001	011	011	0
388	      0101011110	010	010	0
389	      1010010110	100	100	0
390	      1110101001	111	111	0
391	      1101000101	110	110	0
392	      0010100010	001	001	0
393	      1110100000	111	111	0
394	      0110101000	011	011	0
395	      1100011010	110	110	0
396	      0111011010	010	010	0
397	      1010110001	101	101	0
398	      1101110011	111	111	0
399	      0101010110	010	010	0
400	      0110100100	011	011	0
401	      0000100010	001	001	0
402	      0010111011	001	001	0
403	      1010001101	100	100	0
404	      0010011100	000	000	0
405	      1001000001	100	100	0
406	      0101110001	011	011	0
407	      1000010101	100	100	0
408	      1110001110	110	110	0
409	      0110000011	010	010	0
410	      1110100100	111	111	0
411	      1011111110	101	101	0
412	      0010000111	000	000	0
413	      0010111111	001	001	0
414	      0000111000	001	001	0
415	      0010101010	001	001	0
416	      1101011111	110	110	0
417	      0000010101	000	000	0
418	      1011101001	101	101	0
419	      1011101010	101	101	0
420	      0100111000	011	011	0
421	      0101110011	011	011	0
422	      0000100000	001	001	0
423	      0000100011	001	001	0
424	      0111001000	010	010	0
425	      1100010001	110	110	0
426	      1100010000	110	110	0
427	      0101011011	010	010	0
428	      0010001100	000	000	0
429	      0101001000	010	010	0
430	      1110001001	110	110	0
431	      1001100011	101	101	0
432	      1001110001	101	101	0
433	      1101100101	111	111	0
434	      1111100010	111	111	0
435	      0111000110	010	010	0
436	      0010001111	000	000	0
437	      1100100011	111	111	0
438	      1101101011	111	111	0
439	      0000111011	001	001	0
440	      1100010101	110	110	0
441	      0101111010	011	011	0
442	      0101110111	011	011	0
443	      0110110011	011	011	0
444	      0010100011	001	001	0
445	      1101000001	110	110	0
446	      0000010001	000	000	0
447	      0110010000	010	010	0
448	      0010000001	000	000	0
449	      0111101100	011	011	0
450	      0100010001	010	010	0
451	      1101100011	111	111	0
452	      0001110101	001	001	0
453	      1111101100	111	111	0
454	      0011010100	000	000	0
455	      1111111101	111	111	0
456	      0001000101	000	000	0
457	      1001110100	101	101	0
458	      1001001101	100	100	0
459	      1100111101	111	111	0
460	      1110111011	111	111	0
461	      1100000110	110	110	0
462	      0010001001	000	000	0
463	      0010111001	001	001	0
464	      1100111000	111	111	0
465	      0111111111	011	011	0
466	      0001100000	001	001	0
467	      1101000010	110	110	0
468	      1000110111	101	101	0
469	      1011111101	101	101	0
470	      1000111000	101	101	0
471	      0100010010	010	010	0
472	      1011001011	100	100	0
473	      1100110100	111	111	0
474	      1100010110	110	110	0
475	      0000111111	001	001	0
476	      0010100001	001	001	0
477	      1110011011	110	110	0
478	      0000001001	000	000	0
479	      0011011101	000	000	0
480	      0101001101	010	010	0
481	      0100101110	011	011	0
482	      1100101000	111	111	0
483	      1111110110	111	111	0
484	      1011000110	100	100	0
485	      1101001111	110	110	0
486	      0111101011	011	011	0
487	      1011100000	101	101	0
488	      1111110100	111	111	0
489	      1011111010	101	101	0
490	      0111110101	011	011	0
491	      0110111111	011	011	0
492	      1001001011	100	100	0
493	      0101011000	010	010	0
494	      1100011101	110	110	0
495	      1100110110	111	111	0
496	      1111011000	110	110	0
497	      0010010001	000	000	0
498	      1101011010	110	110	0
499	      1011011110	100	100	0
500	      0011010110	000	000	0
501	      0110101010	011	011	0
502	      1010000001	100	100	0
503	      1000001101	100	100	0
504	      1011101011	101	101	0
505	      1011101000	101	101	0
506	      0001001010	000	000	0
507	      1100001100	110	110	0
508	      1011001000	100	100	0
509	      0110011101	010	010	0
510	      1101101100	111	111	0
511	      1010101111	101	101	0
512	      1100101111	111	111	0
513	      0101111111	011	011	0
514	      1100001011	110	110	0
515	      1001010011	100	100	0
516	      0101110000	011	011	0
517	      1000111011	101	101	0
518	      1000100111	101	101	0
519	      1110001101	110	110	0
520	      1011010001	100	100	0
521	      1110101000	111	111	0
522	      1000101111	101	101	0
523	      0100100000	011	011	0
524	      0001010000	000	000	0
525	      0000110100	001	001	0
526	      1010000101	100	100	0
527	      1011011100	100	100	0
528	      0011100100	001	001	0
529	      0011001001	000	000	0
530	      1110010100	110	110	0
531	      1111011101	110	110	0
532	      1000100100	101	101	0
533	      1101100111	111	111	0
534	      0101001111	010	010	0
535	      1001110111	101	101	0
536	      0001001001	000	000	0
537	      1110101011	111	111	0
538	      1111101010	111	111	0
539	      0111010001	010	010	0
540	      1111111010	111	111	0
541	      0000100110	001	001	0
542	      0110100000	011	011	0
543	      0111011000	010	010	0
544	      0010110101	001	001	0
545	      1101011100	110	110	0
546	      0001110100	001	001	0
547	      0101101011	011	011	0
548	      0110001001	010	010	0
549	      1100011011	110	110	0
550	      0010101001	001	001	0
551	      0001100011	001	001	0
552	      0010100100	001	001	0
553	      1010010011	100	100	0
554	      1010000011	100	100	0
555	      0111000011	010	010	0
556	      1100011111	110	110	0
557	      1101010001	110	110	0
558	      0100110010	011	011	0
559	      1011000101	100	100	0
560	      0110010001	010	010	0
561	      0100001111	010	010	0
562	      0011001011	000	000	0
563	      1110100011	111	111	0
564	      0000010100	000	000	0
565	      1100110001	111	111	0
566	      0010100000	001	001	0
567	      0100101100	011	011	0
568	      1100110000	111	111	0
569	      0101000011	010	010	0
570	      1010111101	101	101	0
571	      0001100001	001	001	0
572	      1100010100	110	110	0
573	      1011111011	101	101	0
574	      1001010010	100	100	0
575	      0011111010	001	001	0
576	      1111000010	110	110	0
577	      0101000001	010	010	0
578	      1000110101	101	101	0
579	      0011101110	001	001	0
580	      1101001010	110	110	0
581	      0000111001	001	001	0
582	      0100111110	011	011	0
583	      1011010000	100	100	0
584	      0110011110	010	010	0
585	      0101111001	011	011	0
586	      1000011101	100	100	0
587	      0101001011	010	010	0
588	      0100001110	010	010	0
589	      0101011001	010	010	0
590	      1110000000	110	110	0
591	      1111000110	110	110	0
592	      1100100111	111	111	0
593	      1110001011	110	110	0
594	      0000011010	000	000	0
595	      0101110010	011	011	0
596	      0001010101	000	000	0
597	      1111010001	110	110	0
598	      1100011100	110	110	0
599	      1010101000	101	101	0
600	      0001000001	000	000	0
601	      1111001001	110	110	0
602	      0010110110	001	001	0
603	      0011111111	001	001	0
604	      0000010000	000	000	0
605	      1011101111	101	101	0
606	      0000011100	000	000	0
607	      0010000000	000	000	0
608	      0100001000	010	010	0
609	      0011100000	001	001	0
610	      1001111110	101	101	0
611	      1000110110	101	101	0
612	      1000111010	101	101	0
613	      1011111001	101	101	0
614	      0101000000	010	010	0
615	      0100111101	011	011	0
616	      1111000001	110	110	0
617	      0111101110	011	011	0
618	      1011010110	100	100	0
619	      0101011100	010	010	0
620	      0111001011	010	010	0
621	      1100101011	111	111	0
622	      0000001111	000	000	0
623	      0110111100	011	011	0
624	      0001010100	000	000	0
625	      1110100110	111	111	0
626	      0000000001	000	000	0
627	      0000010011	000	000	0
628	      1110110100	111	111	0
629	      1001011011	100	100	0
630	      0010001011	000	000	0
631	      1010100001	101	101	0
632	      0110100011	011	011	0
633	      0110001010	010	010	0
634	      0011111110	001	001	0
635	      0111011100	010	010	0
636	      0011101000	001	001	0
637	      0110111000	011	011	0
638	      0001001111	000	000	0
639	      0110101111	011	011	0
640	      0001011001	000	000	0
641	      0001101010	001	001	0
642	      1001000111	100	100	0
643	      1111100100	111	111	0
644	      0001110110	001	001	0
645	      1110010011	110	110	0
646	      1011110101	101	101	0
647	      1111011001	110	110	0
648	      0111111100	011	011	0
649	      0101000100	010	010	0
650	      1011010010	100	100	0
651	      1110110101	111	111	0
652	      1100101010	111	111	0
653	      0110001111	010	010	0
654	      0100101111	011	011	0
655	      1111010101	110	110	0
656	      1000000001	100	100	0
657	      0000111010	001	001	0
658	      0010110111	001	001	0
659	      0111110111	011	011	0
660	      1111100110	111	111	0
661	      1110111110	111	111	0
662	      0100100001	011	011	0
663	      0011001111	000	000	0
664	      0010110100	001	001	0
665	      0110001000	010	010	0
666	      1001010111	100	100	0
667	      0000111101	001	001	0
668	      1101110111	111	111	0
669	      0101010010	010	010	0
670	      0011110111	001	001	0
671	      1001000110	100	100	0
672	      1001000010	100	100	0
673	      0010110010	001	001	0
674	      0001110000	001	001	0
675	      0000000111	000	000	0
676	      0101100110	011	011	0
677	      1000011100	100	100	0
678	      0100100111	011	011	0
679	      0101001100	010	010	0
680	      0111101111	011	011	0
681	      0100010110	010	010	0
682	      1100111011	111	111	0
683	      1100001010	110	110	0
684	      0111100111	011	011	0
685	      0100101000	011	011	0
686	      1010101100	101	101	0
687	      0100101101	011	011	0
688	      1101100100	111	111	0
689	      1000110000	101	101	0
690	      1110010110	110	110	0
691	      1010010000	100	100	0
692	      0110110110	011	011	0
693	      1010011110	100	100	0
694	      0101010111	010	010	0
695	      0111011011	010	010	0
696	      1110011110	110	110	0
697	      0011011111	000	000	0
698	      0110100001	011	011	0
699	      0100010100	010	010	0
700	      0010010101	000	000	0
701	      1011011111	100	100	0
702	      1000010100	100	100	0
703	      0011001100	000	000	0
704	      0111001101	010	010	0
705	      0100011010	010	010	0
706	      1010001000	100	100	0
707	      0000001101	000	000	0
708	      1010000010	100	100	0
709	      1011001111	100	100	0
710	      0100010011	010	010	0
711	      1011101110	101	101	0
712	      0011101011	001	001	0
713	      0110000100	010	010	0
714	      0000111100	001	001	0
715	      0110000001	010	010	0
716	      1010000110	100	100	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

