		Hypernetwork testing function

Reading organism data at epoch: 7866
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
72	      1110000100	111001	111001	0
73	      0000101001	000100	000100	0
74	      0110100111	011101	011101	0
75	      1001001011	100000	100000	0
76	      1101001100	110001	110001	0
77	      1011000111	101001	101001	0
78	      0000010000	000010	000010	0
79	      1101111000	110110	110110	0
80	      1101101001	110100	110100	0
81	      1010011001	101010	101010	0
82	      1100001111	110001	110001	0
83	      1100001001	110000	110000	0
84	      0100011110	010011	010011	0
85	      1101011001	110010	110010	0
86	      0010001011	001000	001000	0
87	      1100111010	110110	110110	0
88	      1011000000	101000	101000	0
89	      1011110101	101111	101111	0
90	      1010100110	101101	101101	0
91	      0111110100	011111	011111	0
92	      1011001011	101000	101000	0
93	      1011111100	101111	101111	0
94	      0111100010	011100	011100	0
95	      1000011100	100011	100011	0
96	      1101011000	110010	110010	0
97	      0001000011	000000	000000	0
98	      0100011111	010011	010011	0
99	      1010110011	101110	101110	0
100	      1010110100	101111	101111	0
101	      0101110010	010110	010110	0
102	      1010010100	101011	101011	0
103	      1111001001	111000	111000	0
104	      1110111011	111110	111110	0
105	      0111111010	011110	011110	0
106	      1101010100	110011	110011	0
107	      1111000010	111000	111000	0
108	      1111100011	111100	111100	0
109	      0010111001	001110	001110	0
110	      1011000010	101000	101000	0
111	      0010100000	001100	001100	0
112	      1101111010	110110	110110	0
113	      0001100101	000101	000101	0
114	      0110000010	011000	011000	0
115	      1010100010	101100	101100	0
116	      0001011100	000011	000011	0
117	      0111110010	011110	011110	0
118	      1111010100	111011	111011	0
119	      1101000110	110001	110001	0
120	      0100001110	010001	010001	0
121	      1010110001	101110	101110	0
122	      1010010101	101011	101011	0
123	      0011101101	001101	001101	0
124	      1010111101	101111	101111	0
125	      0000011000	000010	000010	0
126	      0111101100	011101	011101	0
127	      0001101101	000101	000101	0
128	      0100010100	010011	010011	0
129	      0010001110	001001	001001	0
130	      0011110100	001111	001111	0
131	      1101111110	110111	110111	0
132	      0101001110	010001	010001	0
133	      1111001010	111000	111000	0
134	      0011100100	001101	001101	0
135	      1011001010	101000	101000	0
136	      1100110111	110111	110111	0
137	      1011011100	101011	101011	0
138	      0011000001	001000	001000	0
139	      1111011101	111011	111011	0
140	      0110111111	011111	011111	0
141	      0111000110	011001	011001	0
142	      1101010011	110010	110010	0
143	      1110011110	111011	111011	0
144	      0101010110	010011	010011	0
145	      0000111001	000110	000110	0
146	      1100101000	110100	110100	0
147	      1000100100	100101	100101	0
148	      1010001100	101001	101001	0
149	      1011100110	101101	101101	0
150	      1110101011	111100	111100	0
151	      0101010011	010010	010010	0
152	      0101100010	010100	010100	0
153	      1011011011	101010	101010	0
154	      0100001011	010000	010000	0
155	      0101010000	010010	010010	0
156	      0001000000	000000	000000	0
157	      0111011110	011011	011011	0
158	      0011010000	001010	001010	0
159	      1001110100	100111	100111	0
160	      0000001000	000000	000000	0
161	      0101111000	010110	010110	0
162	      1000011000	100010	100010	0
163	      1110111110	111111	111111	0
164	      0011001010	001000	001000	0
165	      0100010000	010010	010010	0
166	      1101001110	110001	110001	0
167	      1001111001	100110	100110	0
168	      1101001011	110000	110000	0
169	      1110001000	111000	111000	0
170	      0100100101	010101	010101	0
171	      1010101011	101100	101100	0
172	      0101000101	010001	010001	0
173	      0100000011	010000	010000	0
174	      0001100100	000101	000101	0
175	      0110101001	011100	011100	0
176	      1100011111	110011	110011	0
177	      0000000101	000001	000001	0
178	      0000101111	000101	000101	0
179	      1101100100	110101	110101	0
180	      0100011100	010011	010011	0
181	      1100100110	110101	110101	0
182	      1001110110	100111	100111	0
183	      1111001111	111001	111001	0
184	      0001111110	000111	000111	0
185	      1111010111	111011	111011	0
186	      0000100100	000101	000101	0
187	      0111010011	011010	011010	0
188	      1101101011	110100	110100	0
189	      1101110000	110110	110110	0
190	      0001110011	000110	000110	0
191	      0100110011	010110	010110	0
192	      0100110010	010110	010110	0
193	      1110111100	111111	111111	0
194	      0000010101	000011	000011	0
195	      1010000001	101000	101000	0
196	      0110010000	011010	011010	0
197	      1000100011	100100	100100	0
198	      0110010011	011010	011010	0
199	      1100000111	110001	110001	0
200	      0000011011	000010	000010	0
201	      1000101011	100100	100100	0
202	      0000100000	000100	000100	0
203	      1101111100	110111	110111	0
204	      1110001111	111001	111001	0
205	      0100101000	010100	010100	0
206	      0001011000	000010	000010	0
207	      1001011010	100010	100010	0
208	      0000000110	000001	000001	0
209	      1011110010	101110	101110	0
210	      0000111010	000110	000110	0
211	      1110111111	111111	111111	0
212	      0001111010	000110	000110	0
213	      1110100011	111100	111100	0
214	      0110001011	011000	011000	0
215	      1111011011	111010	111010	0
216	      0111111001	011110	011110	0
217	      1110100110	111101	111101	0
218	      1000111010	100110	100110	0
219	      0010110001	001110	001110	0
220	      1101110110	110111	110111	0
221	      0010100001	001100	001100	0
222	      0111001001	011000	011000	0
223	      1100001010	110000	110000	0
224	      0110111101	011111	011111	0
225	      0110110101	011111	011111	0
226	      0011101110	001101	001101	0
227	      1011010111	101011	101011	0
228	      1001010110	100011	100011	0
229	      0011111010	001110	001110	0
230	      1100111000	110110	110110	0
231	      0011001001	001000	001000	0
232	      1011100011	101100	101100	0
233	      1100100011	110100	110100	0
234	      1111011100	111011	111011	0
235	      0001000100	000001	000001	0
236	      1110011010	111010	111010	0
237	      1100000100	110001	110001	0
238	      1110101111	111101	111101	0
239	      1000100000	100100	100100	0
240	      1011001101	101001	101001	0
241	      1000001110	100001	100001	0
242	      1111111000	111110	111110	0
243	      1001100001	100100	100100	0
244	      1110110011	111110	111110	0
245	      0101100111	010101	010101	0
246	      1000000010	100000	100000	0
247	      1010111010	101110	101110	0
248	      1100111110	110111	110111	0
249	      1000010100	100011	100011	0
250	      1001101000	100100	100100	0
251	      0101111010	010110	010110	0
252	      1001111010	100110	100110	0
253	      1111100000	111100	111100	0
254	      1000111000	100110	100110	0
255	      0000011100	000011	000011	0
256	      1110100000	111100	111100	0
257	      0010001111	001001	001001	0
258	      1000111011	100110	100110	0
259	      1001011001	100010	100010	0
260	      1010111110	101111	101111	0
261	      1000010011	100010	100010	0
262	      1110010010	111010	111010	0
263	      0010010110	001011	001011	0
264	      1011010001	101010	101010	0
265	      0111000100	011001	011001	0
266	      1011110011	101110	101110	0
267	      0010011100	001011	001011	0
268	      0010110100	001111	001111	0
269	      1000110110	100111	100111	0
270	      1101010001	110010	110010	0
271	      1011101001	101100	101100	0
272	      1000111110	100111	100111	0
273	      0010001101	001001	001001	0
274	      1100011000	110010	110010	0
275	      0001111100	000111	000111	0
276	      0111011000	011010	011010	0
277	      0001100001	000100	000100	0
278	      1000011001	100010	100010	0
279	      1000011110	100011	100011	0
280	      0101111100	010111	010111	0
281	      0010010111	001011	001011	0
282	      0010111100	001111	001111	0
283	      0001001010	000000	000000	0
284	      0010010010	001010	001010	0
285	      1010100001	101100	101100	0
286	      0010011111	001011	001011	0
287	      1111011000	111010	111010	0
288	      1001111101	100111	100111	0
289	      1111011111	111011	111011	0
290	      1110000110	111001	111001	0
291	      1011110001	101110	101110	0
292	      0010101111	001101	001101	0
293	      1011001110	101001	101001	0
294	      1100100001	110100	110100	0
295	      1010010011	101010	101010	0
296	      0010010101	001011	001011	0
297	      1011110000	101110	101110	0
298	      0001010010	000010	000010	0
299	      0110111001	011110	011110	0
300	      1001000100	100001	100001	0
301	      0010010001	001010	001010	0
302	      1111111100	111111	111111	0
303	      1100111001	110110	110110	0
304	      0111000101	011001	011001	0
305	      0111100111	011101	011101	0
306	      1100101001	110100	110100	0
307	      0001100110	000101	000101	0
308	      1111010010	111010	111010	0
309	      0011011000	001010	001010	0
310	      1101100110	110101	110101	0
311	      1010101110	101101	101101	0
312	      0010111111	001111	001111	0
313	      1000101000	100100	100100	0
314	      0001100011	000100	000100	0
315	      1101001001	110000	110000	0
316	      1110000111	111001	111001	0
317	      0111010010	011010	011010	0
318	      0100111000	010110	010110	0
319	      0001011101	000011	000011	0
320	      0111110110	011111	011111	0
321	      0010011110	001011	001011	0
322	      0001110010	000110	000110	0
323	      1110101000	111100	111100	0
324	      1010001000	101000	101000	0
325	      0001000001	000000	000000	0
326	      1111111011	111110	111110	0
327	      0111010101	011011	011011	0
328	      0010000111	001001	001001	0
329	      1001101101	100101	100101	0
330	      1111101110	111101	111101	0
331	      1010011011	101010	101010	0
332	      1001000001	100000	100000	0
333	      1010011100	101011	101011	0
334	      0111111000	011110	011110	0
335	      0111100001	011100	011100	0
336	      1001001110	100001	100001	0
337	      0111110001	011110	011110	0
338	      1101111001	110110	110110	0
339	      0011110000	001110	001110	0
340	      1011000110	101001	101001	0
341	      0110000111	011001	011001	0
342	      0110110010	011110	011110	0
343	      0110011100	011011	011011	0
344	      0110100010	011100	011100	0
345	      0100011010	010010	010010	0
346	      1101101110	110101	110101	0
347	      1101101101	110101	110101	0
348	      0001101110	000101	000101	0
349	      0011100011	001100	001100	0
350	      0000011001	000010	000010	0
351	      0100101011	010100	010100	0
352	      1011000100	101001	101001	0
353	      1000110100	100111	100111	0
354	      0011011111	001011	001011	0
355	      1000001111	100001	100001	0
356	      1000100111	100101	100101	0
357	      1101011101	110011	110011	0
358	      1101110111	110111	110111	0
359	      1100001100	110001	110001	0
360	      0110010110	011011	011011	0
361	      0111010000	011010	011010	0
362	      1101010010	110010	110010	0
363	      0101001000	010000	010000	0
364	      1000011010	100010	100010	0
365	      1011000101	101001	101001	0
366	      0011001110	001001	001001	0
367	      1001111111	100111	100111	0
368	      1010110000	101110	101110	0
369	      1111111010	111110	111110	0
370	      0000000111	000001	000001	0
371	      0100010111	010011	010011	0
372	      0001101000	000100	000100	0
373	      1001011111	100011	100011	0
374	      1010111001	101110	101110	0
375	      0101000010	010000	010000	0
376	      1111101000	111100	111100	0
377	      0001010011	000010	000010	0
378	      0100011011	010010	010010	0
379	      0111000001	011000	011000	0
380	      1001111100	100111	100111	0
381	      0101000111	010001	010001	0
382	      1110000101	111001	111001	0
383	      0011010100	001011	001011	0
384	      0000000000	000000	000000	0
385	      1000001101	100001	100001	0
386	      0010100111	001101	001101	0
387	      1110010100	111011	111011	0
388	      0000100010	000100	000100	0
389	      1110011100	111011	111011	0
390	      0101100000	010100	010100	0
391	      1110011101	111011	111011	0
392	      0011011001	001010	001010	0
393	      1111010011	111010	111010	0
394	      1110100101	111101	111101	0
395	      0110000001	011000	011000	0
396	      1100010111	110011	110011	0
397	      1010001101	101001	101001	0
398	      0101110011	010110	010110	0
399	      0001110001	000110	000110	0
400	      0001000110	000001	000001	0
401	      0111101111	011101	011101	0
402	      1100011100	110011	110011	0
403	      1000110010	100110	100110	0
404	      0000111011	000110	000110	0
405	      0111000010	011000	011000	0
406	      0001011111	000011	000011	0
407	      1110101010	111100	111100	0
408	      0110101100	011101	011101	0
409	      1100011001	110010	110010	0
410	      0000110100	000111	000111	0
411	      1111001000	111000	111000	0
412	      1011010000	101010	101010	0
413	      0000001001	000000	000000	0
414	      1100101100	110101	110101	0
415	      0101111110	010111	010111	0
416	      1101010101	110011	110011	0
417	      0010111000	001110	001110	0
418	      1010110010	101110	101110	0
419	      0110010100	011011	011011	0
420	      0011100010	001100	001100	0
421	      0111001011	011000	011000	0
422	      1110101001	111100	111100	0
423	      1111000101	111001	111001	0
424	      1110110100	111111	111111	0
425	      0101111111	010111	010111	0
426	      0011101100	001101	001101	0
427	      0111101110	011101	011101	0
428	      1100110001	110110	110110	0
429	      1111101101	111101	111101	0
430	      1111011001	111010	111010	0
431	      1100101101	110101	110101	0
432	      1010100011	101100	101100	0
433	      0101010101	010011	010011	0
434	      0101001001	010000	010000	0
435	      1001010111	100011	100011	0
436	      1001111110	100111	100111	0
437	      0111110000	011110	011110	0
438	      1101011011	110010	110010	0
439	      1001011000	100010	100010	0
440	      0101101101	010101	010101	0
441	      0101110100	010111	010111	0
442	      1011111000	101110	101110	0
443	      0110010101	011011	011011	0
444	      0101110001	010110	010110	0
445	      0110001010	011000	011000	0
446	      1001000111	100001	100001	0
447	      0110011000	011010	011010	0
448	      1111110101	111111	111111	0
449	      0101101011	010100	010100	0
450	      1111001110	111001	111001	0
451	      1000101001	100100	100100	0
452	      1010001010	101000	101000	0
453	      0111010100	011011	011011	0
454	      0001011011	000010	000010	0
455	      1100100010	110100	110100	0
456	      0111101001	011100	011100	0
457	      1000011111	100011	100011	0
458	      1100110101	110111	110111	0
459	      1100111100	110111	110111	0
460	      0000110000	000110	000110	0
461	      0110101000	011100	011100	0
462	      1110011000	111010	111010	0
463	      0111101010	011100	011100	0
464	      0110100011	011100	011100	0
465	      1111010110	111011	111011	0
466	      0110001000	011000	011000	0
467	      0001101010	000100	000100	0
468	      0101001011	010000	010000	0
469	      0000110101	000111	000111	0
470	      0000101011	000100	000100	0
471	      1010011000	101010	101010	0
472	      0000111111	000111	000111	0
473	      1000110011	100110	100110	0
474	      0011001111	001001	001001	0
475	      1100000110	110001	110001	0
476	      0010100010	001100	001100	0
477	      1111110010	111110	111110	0
478	      1110011011	111010	111010	0
479	      0101100001	010100	010100	0
480	      0011000000	001000	001000	0
481	      0011100111	001101	001101	0
482	      0111010001	011010	011010	0
483	      1101000011	110000	110000	0
484	      0100000000	010000	010000	0
485	      1011101101	101101	101101	0
486	      0011111111	001111	001111	0
487	      0110010111	011011	011011	0
488	      0011011100	001011	001011	0
489	      1111101100	111101	111101	0
490	      1110100010	111100	111100	0
491	      1110000001	111000	111000	0
492	      1000111101	100111	100111	0
493	      0010111110	001111	001111	0
494	      0110110110	011111	011111	0
495	      1010000011	101000	101000	0
496	      1111001011	111000	111000	0
497	      1001010100	100011	100011	0
498	      0000001010	000000	000000	0
499	      0110111011	011110	011110	0
500	      1001100100	100101	100101	0
501	      0101011000	010010	010010	0
502	      1010100100	101101	101101	0
503	      0110000011	011000	011000	0
504	      0010001010	001000	001000	0
505	      0110100101	011101	011101	0
506	      0000100001	000100	000100	0
507	      0011111011	001110	001110	0
508	      0110000110	011001	011001	0
509	      1011111010	101110	101110	0
510	      1111011110	111011	111011	0
511	      0100100111	010101	010101	0
512	      1000111111	100111	100111	0
513	      0010000010	001000	001000	0
514	      1010000000	101000	101000	0
515	      0000010010	000010	000010	0
516	      0111011001	011010	011010	0
517	      0000101010	000100	000100	0
518	      1110010101	111011	111011	0
519	      0000110110	000111	000111	0
520	      0000100011	000100	000100	0
521	      0011000110	001001	001001	0
522	      0010101100	001101	001101	0
523	      1100010110	110011	110011	0
524	      0110010010	011010	011010	0
525	      0111100000	011100	011100	0
526	      1110101101	111101	111101	0
527	      1001100111	100101	100101	0
528	      0110100000	011100	011100	0
529	      0111100100	011101	011101	0
530	      1001101111	100101	100101	0
531	      0101101001	010100	010100	0
532	      1010111111	101111	101111	0
533	      1010100111	101101	101101	0
534	      0100111001	010110	010110	0
535	      0100010011	010010	010010	0
536	      1001001000	100000	100000	0
537	      1010101010	101100	101100	0
538	      0001010110	000011	000011	0
539	      1111100001	111100	111100	0
540	      0110001110	011001	011001	0
541	      1010100101	101101	101101	0
542	      1001010001	100010	100010	0
543	      1110100100	111101	111101	0
544	      1101010000	110010	110010	0
545	      0101011110	010011	010011	0
546	      0011010001	001010	001010	0
547	      1101001000	110000	110000	0
548	      0100010101	010011	010011	0
549	      1100100101	110101	110101	0
550	      1011101111	101101	101101	0
551	      0100111011	010110	010110	0
552	      0101101111	010101	010101	0
553	      0100101101	010101	010101	0
554	      0101001101	010001	010001	0
555	      0110001001	011000	011000	0
556	      1100001000	110000	110000	0
557	      0000101000	000100	000100	0
558	      1101111011	110110	110110	0
559	      1100110100	110111	110111	0
560	      1111001100	111001	111001	0
561	      1111110111	111111	111111	0
562	      1110110111	111111	111111	0
563	      0100000110	010001	010001	0
564	      0001101001	000100	000100	0
565	      0010000000	001000	001000	0
566	      1011111101	101111	101111	0
567	      0010011001	001010	001010	0
568	      0110000000	011000	011000	0
569	      1001101100	100101	100101	0
570	      0001001101	000001	000001	0
571	      1110110010	111110	111110	0
572	      0011110001	001110	001110	0
573	      1000010110	100011	100011	0
574	      0110100001	011100	011100	0
575	      0111100101	011101	011101	0
576	      1101111111	110111	110111	0
577	      0010000001	001000	001000	0
578	      0101100110	010101	010101	0
579	      1001011110	100011	100011	0
580	      0001110100	000111	000111	0
581	      0001000010	000000	000000	0
582	      1100011010	110010	110010	0
583	      1000101110	100101	100101	0
584	      0111101000	011100	011100	0
585	      1110001011	111000	111000	0
586	      0000111110	000111	000111	0
587	      0000110111	000111	000111	0
588	      1100101010	110100	110100	0
589	      1001101001	100100	100100	0
590	      1100000011	110000	110000	0
591	      0110100110	011101	011101	0
592	      1101100000	110100	110100	0
593	      0010111011	001110	001110	0
594	      1111010000	111010	111010	0
595	      1000011101	100011	100011	0
596	      1000100010	100100	100100	0
597	      1101001101	110001	110001	0
598	      0011111110	001111	001111	0
599	      0011101111	001101	001101	0
600	      0101010111	010011	010011	0
601	      1101100001	110100	110100	0
602	      0100001101	010001	010001	0
603	      1110000010	111000	111000	0
604	      1110010110	111011	111011	0
605	      0110110001	011110	011110	0
606	      0101111001	010110	010110	0
607	      0110011101	011011	011011	0
608	      0101100100	010101	010101	0
609	      0000001101	000001	000001	0
610	      1100101011	110100	110100	0
611	      0100000100	010001	010001	0
612	      1010111011	101110	101110	0
613	      1000101100	100101	100101	0
614	      1111001101	111001	111001	0
615	      0111010110	011011	011011	0
616	      1100110000	110110	110110	0
617	      1011001001	101000	101000	0
618	      1010010001	101010	101010	0
619	      0011010010	001010	001010	0
620	      1001101110	100101	100101	0
621	      0010101000	001100	001100	0
622	      0100101110	010101	010101	0
623	      0100110000	010110	010110	0
624	      0100011001	010010	010010	0
625	      1000001010	100000	100000	0
626	      0111111111	011111	011111	0
627	      1110000011	111000	111000	0
628	      0110110111	011111	011111	0
629	      0101111011	010110	010110	0
630	      0101000000	010000	010000	0
631	      1010011111	101011	101011	0
632	      1011100100	101101	101101	0
633	      1100010100	110011	110011	0
634	      0001111000	000110	000110	0
635	      0000010111	000011	000011	0
636	      1010110110	101111	101111	0
637	      0000111101	000111	000111	0
638	      1101011010	110010	110010	0
639	      1011011000	101010	101010	0
640	      0111011010	011010	011010	0
641	      0011000011	001000	001000	0
642	      0011000101	001001	001001	0
643	      0111011100	011011	011011	0
644	      0101111101	010111	010111	0
645	      1110000000	111000	111000	0
646	      0000101100	000101	000101	0
647	      1011101100	101101	101101	0
648	      1001101010	100100	100100	0
649	      1110011001	111010	111010	0
650	      1111010001	111010	111010	0
651	      1001001010	100000	100000	0
652	      1001100000	100100	100100	0
653	      1100110011	110110	110110	0
654	      1010110101	101111	101111	0
655	      1101000111	110001	110001	0
656	      0111010111	011011	011011	0
657	      0000001110	000001	000001	0
658	      0001111111	000111	000111	0
659	      0110111010	011110	011110	0
660	      0100111111	010111	010111	0
661	      0100110101	010111	010111	0
662	      0110011110	011011	011011	0
663	      1000111100	100111	100111	0
664	      0000100110	000101	000101	0
665	      0011111000	001110	001110	0
666	      0101101110	010101	010101	0
667	      1111101001	111100	111100	0
668	      0100110111	010111	010111	0
669	      0100001001	010000	010000	0
670	      1001110010	100110	100110	0
671	      1001010101	100011	100011	0
672	      0011110110	001111	001111	0
673	      1010010111	101011	101011	0
674	      1110001100	111001	111001	0
675	      0010110011	001110	001110	0
676	      0001000111	000001	000001	0
677	      1100101110	110101	110101	0
678	      0000000010	000000	000000	0
679	      0111101011	011100	011100	0
680	      1011011010	101010	101010	0
681	      1001010011	100010	100010	0
682	      0100100010	010100	010100	0
683	      0011000100	001001	001001	0
684	      1101100101	110101	110101	0
685	      1101000010	110000	110000	0
686	      0100110110	010111	010111	0
687	      0110001101	011001	011001	0
688	      0110011001	011010	011010	0
689	      0011010111	001011	001011	0
690	      0110111110	011111	011111	0
691	      1111000001	111000	111000	0
692	      0001011110	000011	000011	0
693	      1000100110	100101	100101	0
694	      0100001111	010001	010001	0
695	      1011111011	101110	101110	0
696	      0000010011	000010	000010	0
697	      0111100110	011101	011101	0
698	      1011110110	101111	101111	0
699	      1101110010	110110	110110	0
700	      0001001100	000001	000001	0
701	      0101100011	010100	010100	0
702	      0011101010	001100	001100	0
703	      1100001011	110000	110000	0
704	      0011001101	001001	001001	0
705	      1010010000	101010	101010	0
706	      0100111110	010111	010111	0
707	      0010010000	001010	001010	0
708	      1100010010	110010	110010	0
709	      0100001000	010000	010000	0
710	      1000010010	100010	100010	0
711	      1101010110	110011	110011	0
712	      0101110111	010111	010111	0
713	      0010111010	001110	001110	0
714	      1000011011	100010	100010	0
715	      0100100000	010100	010100	0
716	      0001001110	000001	000001	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

