		Hypernetwork testing function

Reading organism data at epoch: 978
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
82	      0000000100	000	000	0
83	      1000110011	101	101	0
84	      1100001011	110	110	0
85	      0110010111	010	010	0
86	      0101010001	010	010	0
87	      0100000100	010	010	0
88	      0010000001	000	000	0
89	      1111100001	111	111	0
90	      1111101001	111	111	0
91	      1100000111	110	110	0
92	      0001100001	001	001	0
93	      1001101000	101	101	0
94	      0010010101	000	000	0
95	      1110110011	111	111	0
96	      1011101001	101	101	0
97	      1110100010	111	111	0
98	      1010001001	100	100	0
99	      1101000011	110	110	0
100	      0110001110	010	010	0
101	      0101000010	010	010	0
102	      0010110001	001	001	0
103	      0101000101	010	010	0
104	      0001110011	001	001	0
105	      0000101100	001	001	0
106	      1101110101	111	111	0
107	      1001110100	101	101	0
108	      1000100101	101	101	0
109	      0100110000	011	011	0
110	      0111010101	010	010	0
111	      1110010000	110	110	0
112	      0010110000	001	001	0
113	      1101001110	110	110	0
114	      0101110010	011	011	0
115	      0100001110	010	010	0
116	      0110001100	010	010	0
117	      0001000011	000	000	0
118	      1100001111	110	110	0
119	      1111000110	110	110	0
120	      1110011001	110	110	0
121	      0100001100	010	010	0
122	      1000111001	101	101	0
123	      1110111111	111	111	0
124	      0000100010	001	001	0
125	      1101110110	111	111	0
126	      1010011000	100	100	0
127	      1100010100	110	110	0
128	      0111101010	011	011	0
129	      0111011101	010	010	0
130	      0111110010	011	011	0
131	      0100100100	011	011	0
132	      0000001100	000	000	0
133	      0011111000	001	001	0
134	      1001111011	101	101	0
135	      1011100011	101	101	0
136	      1001000101	100	100	0
137	      0101010110	010	010	0
138	      0001011001	000	000	0
139	      1011001001	100	100	0
140	      1100100011	111	111	0
141	      1000101101	101	101	0
142	      0001011010	000	000	0
143	      0100101111	011	011	0
144	      1111011001	110	110	0
145	      0010111100	001	001	0
146	      0000111100	001	001	0
147	      0100010001	010	010	0
148	      0001001000	000	000	0
149	      1110011011	110	110	0
150	      1110001110	110	110	0
151	      0101011101	010	010	0
152	      1101001100	110	110	0
153	      0011110110	001	001	0
154	      1010100111	101	101	0
155	      0011100010	001	001	0
156	      1110000111	110	110	0
157	      0010010000	000	000	0
158	      1101001010	110	110	0
159	      0010101001	001	001	0
160	      0111001010	010	010	0
161	      1011101100	101	101	0
162	      0001001110	000	000	0
163	      1110100001	111	111	0
164	      0001001101	000	000	0
165	      0101100111	011	011	0
166	      0010000101	000	000	0
167	      0011011010	000	000	0
168	      0100010011	010	010	0
169	      1000010010	100	100	0
170	      1101101111	111	111	0
171	      1011001101	100	100	0
172	      1000000001	100	100	0
173	      0110011010	010	010	0
174	      0000001001	000	000	0
175	      0011101101	001	001	0
176	      0111001110	010	010	0
177	      1010010111	100	100	0
178	      1100000100	110	110	0
179	      0011000011	000	000	0
180	      0010001010	000	000	0
181	      0110110001	011	011	0
182	      1101100100	111	111	0
183	      0010100111	001	001	0
184	      1010001000	100	100	0
185	      1101011101	110	110	0
186	      1010111100	101	101	0
187	      1100110001	111	111	0
188	      0011101010	001	001	0
189	      0111010110	010	010	0
190	      0111100011	011	011	0
191	      1000111100	101	101	0
192	      1000010011	100	100	0
193	      1101101010	111	111	0
194	      1000110100	101	101	0
195	      1111101100	111	111	0
196	      0000001010	000	000	0
197	      1001010110	100	100	0
198	      0000111111	001	001	0
199	      1100000000	110	110	0
200	      1111001001	110	110	0
201	      0100000011	010	010	0
202	      0011000110	000	000	0
203	      1100000011	110	110	0
204	      1010001101	100	100	0
205	      1010101101	101	101	0
206	      0000001110	000	000	0
207	      0101001110	010	010	0
208	      0100010010	010	010	0
209	      1000110101	101	101	0
210	      1011100000	101	101	0
211	      0111000011	010	010	0
212	      0110110011	011	011	0
213	      1011000011	100	100	0
214	      1001111000	101	101	0
215	      1111100011	111	111	0
216	      1000100010	101	101	0
217	      0011101100	001	001	0
218	      1001001110	100	100	0
219	      0000010100	000	000	0
220	      1101010000	110	110	0
221	      0010110101	001	001	0
222	      1000111110	101	101	0
223	      1000101011	101	101	0
224	      1010010001	100	100	0
225	      1001110101	101	101	0
226	      0011011101	000	000	0
227	      1001110111	101	101	0
228	      1000000000	100	100	0
229	      1010000001	100	100	0
230	      1011110101	101	101	0
231	      1101010101	110	110	0
232	      1001000110	100	100	0
233	      1011100100	101	101	0
234	      0111101101	011	011	0
235	      1010010100	100	100	0
236	      0110011001	010	010	0
237	      1101100000	111	111	0
238	      1110010001	110	110	0
239	      1001011111	100	100	0
240	      0001101010	001	001	0
241	      0111110101	011	011	0
242	      1101101110	111	111	0
243	      0010010100	000	000	0
244	      1001010001	100	100	0
245	      1101100001	111	111	0
246	      0000000000	000	000	0
247	      0100110001	011	011	0
248	      1010101001	101	101	0
249	      0111010100	010	010	0
250	      1001101101	101	101	0
251	      0111001111	010	010	0
252	      1101010011	110	110	0
253	      1101001101	110	110	0
254	      1111100111	111	111	0
255	      1001100000	101	101	0
256	      1100001001	110	110	0
257	      0010110110	001	001	0
258	      0101111101	011	011	0
259	      1010010110	100	100	0
260	      0100111001	011	011	0
261	      0101100001	011	011	0
262	      1111000100	110	110	0
263	      1111010101	110	110	0
264	      1101011010	110	110	0
265	      0100000001	010	010	0
266	      1001101011	101	101	0
267	      0111001000	010	010	0
268	      1000001100	100	100	0
269	      1010101010	101	101	0
270	      1010011001	100	100	0
271	      1011111101	101	101	0
272	      0000010111	000	000	0
273	      0010001110	000	000	0
274	      1001101010	101	101	0
275	      1101001011	110	110	0
276	      1001001111	100	100	0
277	      0111010001	010	010	0
278	      1010100011	101	101	0
279	      0111000100	010	010	0
280	      1010110010	101	101	0
281	      1100100000	111	111	0
282	      0110000100	010	010	0
283	      0000011011	000	000	0
284	      1001101001	101	101	0
285	      0011110010	001	001	0
286	      0100011100	010	010	0
287	      0101010111	010	010	0
288	      0001011110	000	000	0
289	      0011000010	000	000	0
290	      1000100011	101	101	0
291	      0101011100	010	010	0
292	      0101010010	010	010	0
293	      1100010111	110	110	0
294	      1110011111	110	110	0
295	      1110100100	111	111	0
296	      0010101010	001	001	0
297	      1110111010	111	111	0
298	      0001111001	001	001	0
299	      1001010011	100	100	0
300	      1110101011	111	111	0
301	      0011001011	000	000	0
302	      0100111110	011	011	0
303	      1011011111	100	100	0
304	      0101110000	011	011	0
305	      1100110000	111	111	0
306	      0101000000	010	010	0
307	      1111001011	110	110	0
308	      0000100101	001	001	0
309	      1011110110	101	101	0
310	      0011111010	001	001	0
311	      1000000100	100	100	0
312	      0110111010	011	011	0
313	      1100100100	111	111	0
314	      0001110101	001	001	0
315	      0110010110	010	010	0
316	      1010001110	100	100	0
317	      0101110101	011	011	0
318	      0101001011	010	010	0
319	      1000001011	100	100	0
320	      1110001111	110	110	0
321	      0001010101	000	000	0
322	      1101110010	111	111	0
323	      0001100010	001	001	0
324	      0000100000	001	001	0
325	      0110011110	010	010	0
326	      0111001001	010	010	0
327	      1010100010	101	101	0
328	      1001011110	100	100	0
329	      1001100011	101	101	0
330	      1100111110	111	111	0
331	      0101110011	011	011	0
332	      0011010110	000	000	0
333	      0000011100	000	000	0
334	      0100110110	011	011	0
335	      0000000111	000	000	0
336	      1000010111	100	100	0
337	      1010011111	100	100	0
338	      0110000000	010	010	0
339	      1111000010	110	110	0
340	      0111011111	010	010	0
341	      0000100100	001	001	0
342	      1000000101	100	100	0
343	      1111101110	111	111	0
344	      0101111100	011	011	0
345	      0001011100	000	000	0
346	      0100000111	010	010	0
347	      0011101111	001	001	0
348	      1010100110	101	101	0
349	      1101000101	110	110	0
350	      1011010110	100	100	0
351	      1011011110	100	100	0
352	      1011110011	101	101	0
353	      1000011001	100	100	0
354	      0111000001	010	010	0
355	      0010100011	001	001	0
356	      1010110001	101	101	0
357	      1010101110	101	101	0
358	      0111101111	011	011	0
359	      1001000000	100	100	0
360	      0110010001	010	010	0
361	      0110000011	010	010	0
362	      0100101011	011	011	0
363	      1010001011	100	100	0
364	      1000110010	101	101	0
365	      1001100100	101	101	0
366	      0001000010	000	000	0
367	      0110100011	011	011	0
368	      1110110110	111	111	0
369	      1111110001	111	111	0
370	      1100110110	111	111	0
371	      1001111110	101	101	0
372	      1000100000	101	101	0
373	      1011010001	100	100	0
374	      1100011111	110	110	0
375	      1100011010	110	110	0
376	      0010101011	001	001	0
377	      0100000110	010	010	0
378	      0011010111	000	000	0
379	      0000001011	000	000	0
380	      0001111101	001	001	0
381	      1001100111	101	101	0
382	      0011011110	000	000	0
383	      0001110110	001	001	0
384	      1101011100	110	110	0
385	      0110110010	011	011	0
386	      0010010111	000	000	0
387	      0100101001	011	011	0
388	      1001100101	101	101	0
389	      0011011011	000	000	0
390	      0001110001	001	001	0
391	      1011110010	101	101	0
392	      0011000001	000	000	0
393	      1111000111	110	110	0
394	      0110000110	010	010	0
395	      1111011111	110	110	0
396	      1011100110	101	101	0
397	      1011001000	100	100	0
398	      0111111111	011	011	0
399	      1111010001	110	110	0
400	      0111100000	011	011	0
401	      1010011100	100	100	0
402	      1101111001	111	111	0
403	      1101011000	110	110	0
404	      1111101111	111	111	0
405	      0001010010	000	000	0
406	      1111110010	111	111	0
407	      0010101101	001	001	0
408	      1000111000	101	101	0
409	      1100010001	110	110	0
410	      1111110100	111	111	0
411	      1010101011	101	101	0
412	      0001001011	000	000	0
413	      0000110100	001	001	0
414	      0001001001	000	000	0
415	      0100110111	011	011	0
416	      1010111010	101	101	0
417	      0001010011	000	000	0
418	      1011100101	101	101	0
419	      0100111100	011	011	0
420	      0100001111	010	010	0
421	      1110010101	110	110	0
422	      1100000010	110	110	0
423	      0100011001	010	010	0
424	      0110100010	011	011	0
425	      1100110010	111	111	0
426	      0011011000	000	000	0
427	      1100010101	110	110	0
428	      0001110111	001	001	0
429	      1010010010	100	100	0
430	      1110010010	110	110	0
431	      1011100001	101	101	0
432	      0010110010	001	001	0
433	      0000010010	000	000	0
434	      1101100101	111	111	0
435	      1101101001	111	111	0
436	      1010110110	101	101	0
437	      1111101010	111	111	0
438	      0001011101	000	000	0
439	      1101001000	110	110	0
440	      0110110000	011	011	0
441	      1101000111	110	110	0
442	      1111101000	111	111	0
443	      1111110111	111	111	0
444	      1001111100	101	101	0
445	      0111011010	010	010	0
446	      0101110001	011	011	0
447	      0110000111	010	010	0
448	      0011001101	000	000	0
449	      0101101111	011	011	0
450	      0101100011	011	011	0
451	      0000000011	000	000	0
452	      1001101100	101	101	0
453	      1110000101	110	110	0
454	      0110111000	011	011	0
455	      0111001100	010	010	0
456	      0001100110	001	001	0
457	      1111010100	110	110	0
458	      0111110000	011	011	0
459	      0010011000	000	000	0
460	      0010100100	001	001	0
461	      1110111101	111	111	0
462	      0010001011	000	000	0
463	      1011001100	100	100	0
464	      1101111111	111	111	0
465	      0001010111	000	000	0
466	      0010101100	001	001	0
467	      1100111001	111	111	0
468	      1000001101	100	100	0
469	      0010101110	001	001	0
470	      1101111000	111	111	0
471	      1101111010	111	111	0
472	      1001111111	101	101	0
473	      0101010011	010	010	0
474	      1110100000	111	111	0
475	      0011011111	000	000	0
476	      0001010110	000	000	0
477	      0111011110	010	010	0
478	      0001111100	001	001	0
479	      1011010011	100	100	0
480	      0110111110	011	011	0
481	      0110111101	011	011	0
482	      0000011010	000	000	0
483	      1100011011	110	110	0
484	      1110111000	111	111	0
485	      0001110000	001	001	0
486	      1010010000	100	100	0
487	      1001001001	100	100	0
488	      1110000011	110	110	0
489	      1100101111	111	111	0
490	      0001101011	001	001	0
491	      1101000100	110	110	0
492	      0110100101	011	011	0
493	      1011001111	100	100	0
494	      0011010011	000	000	0
495	      0110001010	010	010	0
496	      0110111111	011	011	0
497	      0101110110	011	011	0
498	      0001110010	001	001	0
499	      0100010111	010	010	0
500	      0011110001	001	001	0
501	      0111011011	010	010	0
502	      1010110111	101	101	0
503	      0110110110	011	011	0
504	      0000111110	001	001	0
505	      0101011110	010	010	0
506	      1110001011	110	110	0
507	      0011101011	001	001	0
508	      0000011000	000	000	0
509	      0010100001	001	001	0
510	      1011111111	101	101	0
511	      0101000111	010	010	0
512	      0101011011	010	010	0
513	      1100101000	111	111	0
514	      1100100101	111	111	0
515	      1010100000	101	101	0
516	      1000100001	101	101	0
517	      0110001000	010	010	0
518	      0000110101	001	001	0
519	      1011101101	101	101	0
520	      0101001000	010	010	0
521	      0011101000	001	001	0
522	      1010000110	100	100	0
523	      0000110111	001	001	0
524	      1011000110	100	100	0
525	      1101001111	110	110	0
526	      0111000101	010	010	0
527	      1001011010	100	100	0
528	      0101101000	011	011	0
529	      0000000101	000	000	0
530	      1100100111	111	111	0
531	      0110011100	010	010	0
532	      1011111000	101	101	0
533	      1000011010	100	100	0
534	      0101101010	011	011	0
535	      1011100111	101	101	0
536	      1111100110	111	111	0
537	      0000101010	001	001	0
538	      0111110111	011	011	0
539	      0111001101	010	010	0
540	      0010011010	000	000	0
541	      1110110000	111	111	0
542	      1110111001	111	111	0
543	      1111101101	111	111	0
544	      1110000001	110	110	0
545	      0100011101	010	010	0
546	      1011101011	101	101	0
547	      1010000010	100	100	0
548	      1011000000	100	100	0
549	      0000000001	000	000	0
550	      0111100010	011	011	0
551	      0110011011	010	010	0
552	      0011111100	001	001	0
553	      0100110101	011	011	0
554	      0110101001	011	011	0
555	      0110000101	010	010	0
556	      0110101110	011	011	0
557	      1110101101	111	111	0
558	      1100001101	110	110	0
559	      0101100110	011	011	0
560	      0010010011	000	000	0
561	      0111000000	010	010	0
562	      1101101011	111	111	0
563	      1111000101	110	110	0
564	      0100111011	011	011	0
565	      0010101111	001	001	0
566	      1111110101	111	111	0
567	      0101110111	011	011	0
568	      1001100110	101	101	0
569	      0110111100	011	011	0
570	      0101001001	010	010	0
571	      1101100010	111	111	0
572	      1110110100	111	111	0
573	      1000100110	101	101	0
574	      1000001010	100	100	0
575	      1011010101	100	100	0
576	      0100100011	011	011	0
577	      1110111011	111	111	0
578	      1001011001	100	100	0
579	      0010011011	000	000	0
580	      0110101011	011	011	0
581	      1111011101	110	110	0
582	      1010000100	100	100	0
583	      0011111111	001	001	0
584	      0001000001	000	000	0
585	      0101101001	011	011	0
586	      1111010111	110	110	0
587	      1010011101	100	100	0
588	      0111100001	011	011	0
589	      1011110001	101	101	0
590	      0110001011	010	010	0
591	      0000110011	001	001	0
592	      1010001100	100	100	0
593	      1110111110	111	111	0
594	      1111100101	111	111	0
595	      0001100111	001	001	0
596	      1110011110	110	110	0
597	      1100110111	111	111	0
598	      1010101000	101	101	0
599	      0000100110	001	001	0
600	      1100010011	110	110	0
601	      1010010101	100	100	0
602	      1101110011	111	111	0
603	      1111110110	111	111	0
604	      1010111000	101	101	0
605	      0001010000	000	000	0
606	      0001000100	000	000	0
607	      0011010101	000	000	0
608	      0100101101	011	011	0
609	      1000010000	100	100	0
610	      0110101010	011	011	0
611	      0100101110	011	011	0
612	      0001101100	001	001	0
613	      0011001100	000	000	0
614	      0011110100	001	001	0
615	      1100000110	110	110	0
616	      0101011111	010	010	0
617	      0010100000	001	001	0
618	      1001011011	100	100	0
619	      1111111111	111	111	0
620	      0110010000	010	010	0
621	      0000000010	000	000	0
622	      0010100110	001	001	0
623	      1010111101	101	101	0
624	      1010000101	100	100	0
625	      1110100101	111	111	0
626	      0101100000	011	011	0
627	      0011111101	001	001	0
628	      0100001010	010	010	0
629	      1000110110	101	101	0
630	      0110101100	011	011	0
631	      1111010000	110	110	0
632	      1001111010	101	101	0
633	      1101101000	111	111	0
634	      0110100000	011	011	0
635	      1101000110	110	110	0
636	      0100101100	011	011	0
637	      0101111111	011	011	0
638	      0000001000	000	000	0
639	      1101110000	111	111	0
640	      1001110011	101	101	0
641	      1000101110	101	101	0
642	      1001100001	101	101	0
643	      0010011101	000	000	0
644	      0011010001	000	000	0
645	      0110101111	011	011	0
646	      0111000110	010	010	0
647	      0000110001	001	001	0
648	      1110010100	110	110	0
649	      0101010000	010	010	0
650	      0100101010	011	011	0
651	      1000101001	101	101	0
652	      0010000000	000	000	0
653	      1011000111	100	100	0
654	      1110001000	110	110	0
655	      1100111000	111	111	0
656	      1100010000	110	110	0
657	      0011110011	001	001	0
658	      1110001010	110	110	0
659	      1101011011	110	110	0
660	      1100101100	111	111	0
661	      1001111001	101	101	0
662	      0001101111	001	001	0
663	      1101000010	110	110	0
664	      1110110010	111	111	0
665	      0000111000	001	001	0
666	      1001001101	100	100	0
667	      1011010010	100	100	0
668	      1100101101	111	111	0
669	      0010000011	000	000	0
670	      0000011110	000	000	0
671	      1100011110	110	110	0
672	      1101000001	110	110	0
673	      1010111110	101	101	0
674	      0100001101	010	010	0
675	      0001000111	000	000	0
676	      0011010000	000	000	0
677	      1000001000	100	100	0
678	      1110110111	111	111	0
679	      1110010111	110	110	0
680	      0101100010	011	011	0
681	      1111011011	110	110	0
682	      1100001100	110	110	0
683	      1111011100	110	110	0
684	      0101000100	010	010	0
685	      0000011001	000	000	0
686	      1101100110	111	111	0
687	      1000011111	100	100	0
688	      0100100001	011	011	0
689	      1010001111	100	100	0
690	      0011110111	001	001	0
691	      1010011110	100	100	0
692	      1011101111	101	101	0
693	      0101010100	010	010	0
694	      1001000111	100	100	0
695	      1111111101	111	111	0
696	      0111101011	011	011	0
697	      0000010101	000	000	0
698	      1011001110	100	100	0
699	      0111010111	010	010	0
700	      0011110000	001	001	0
701	      1000111010	101	101	0
702	      0010011111	000	000	0
703	      0111100100	011	011	0
704	      1011101010	101	101	0
705	      1111111110	111	111	0
706	      0000010000	000	000	0
707	      1001001000	100	100	0
708	      1100011101	110	110	0
709	      0011100000	001	001	0
710	      0001101001	001	001	0
711	      1011111011	101	101	0
712	      1100100010	111	111	0
713	      1011101110	101	101	0
714	      1101011111	110	110	0
715	      1001101110	101	101	0
716	      0100011010	010	010	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

