		Hypernetwork testing function

Reading organism data at epoch: 2126
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
82	      1111110100	111	111	0
83	      1001101001	101	101	0
84	      1011010011	100	100	0
85	      0010110111	001	001	0
86	      1110101001	111	111	0
87	      0001000000	000	000	0
88	      0001001110	000	000	0
89	      1001011010	100	100	0
90	      0010111101	001	001	0
91	      1101000110	110	110	0
92	      0110001011	010	010	0
93	      1111010000	110	110	0
94	      0101001101	010	010	0
95	      1100101101	111	111	0
96	      1101000100	110	110	0
97	      0000001111	000	000	0
98	      0100000001	010	010	0
99	      0111110110	011	011	0
100	      1000011001	100	100	0
101	      0100101010	011	011	0
102	      1100001100	110	110	0
103	      1110111110	111	111	0
104	      1001000011	100	100	0
105	      1110000111	110	110	0
106	      0111001101	010	010	0
107	      0101000001	010	010	0
108	      0101101010	011	011	0
109	      1110011011	110	110	0
110	      1110110000	111	111	0
111	      0101111100	011	011	0
112	      0111101100	011	011	0
113	      1100010011	110	110	0
114	      0010011011	000	000	0
115	      1011110100	101	101	0
116	      1001001110	100	100	0
117	      1111011100	110	110	0
118	      0101011101	010	010	0
119	      1111001011	110	110	0
120	      1000101010	101	101	0
121	      1001011101	100	100	0
122	      1010001100	100	100	0
123	      1000010010	100	100	0
124	      0001010000	000	000	0
125	      1101111001	111	111	0
126	      0101111000	011	011	0
127	      1010111010	101	101	0
128	      1101100011	111	111	0
129	      1010000110	100	100	0
130	      1000011110	100	100	0
131	      0110001101	010	010	0
132	      0010100010	001	001	0
133	      0100001110	010	010	0
134	      1000011111	100	100	0
135	      1100010100	110	110	0
136	      0001100001	001	001	0
137	      1011001010	100	100	0
138	      1101111111	111	111	0
139	      0011001100	000	000	0
140	      1101100101	111	111	0
141	      0111100001	011	011	0
142	      1110011110	110	110	0
143	      1011111000	101	101	0
144	      1110001010	110	110	0
145	      1010010111	100	100	0
146	      1011001100	100	100	0
147	      1000111100	101	101	0
148	      0010001010	000	000	0
149	      0110111111	011	011	0
150	      1110100011	111	111	0
151	      1000111000	101	101	0
152	      1010010100	100	100	0
153	      0101110111	011	011	0
154	      0100001010	010	010	0
155	      1110111010	111	111	0
156	      0100111010	011	011	0
157	      0110100101	011	011	0
158	      0110000110	010	010	0
159	      1100011010	110	110	0
160	      1001001010	100	100	0
161	      0000110100	001	001	0
162	      0011111110	001	001	0
163	      1010100110	101	101	0
164	      0011001001	000	000	0
165	      0100111011	011	011	0
166	      0000010111	000	000	0
167	      0111101010	011	011	0
168	      0101001100	010	010	0
169	      1010111111	101	101	0
170	      1111110000	111	111	0
171	      1010011011	100	100	0
172	      0101010111	010	010	0
173	      0001101010	001	001	0
174	      1110010110	110	110	0
175	      0100000000	010	010	0
176	      0011110100	001	001	0
177	      1100110101	111	111	0
178	      1011001101	100	100	0
179	      0110011010	010	010	0
180	      0000111101	001	001	0
181	      0000000011	000	000	0
182	      1010100111	101	101	0
183	      0101000101	010	010	0
184	      0110001010	010	010	0
185	      1010000001	100	100	0
186	      0001011000	000	000	0
187	      0101101110	011	011	0
188	      0001011001	000	000	0
189	      0010101000	001	001	0
190	      0111110010	011	011	0
191	      1100010000	110	110	0
192	      0001000011	000	000	0
193	      0100101011	011	011	0
194	      0101101001	011	011	0
195	      0010011101	000	000	0
196	      0101000010	010	010	0
197	      1111000111	110	110	0
198	      0111111111	011	011	0
199	      1101011010	110	110	0
200	      1011100001	101	101	0
201	      1000000000	100	100	0
202	      1111100111	111	111	0
203	      0101010010	010	010	0
204	      1010110101	101	101	0
205	      0101111010	011	011	0
206	      1011011000	100	100	0
207	      1111110011	111	111	0
208	      0001111011	001	001	0
209	      1011000001	100	100	0
210	      1001110100	101	101	0
211	      0110101001	011	011	0
212	      1101001100	110	110	0
213	      1010111001	101	101	0
214	      0010000001	000	000	0
215	      1100101000	111	111	0
216	      1001111010	101	101	0
217	      1111111111	111	111	0
218	      1001000110	100	100	0
219	      0011111000	001	001	0
220	      0100010011	010	010	0
221	      1111100010	111	111	0
222	      0001111101	001	001	0
223	      0111010000	010	010	0
224	      0001111111	001	001	0
225	      1110010111	110	110	0
226	      1100100000	111	111	0
227	      0101100001	011	011	0
228	      0101110011	011	011	0
229	      0000010000	000	000	0
230	      0011111011	001	001	0
231	      1110001100	110	110	0
232	      1000000101	100	100	0
233	      0011000110	000	000	0
234	      1000101111	101	101	0
235	      0110100000	011	011	0
236	      0110101010	011	011	0
237	      0000011010	000	000	0
238	      1000001111	100	100	0
239	      0100000011	010	010	0
240	      1111011111	110	110	0
241	      1000110100	101	101	0
242	      0011001011	000	000	0
243	      0100101100	011	011	0
244	      0001001011	000	000	0
245	      1110110101	111	111	0
246	      0100100110	011	011	0
247	      1011111101	101	101	0
248	      0100101110	011	011	0
249	      1111100011	111	111	0
250	      1100111010	111	111	0
251	      1010011001	100	100	0
252	      1100000100	110	110	0
253	      1010000100	100	100	0
254	      1011000000	100	100	0
255	      0101111001	011	011	0
256	      1000101000	101	101	0
257	      1110011001	110	110	0
258	      0111100000	011	011	0
259	      1001100001	101	101	0
260	      1001111001	101	101	0
261	      1011001000	100	100	0
262	      0000100110	001	001	0
263	      0000100111	001	001	0
264	      0110101110	011	011	0
265	      1011111001	101	101	0
266	      0010011010	000	000	0
267	      0100111110	011	011	0
268	      1110001101	110	110	0
269	      0101111011	011	011	0
270	      1010111011	101	101	0
271	      0010001011	000	000	0
272	      0010001111	000	000	0
273	      0010111110	001	001	0
274	      0010110110	001	001	0
275	      1001011111	100	100	0
276	      1001110000	101	101	0
277	      1000101110	101	101	0
278	      1101011011	110	110	0
279	      0100110111	011	011	0
280	      0111100100	011	011	0
281	      1111001111	110	110	0
282	      0001110100	001	001	0
283	      1000010000	100	100	0
284	      1111010001	110	110	0
285	      0110011000	010	010	0
286	      1010001101	100	100	0
287	      1111000110	110	110	0
288	      0111111100	011	011	0
289	      0000101110	001	001	0
290	      1100011110	110	110	0
291	      1100100001	111	111	0
292	      1101010100	110	110	0
293	      0001011110	000	000	0
294	      1011011110	100	100	0
295	      1101001111	110	110	0
296	      1100001110	110	110	0
297	      0010101010	001	001	0
298	      1010000111	100	100	0
299	      0110001100	010	010	0
300	      1000100101	101	101	0
301	      1111000011	110	110	0
302	      0010110101	001	001	0
303	      0101010100	010	010	0
304	      0110101111	011	011	0
305	      1110000110	110	110	0
306	      1111011101	110	110	0
307	      0000000000	000	000	0
308	      0101101100	011	011	0
309	      0001100101	001	001	0
310	      1001110001	101	101	0
311	      1010111000	101	101	0
312	      0000000010	000	000	0
313	      1011101011	101	101	0
314	      1111111000	111	111	0
315	      0110001001	010	010	0
316	      0000010001	000	000	0
317	      0001110010	001	001	0
318	      1100101010	111	111	0
319	      0011010000	000	000	0
320	      0101001001	010	010	0
321	      1011110111	101	101	0
322	      1101101100	111	111	0
323	      1110111000	111	111	0
324	      0001101011	001	001	0
325	      1110011000	110	110	0
326	      0011101110	001	001	0
327	      0100010010	010	010	0
328	      1001110010	101	101	0
329	      0001110111	001	001	0
330	      1101000111	110	110	0
331	      0100010101	010	010	0
332	      0100100100	011	011	0
333	      1011010100	100	100	0
334	      1011001001	100	100	0
335	      0101101011	011	011	0
336	      1011011101	100	100	0
337	      0011111100	001	001	0
338	      1110011101	110	110	0
339	      0010010100	000	000	0
340	      1000011000	100	100	0
341	      1011101000	101	101	0
342	      0011111001	001	001	0
343	      1101010111	110	110	0
344	      0010000011	000	000	0
345	      1001110011	101	101	0
346	      1000110101	101	101	0
347	      0101110100	011	011	0
348	      0000010101	000	000	0
349	      1101111101	111	111	0
350	      0001000010	000	000	0
351	      1111001101	110	110	0
352	      0111000100	010	010	0
353	      1100001011	110	110	0
354	      0001010101	000	000	0
355	      0001000100	000	000	0
356	      1001101011	101	101	0
357	      0110011011	010	010	0
358	      0101011111	010	010	0
359	      1010100001	101	101	0
360	      0111101000	011	011	0
361	      1101110010	111	111	0
362	      0011010010	000	000	0
363	      0101110010	011	011	0
364	      1110110011	111	111	0
365	      0100000100	010	010	0
366	      1111001100	110	110	0
367	      1110111100	111	111	0
368	      0110000011	010	010	0
369	      0001100100	001	001	0
370	      1100000001	110	110	0
371	      0011101000	001	001	0
372	      1101110100	111	111	0
373	      1111110001	111	111	0
374	      1011100100	101	101	0
375	      0101110110	011	011	0
376	      1011000110	100	100	0
377	      1001010011	100	100	0
378	      1101110000	111	111	0
379	      1001010001	100	100	0
380	      0101101000	011	011	0
381	      1010001000	100	100	0
382	      0010111111	001	001	0
383	      0000111100	001	001	0
384	      0001011100	000	000	0
385	      1111110111	111	111	0
386	      0110111011	011	011	0
387	      1011100010	101	101	0
388	      1001000000	100	100	0
389	      1000101100	101	101	0
390	      0100110010	011	011	0
391	      0111011111	010	010	0
392	      1000010110	100	100	0
393	      0101010000	010	010	0
394	      1100110100	111	111	0
395	      0010011111	000	000	0
396	      1101000010	110	110	0
397	      0100110000	011	011	0
398	      0101100111	011	011	0
399	      0000001010	000	000	0
400	      1111000000	110	110	0
401	      1111000001	110	110	0
402	      1111111011	111	111	0
403	      0100001000	010	010	0
404	      1101101110	111	111	0
405	      0011010100	000	000	0
406	      1111101000	111	111	0
407	      1000010100	100	100	0
408	      1111001001	110	110	0
409	      0000101001	001	001	0
410	      0100111000	011	011	0
411	      0110111110	011	011	0
412	      0011000101	000	000	0
413	      1000110001	101	101	0
414	      0001001010	000	000	0
415	      1110010001	110	110	0
416	      0000010100	000	000	0
417	      0001111001	001	001	0
418	      0100001101	010	010	0
419	      0001101001	001	001	0
420	      1100110010	111	111	0
421	      1001010010	100	100	0
422	      0100110011	011	011	0
423	      1101101111	111	111	0
424	      1110010011	110	110	0
425	      0011110111	001	001	0
426	      0001010001	000	000	0
427	      0100011111	010	010	0
428	      1100010101	110	110	0
429	      1101001000	110	110	0
430	      0010101011	001	001	0
431	      1111010100	110	110	0
432	      1111011011	110	110	0
433	      0100010000	010	010	0
434	      0001100111	001	001	0
435	      1110100001	111	111	0
436	      0101100110	011	011	0
437	      0101011000	010	010	0
438	      0000111111	001	001	0
439	      0100011100	010	010	0
440	      1011010001	100	100	0
441	      1101101001	111	111	0
442	      0011101100	001	001	0
443	      0111000101	010	010	0
444	      0000001100	000	000	0
445	      0011111010	001	001	0
446	      0001001111	000	000	0
447	      0101011001	010	010	0
448	      0110101101	011	011	0
449	      1101101010	111	111	0
450	      0000110101	001	001	0
451	      0100111001	011	011	0
452	      1101011101	110	110	0
453	      0110101000	011	011	0
454	      0010001101	000	000	0
455	      1111101110	111	111	0
456	      0101101101	011	011	0
457	      0111100110	011	011	0
458	      1010111101	101	101	0
459	      1100110011	111	111	0
460	      1110011010	110	110	0
461	      1111010110	110	110	0
462	      0000110001	001	001	0
463	      0000011111	000	000	0
464	      0001000101	000	000	0
465	      1011000111	100	100	0
466	      1010110000	101	101	0
467	      0100100011	011	011	0
468	      1000011101	100	100	0
469	      1101010001	110	110	0
470	      0100010111	010	010	0
471	      1110001111	110	110	0
472	      1001110110	101	101	0
473	      1010100011	101	101	0
474	      0111000111	010	010	0
475	      0100001001	010	010	0
476	      1011110001	101	101	0
477	      0100000101	010	010	0
478	      1101000001	110	110	0
479	      0101011010	010	010	0
480	      0100110110	011	011	0
481	      1110010100	110	110	0
482	      1001000001	100	100	0
483	      0101000111	010	010	0
484	      0001110001	001	001	0
485	      1001010111	100	100	0
486	      0010010011	000	000	0
487	      1011000010	100	100	0
488	      0100001100	010	010	0
489	      0010011000	000	000	0
490	      1100110111	111	111	0
491	      0010101100	001	001	0
492	      0011011011	000	000	0
493	      1110000001	110	110	0
494	      0111110101	011	011	0
495	      1101110011	111	111	0
496	      1000100001	101	101	0
497	      1010101100	101	101	0
498	      0011101011	001	001	0
499	      1011010110	100	100	0
500	      1110001110	110	110	0
501	      0111001100	010	010	0
502	      1001100110	101	101	0
503	      1110110001	111	111	0
504	      0111100111	011	011	0
505	      1111111101	111	111	0
506	      1011101101	101	101	0
507	      0110000010	010	010	0
508	      1101011100	110	110	0
509	      1100001111	110	110	0
510	      0001110011	001	001	0
511	      1000110010	101	101	0
512	      0001111100	001	001	0
513	      0111000001	010	010	0
514	      1111101101	111	111	0
515	      0110101100	011	011	0
516	      0000000100	000	000	0
517	      1110110100	111	111	0
518	      1101010011	110	110	0
519	      0111101111	011	011	0
520	      0011000010	000	000	0
521	      0011110101	001	001	0
522	      1110111101	111	111	0
523	      0010100000	001	001	0
524	      1010000000	100	100	0
525	      0001011111	000	000	0
526	      0010101111	001	001	0
527	      1000010111	100	100	0
528	      0000100001	001	001	0
529	      0100011101	010	010	0
530	      1010010000	100	100	0
531	      0111101001	011	011	0
532	      0000000110	000	000	0
533	      0100000111	010	010	0
534	      1111101111	111	111	0
535	      0011001111	000	000	0
536	      1110110110	111	111	0
537	      1100110110	111	111	0
538	      0100001111	010	010	0
539	      0011101010	001	001	0
540	      0000001000	000	000	0
541	      0111100101	011	011	0
542	      0110100111	011	011	0
543	      0011100101	001	001	0
544	      0110111000	011	011	0
545	      0111111011	011	011	0
546	      0100111111	011	011	0
547	      0011011010	000	000	0
548	      1110111111	111	111	0
549	      1011101010	101	101	0
550	      1010100000	101	101	0
551	      1101100000	111	111	0
552	      0001000001	000	000	0
553	      1001010101	100	100	0
554	      0000111000	001	001	0
555	      0101011100	010	010	0
556	      0111010111	010	010	0
557	      0100101101	011	011	0
558	      1011100110	101	101	0
559	      0101000100	010	010	0
560	      0100010100	010	010	0
561	      1010011000	100	100	0
562	      1000001101	100	100	0
563	      1100111111	111	111	0
564	      0101010001	010	010	0
565	      0100111101	011	011	0
566	      1100100101	111	111	0
567	      1001010110	100	100	0
568	      1010001010	100	100	0
569	      1110010010	110	110	0
570	      0110010011	010	010	0
571	      0000011101	000	000	0
572	      0010000101	000	000	0
573	      0101011011	010	010	0
574	      1001000111	100	100	0
575	      0010000111	000	000	0
576	      1110000100	110	110	0
577	      0101001111	010	010	0
578	      0000110000	001	001	0
579	      1100001101	110	110	0
580	      1101110111	111	111	0
581	      1110110010	111	111	0
582	      0111100010	011	011	0
583	      1001110111	101	101	0
584	      0000001011	000	000	0
585	      0111111000	011	011	0
586	      1011101111	101	101	0
587	      0011110110	001	001	0
588	      1100010010	110	110	0
589	      0110111101	011	011	0
590	      0110100011	011	011	0
591	      0001101101	001	001	0
592	      1001011011	100	100	0
593	      0010010001	000	000	0
594	      1000001000	100	100	0
595	      0101001000	010	010	0
596	      0111000110	010	010	0
597	      0010111100	001	001	0
598	      1011011111	100	100	0
599	      1000001010	100	100	0
600	      1010011111	100	100	0
601	      1001111111	101	101	0
602	      1001100101	101	101	0
603	      1011010010	100	100	0
604	      1100111110	111	111	0
605	      1011110011	101	101	0
606	      0010000110	000	000	0
607	      0101100100	011	011	0
608	      0101010011	010	010	0
609	      0010111000	001	001	0
610	      1110100110	111	111	0
611	      0100011010	010	010	0
612	      1001111000	101	101	0
613	      0101111110	011	011	0
614	      0110010000	010	010	0
615	      0110010100	010	010	0
616	      1101110101	111	111	0
617	      0110100110	011	011	0
618	      1001001001	100	100	0
619	      1101111011	111	111	0
620	      0010011110	000	000	0
621	      0111011100	010	010	0
622	      1100101110	111	111	0
623	      0010100101	001	001	0
624	      0011011100	000	000	0
625	      0110000001	010	010	0
626	      1000010101	100	100	0
627	      0011011001	000	000	0
628	      1010011010	100	100	0
629	      0011100001	001	001	0
630	      0001110101	001	001	0
631	      1100100011	111	111	0
632	      1111010011	110	110	0
633	      1010110010	101	101	0
634	      0110101011	011	011	0
635	      1111111010	111	111	0
636	      1110111001	111	111	0
637	      1010010001	100	100	0
638	      0000001101	000	000	0
639	      1001101110	101	101	0
640	      1100101111	111	111	0
641	      1110001001	110	110	0
642	      0101100000	011	011	0
643	      0101001110	010	010	0
644	      0000110011	001	001	0
645	      1010110100	101	101	0
646	      0000100100	001	001	0
647	      0101001011	010	010	0
648	      1011111111	101	101	0
649	      0011001110	000	000	0
650	      0100110100	011	011	0
651	      0001111000	001	001	0
652	      1001111110	101	101	0
653	      1100111000	111	111	0
654	      0001010110	000	000	0
655	      1111100110	111	111	0
656	      1001001011	100	100	0
657	      0001011011	000	000	0
658	      0010101001	001	001	0
659	      1000100010	101	101	0
660	      1001010100	100	100	0
661	      1100111101	111	111	0
662	      0000010010	000	000	0
663	      0001100010	001	001	0
664	      1110000011	110	110	0
665	      1011011010	100	100	0
666	      0000110111	001	001	0
667	      0001001000	000	000	0
668	      1110101101	111	111	0
669	      1101010010	110	110	0
670	      1111110101	111	111	0
671	      0001110000	001	001	0
672	      0011110010	001	001	0
673	      1011101001	101	101	0
674	      1001001111	100	100	0
675	      0100101000	011	011	0
676	      1000001011	100	100	0
677	      0000100010	001	001	0
678	      0101000011	010	010	0
679	      1001101010	101	101	0
680	      0000100000	001	001	0
681	      1101011111	110	110	0
682	      1110011111	110	110	0
683	      0011100010	001	001	0
684	      0001101000	001	001	0
685	      1000111111	101	101	0
686	      1111010101	110	110	0
687	      1001100010	101	101	0
688	      1100100111	111	111	0
689	      0101000000	010	010	0
690	      0000111001	001	001	0
691	      0000011110	000	000	0
692	      0000111010	001	001	0
693	      0100011001	010	010	0
694	      0001100110	001	001	0
695	      0111101011	011	011	0
696	      1000100111	101	101	0
697	      0111010001	010	010	0
698	      1111101011	111	111	0
699	      0111001000	010	010	0
700	      0001001100	000	000	0
701	      1111100101	111	111	0
702	      0001100011	001	001	0
703	      0111001110	010	010	0
704	      1010101111	101	101	0
705	      1010110110	101	101	0
706	      1100000101	110	110	0
707	      1010010011	100	100	0
708	      1010010010	100	100	0
709	      0111101110	011	011	0
710	      0110110011	011	011	0
711	      1001001101	100	100	0
712	      0000011000	000	000	0
713	      0111001111	010	010	0
714	      1011001111	100	100	0
715	      0101100101	011	011	0
716	      1010011100	100	100	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

