		Hypernetwork testing function

Reading organism data at epoch: 15459
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
72	      1001010110	100011	100011	0
73	      0100011110	010011	010011	0
74	      1000101001	100100	100100	0
75	      1110000011	111000	111000	0
76	      1110100111	111101	111101	0
77	      0111111100	011111	011111	0
78	      1010010000	101010	101010	0
79	      1011010001	101010	101010	0
80	      1111011001	111010	111010	0
81	      1000101010	100100	100100	0
82	      1110001111	111001	111001	0
83	      1010110010	101110	101110	0
84	      0100100011	010100	010100	0
85	      1100000001	110000	110000	0
86	      1011110001	101110	101110	0
87	      0010110100	001111	001111	0
88	      0000010110	000011	000011	0
89	      1111011011	111010	111010	0
90	      1001011001	100010	100010	0
91	      0111011111	011011	011011	0
92	      0010100101	001101	001101	0
93	      1100000111	110001	110001	0
94	      1100000101	110001	110001	0
95	      0010000100	001001	001001	0
96	      0001000111	000001	000001	0
97	      0111110110	011111	011111	0
98	      0101101001	010100	010100	0
99	      0011010101	001011	001011	0
100	      1011111011	101110	101110	0
101	      0000100101	000101	000101	0
102	      1100101000	110100	110100	0
103	      1111101010	111100	111100	0
104	      1101100010	110100	110100	0
105	      1011111101	101111	101111	0
106	      1101000100	110001	110001	0
107	      1011011110	101011	101011	0
108	      0001100010	000100	000100	0
109	      0011000001	001000	001000	0
110	      1100010100	110011	110011	0
111	      0100101100	010101	010101	0
112	      0011001110	001001	001001	0
113	      1101101011	110100	110100	0
114	      1011110010	101110	101110	0
115	      1110100101	111101	111101	0
116	      0110110110	011111	011111	0
117	      0111100010	011100	011100	0
118	      0111000111	011001	011001	0
119	      0000011000	000010	000010	0
120	      1101000111	110001	110001	0
121	      1111001011	111000	111000	0
122	      1100111111	110111	110111	0
123	      1010111001	101110	101110	0
124	      0001100001	000100	000100	0
125	      1111001110	111001	111001	0
126	      0001010011	000010	000010	0
127	      0000001111	000001	000001	0
128	      0010101111	001101	001101	0
129	      1101110011	110110	110110	0
130	      1111011110	111011	111011	0
131	      1000000101	100001	100001	0
132	      0010001001	001000	001000	0
133	      0111100000	011100	011100	0
134	      0010011101	001011	001011	0
135	      0001110001	000110	000110	0
136	      1110110110	111111	111111	0
137	      0100000111	010001	010001	0
138	      0010100100	001101	001101	0
139	      1110100110	111101	111101	0
140	      0000100110	000101	000101	0
141	      0000001011	000000	000000	0
142	      1111100111	111101	111101	0
143	      0111000001	011000	011000	0
144	      1110110100	111111	111111	0
145	      1000000100	100001	100001	0
146	      1110011100	111011	111011	0
147	      1001001111	100001	100001	0
148	      1010001111	101001	101001	0
149	      1001111101	100111	100111	0
150	      0011101100	001101	001101	0
151	      0100000110	010001	010001	0
152	      1110000101	111001	111001	0
153	      1011010011	101010	101010	0
154	      1110110111	111111	111111	0
155	      1111101011	111100	111100	0
156	      1011111001	101110	101110	0
157	      0101001101	010001	010001	0
158	      1100101100	110101	110101	0
159	      1010111011	101110	101110	0
160	      0101111000	010110	010110	0
161	      0001001111	000001	000001	0
162	      0101100101	010101	010101	0
163	      1011011101	101011	101011	0
164	      0001000101	000001	000001	0
165	      1101111101	110111	110111	0
166	      1110101100	111101	111101	0
167	      0111001101	011001	011001	0
168	      0010010111	001011	001011	0
169	      0011011111	001011	001011	0
170	      0010100011	001100	001100	0
171	      1111111011	111110	111110	0
172	      1011111100	101111	101111	0
173	      0100011001	010010	010010	0
174	      0110011011	011010	011010	0
175	      0000000111	000001	000001	0
176	      0100111000	010110	010110	0
177	      1111110011	111110	111110	0
178	      1101001100	110001	110001	0
179	      1100101011	110100	110100	0
180	      0110010100	011011	011011	0
181	      1011001111	101001	101001	0
182	      1001101011	100100	100100	0
183	      0000101101	000101	000101	0
184	      0110101010	011100	011100	0
185	      0100101110	010101	010101	0
186	      0100100100	010101	010101	0
187	      1111111111	111111	111111	0
188	      0101100001	010100	010100	0
189	      0010101110	001101	001101	0
190	      0111010011	011010	011010	0
191	      1111100101	111101	111101	0
192	      1110101110	111101	111101	0
193	      0011101011	001100	001100	0
194	      1100000110	110001	110001	0
195	      1100010010	110010	110010	0
196	      0000101010	000100	000100	0
197	      0011011010	001010	001010	0
198	      1001011011	100010	100010	0
199	      0000111101	000111	000111	0
200	      1111001000	111000	111000	0
201	      0010000010	001000	001000	0
202	      0110001101	011001	011001	0
203	      1110011000	111010	111010	0
204	      0111011000	011010	011010	0
205	      1001001010	100000	100000	0
206	      1000010000	100010	100010	0
207	      1001100000	100100	100100	0
208	      0111100111	011101	011101	0
209	      1110010000	111010	111010	0
210	      1011011011	101010	101010	0
211	      0010101010	001100	001100	0
212	      0100011011	010010	010010	0
213	      0100100111	010101	010101	0
214	      0001001100	000001	000001	0
215	      0010000111	001001	001001	0
216	      1001101001	100100	100100	0
217	      0110101110	011101	011101	0
218	      0010111000	001110	001110	0
219	      0101100110	010101	010101	0
220	      0100111111	010111	010111	0
221	      0101100000	010100	010100	0
222	      0101000001	010000	010000	0
223	      0101101111	010101	010101	0
224	      0100111100	010111	010111	0
225	      1101011110	110011	110011	0
226	      0001001110	000001	000001	0
227	      0000001000	000000	000000	0
228	      1101100000	110100	110100	0
229	      1110001000	111000	111000	0
230	      1101100101	110101	110101	0
231	      0000000100	000001	000001	0
232	      1111100000	111100	111100	0
233	      0010000110	001001	001001	0
234	      0110011111	011011	011011	0
235	      1010110101	101111	101111	0
236	      0111111011	011110	011110	0
237	      1100110011	110110	110110	0
238	      1100010111	110011	110011	0
239	      1011001110	101001	101001	0
240	      1000011010	100010	100010	0
241	      0101010011	010010	010010	0
242	      1110010100	111011	111011	0
243	      0010111101	001111	001111	0
244	      0111001110	011001	011001	0
245	      0100000100	010001	010001	0
246	      1001001000	100000	100000	0
247	      1010101111	101101	101101	0
248	      0111010010	011010	011010	0
249	      0011000010	001000	001000	0
250	      1111111010	111110	111110	0
251	      1011101110	101101	101101	0
252	      1100001010	110000	110000	0
253	      0111101010	011100	011100	0
254	      1011111000	101110	101110	0
255	      1010100001	101100	101100	0
256	      1100011100	110011	110011	0
257	      1110011010	111010	111010	0
258	      1000110100	100111	100111	0
259	      0111110011	011110	011110	0
260	      0010111111	001111	001111	0
261	      0101111010	010110	010110	0
262	      0110001001	011000	011000	0
263	      0101101000	010100	010100	0
264	      0011111100	001111	001111	0
265	      1001010111	100011	100011	0
266	      0011010010	001010	001010	0
267	      1000111101	100111	100111	0
268	      0100011000	010010	010010	0
269	      0110101100	011101	011101	0
270	      0101001011	010000	010000	0
271	      1100101001	110100	110100	0
272	      1011100111	101101	101101	0
273	      0010001111	001001	001001	0
274	      0110110111	011111	011111	0
275	      0101111101	010111	010111	0
276	      1001000100	100001	100001	0
277	      1011000001	101000	101000	0
278	      1111000101	111001	111001	0
279	      1100110100	110111	110111	0
280	      0000001110	000001	000001	0
281	      0100010011	010010	010010	0
282	      1100111100	110111	110111	0
283	      0000000101	000001	000001	0
284	      1001010010	100010	100010	0
285	      0101001010	010000	010000	0
286	      1110101001	111100	111100	0
287	      1011011001	101010	101010	0
288	      1011010100	101011	101011	0
289	      1010111101	101111	101111	0
290	      0011111011	001110	001110	0
291	      0011100101	001101	001101	0
292	      1101110010	110110	110110	0
293	      1001111011	100110	100110	0
294	      1001100111	100101	100101	0
295	      1101011010	110010	110010	0
296	      0000110101	000111	000111	0
297	      0110011001	011010	011010	0
298	      1101010010	110010	110010	0
299	      0111001111	011001	011001	0
300	      1000011111	100011	100011	0
301	      0101000000	010000	010000	0
302	      1101011101	110011	110011	0
303	      1111000100	111001	111001	0
304	      0101000011	010000	010000	0
305	      1111001001	111000	111000	0
306	      0110001011	011000	011000	0
307	      0110111011	011110	011110	0
308	      1100001110	110001	110001	0
309	      1101010101	110011	110011	0
310	      0011000000	001000	001000	0
311	      0011111001	001110	001110	0
312	      1010011010	101010	101010	0
313	      0001101001	000100	000100	0
314	      1010111000	101110	101110	0
315	      0100110001	010110	010110	0
316	      0010011111	001011	001011	0
317	      1000001110	100001	100001	0
318	      1000110110	100111	100111	0
319	      0000000001	000000	000000	0
320	      1111101000	111100	111100	0
321	      0000100000	000100	000100	0
322	      0011110110	001111	001111	0
323	      1100001011	110000	110000	0
324	      1111000110	111001	111001	0
325	      0001011100	000011	000011	0
326	      0100011010	010010	010010	0
327	      1001001100	100001	100001	0
328	      0100001001	010000	010000	0
329	      0111000010	011000	011000	0
330	      1010010010	101010	101010	0
331	      1110100001	111100	111100	0
332	      1101110001	110110	110110	0
333	      0100000001	010000	010000	0
334	      0101111011	010110	010110	0
335	      1111011111	111011	111011	0
336	      0001111010	000110	000110	0
337	      0111011001	011010	011010	0
338	      1110101011	111100	111100	0
339	      0010110011	001110	001110	0
340	      0110100000	011100	011100	0
341	      0101000101	010001	010001	0
342	      0110011101	011011	011011	0
343	      0111111101	011111	011111	0
344	      0011000111	001001	001001	0
345	      1100111010	110110	110110	0
346	      0001011001	000010	000010	0
347	      1001111111	100111	100111	0
348	      0010100110	001101	001101	0
349	      0000001101	000001	000001	0
350	      0111001011	011000	011000	0
351	      0111000100	011001	011001	0
352	      1000011100	100011	100011	0
353	      1010011101	101011	101011	0
354	      1101011001	110010	110010	0
355	      0101000100	010001	010001	0
356	      1100101110	110101	110101	0
357	      1001010101	100011	100011	0
358	      1000100110	100101	100101	0
359	      1010101100	101101	101101	0
360	      1100010000	110010	110010	0
361	      1000101000	100100	100100	0
362	      1011010111	101011	101011	0
363	      1001100001	100100	100100	0
364	      0001010110	000011	000011	0
365	      0011111110	001111	001111	0
366	      0001011010	000010	000010	0
367	      0011010011	001010	001010	0
368	      1111101101	111101	111101	0
369	      0010010110	001011	001011	0
370	      0010101101	001101	001101	0
371	      1000001001	100000	100000	0
372	      1010101010	101100	101100	0
373	      0110001110	011001	011001	0
374	      0111011101	011011	011011	0
375	      0010001101	001001	001001	0
376	      1110000001	111000	111000	0
377	      0111001000	011000	011000	0
378	      0010010000	001010	001010	0
379	      0111001100	011001	011001	0
380	      1111101001	111100	111100	0
381	      1101111110	110111	110111	0
382	      1011111110	101111	101111	0
383	      1010000001	101000	101000	0
384	      1011110111	101111	101111	0
385	      1101001010	110000	110000	0
386	      0110110011	011110	011110	0
387	      1000111111	100111	100111	0
388	      0111110010	011110	011110	0
389	      0101110101	010111	010111	0
390	      1001111000	100110	100110	0
391	      1000100001	100100	100100	0
392	      0100000011	010000	010000	0
393	      1001001011	100000	100000	0
394	      0101011111	010011	010011	0
395	      0011110000	001110	001110	0
396	      0001000110	000001	000001	0
397	      0001000100	000001	000001	0
398	      0000101110	000101	000101	0
399	      1001100011	100100	100100	0
400	      1100001000	110000	110000	0
401	      1101111011	110110	110110	0
402	      0000001010	000000	000000	0
403	      0111100011	011100	011100	0
404	      1001111100	100111	100111	0
405	      1111000111	111001	111001	0
406	      1011010010	101010	101010	0
407	      1101000001	110000	110000	0
408	      0010101011	001100	001100	0
409	      1011100001	101100	101100	0
410	      0100001100	010001	010001	0
411	      1111000001	111000	111000	0
412	      0001101100	000101	000101	0
413	      1000000010	100000	100000	0
414	      0000010011	000010	000010	0
415	      0111010101	011011	011011	0
416	      1110111101	111111	111111	0
417	      1111001111	111001	111001	0
418	      0001110111	000111	000111	0
419	      0110011010	011010	011010	0
420	      0011011001	001010	001010	0
421	      1001010000	100010	100010	0
422	      0101100011	010100	010100	0
423	      1000011011	100010	100010	0
424	      1001100110	100101	100101	0
425	      1111000011	111000	111000	0
426	      0011011101	001011	001011	0
427	      1101101010	110100	110100	0
428	      0111110100	011111	011111	0
429	      1001000110	100001	100001	0
430	      1010110001	101110	101110	0
431	      0001011011	000010	000010	0
432	      0111111110	011111	011111	0
433	      1010010111	101011	101011	0
434	      1101001011	110000	110000	0
435	      1000100100	100101	100101	0
436	      0101000111	010001	010001	0
437	      0000110111	000111	000111	0
438	      1001001110	100001	100001	0
439	      0110110100	011111	011111	0
440	      1011001011	101000	101000	0
441	      1101000011	110000	110000	0
442	      0011000101	001001	001001	0
443	      0110011110	011011	011011	0
444	      1101010001	110010	110010	0
445	      1011100010	101100	101100	0
446	      1110010001	111010	111010	0
447	      1000011000	100010	100010	0
448	      0000110000	000110	000110	0
449	      0101110001	010110	010110	0
450	      1011111010	101110	101110	0
451	      0101110111	010111	010111	0
452	      1010110110	101111	101111	0
453	      1110110000	111110	111110	0
454	      1100011111	110011	110011	0
455	      0010011011	001010	001010	0
456	      1000010110	100011	100011	0
457	      0000101100	000101	000101	0
458	      1111001010	111000	111000	0
459	      1001001001	100000	100000	0
460	      1000000111	100001	100001	0
461	      0110110001	011110	011110	0
462	      1100010101	110011	110011	0
463	      1010001000	101000	101000	0
464	      1100100111	110101	110101	0
465	      0011111101	001111	001111	0
466	      0111001001	011000	011000	0
467	      0110101011	011100	011100	0
468	      1011011010	101010	101010	0
469	      1111010000	111010	111010	0
470	      0111010111	011011	011011	0
471	      1101010011	110010	110010	0
472	      0100110111	010111	010111	0
473	      1011000010	101000	101000	0
474	      0100100001	010100	010100	0
475	      1110001011	111000	111000	0
476	      1001110100	100111	100111	0
477	      0110001111	011001	011001	0
478	      0100010000	010010	010010	0
479	      1100011010	110010	110010	0
480	      0011110010	001110	001110	0
481	      1110001101	111001	111001	0
482	      0010000101	001001	001001	0
483	      1000111000	100110	100110	0
484	      0001011110	000011	000011	0
485	      1010000111	101001	101001	0
486	      1101011011	110010	110010	0
487	      0100100110	010101	010101	0
488	      1111111001	111110	111110	0
489	      1100011110	110011	110011	0
490	      1100000000	110000	110000	0
491	      1101101110	110101	110101	0
492	      1011100100	101101	101101	0
493	      1101101111	110101	110101	0
494	      0010100001	001100	001100	0
495	      1110111110	111111	111111	0
496	      1111001100	111001	111001	0
497	      0010010100	001011	001011	0
498	      1001011101	100011	100011	0
499	      1111011010	111010	111010	0
500	      1110001100	111001	111001	0
501	      0000011100	000011	000011	0
502	      0100110100	010111	010111	0
503	      0001100110	000101	000101	0
504	      0001100101	000101	000101	0
505	      1001001101	100001	100001	0
506	      0011110111	001111	001111	0
507	      0101010010	010010	010010	0
508	      0111101101	011101	011101	0
509	      1101001111	110001	110001	0
510	      1100010110	110011	110011	0
511	      1110110101	111111	111111	0
512	      1101100110	110101	110101	0
513	      0110010110	011011	011011	0
514	      1000111010	100110	100110	0
515	      1100101101	110101	110101	0
516	      0000001001	000000	000000	0
517	      1100100100	110101	110101	0
518	      1000110000	100110	100110	0
519	      1110010010	111010	111010	0
520	      0011010111	001011	001011	0
521	      0011101111	001101	001101	0
522	      0011110101	001111	001111	0
523	      0010000001	001000	001000	0
524	      0100110101	010111	010111	0
525	      1000111011	100110	100110	0
526	      1111011100	111011	111011	0
527	      1111111100	111111	111111	0
528	      0110010101	011011	011011	0
529	      0011111111	001111	001111	0
530	      1010010001	101010	101010	0
531	      0000110100	000111	000111	0
532	      1111111110	111111	111111	0
533	      0110111110	011111	011111	0
534	      1011101011	101100	101100	0
535	      1010001011	101000	101000	0
536	      1000000000	100000	100000	0
537	      1011000110	101001	101001	0
538	      1010010101	101011	101011	0
539	      1011100110	101101	101101	0
540	      1111111000	111110	111110	0
541	      1010011000	101010	101010	0
542	      0111101111	011101	011101	0
543	      1010100110	101101	101101	0
544	      1111000010	111000	111000	0
545	      0101101101	010101	010101	0
546	      0100010101	010011	010011	0
547	      1110110001	111110	111110	0
548	      1110101010	111100	111100	0
549	      0001000001	000000	000000	0
550	      0100001101	010001	010001	0
551	      0001011101	000011	000011	0
552	      1010100010	101100	101100	0
553	      1100100011	110100	110100	0
554	      0100011101	010011	010011	0
555	      0100101101	010101	010101	0
556	      1100110110	110111	110111	0
557	      1111110101	111111	111111	0
558	      0010010001	001010	001010	0
559	      0101000010	010000	010000	0
560	      0111110101	011111	011111	0
561	      1101110110	110111	110111	0
562	      0010011100	001011	001011	0
563	      0100111110	010111	010111	0
564	      0011011000	001010	001010	0
565	      0011001101	001001	001001	0
566	      0000100010	000100	000100	0
567	      1110011001	111010	111010	0
568	      1000111100	100111	100111	0
569	      1100110101	110111	110111	0
570	      1110010111	111011	111011	0
571	      0000101001	000100	000100	0
572	      0000101011	000100	000100	0
573	      0100110010	010110	010110	0
574	      1110101101	111101	111101	0
575	      1100110001	110110	110110	0
576	      0010100010	001100	001100	0
577	      0001010111	000011	000011	0
578	      0010010011	001010	001010	0
579	      1011011100	101011	101011	0
580	      0001001000	000000	000000	0
581	      1000111001	100110	100110	0
582	      1100011001	110010	110010	0
583	      1010001110	101001	101001	0
584	      1001110110	100111	100111	0
585	      1000101100	100101	100101	0
586	      0100111010	010110	010110	0
587	      0000011010	000010	000010	0
588	      0001110101	000111	000111	0
589	      0001100111	000101	000101	0
590	      0110111101	011111	011111	0
591	      0110100010	011100	011100	0
592	      0111110000	011110	011110	0
593	      0110000110	011001	011001	0
594	      1100111000	110110	110110	0
595	      1100000010	110000	110000	0
596	      0001111011	000110	000110	0
597	      0111111001	011110	011110	0
598	      0010001100	001001	001001	0
599	      1101100001	110100	110100	0
600	      0100110000	010110	010110	0
601	      0010000011	001000	001000	0
602	      0111101001	011100	011100	0
603	      0100100010	010100	010100	0
604	      0110001000	011000	011000	0
605	      1010000110	101001	101001	0
606	      1101011111	110011	110011	0
607	      0001111001	000110	000110	0
608	      0011010110	001011	001011	0
609	      0001000000	000000	000000	0
610	      0101001000	010000	010000	0
611	      1101010100	110011	110011	0
612	      1011110000	101110	101110	0
613	      1100100010	110100	110100	0
614	      1111100010	111100	111100	0
615	      1000010010	100010	100010	0
616	      1000101011	100100	100100	0
617	      1010000100	101001	101001	0
618	      1001011111	100011	100011	0
619	      0100101010	010100	010100	0
620	      0001001101	000001	000001	0
621	      0111111111	011111	011111	0
622	      1001101100	100101	100101	0
623	      0000000110	000001	000001	0
624	      1010110011	101110	101110	0
625	      1000100111	100101	100101	0
626	      0011100001	001100	001100	0
627	      1011000100	101001	101001	0
628	      1111001101	111001	111001	0
629	      1101110000	110110	110110	0
630	      0000011111	000011	000011	0
631	      1001010001	100010	100010	0
632	      1111100100	111101	111101	0
633	      0101010101	010011	010011	0
634	      1000011110	100011	100011	0
635	      0000111100	000111	000111	0
636	      0011011100	001011	001011	0
637	      0001110011	000110	000110	0
638	      0010101001	001100	001100	0
639	      0001101010	000100	000100	0
640	      1101111000	110110	110110	0
641	      0110100110	011101	011101	0
642	      1110101111	111101	111101	0
643	      0100001011	010000	010000	0
644	      1010110100	101111	101111	0
645	      0000101000	000100	000100	0
646	      0001111100	000111	000111	0
647	      1001111001	100110	100110	0
648	      0010111001	001110	001110	0
649	      0001000010	000000	000000	0
650	      0101101110	010101	010101	0
651	      1001000101	100001	100001	0
652	      0110010010	011010	011010	0
653	      1001110101	100111	100111	0
654	      0111100110	011101	011101	0
655	      0110111000	011110	011110	0
656	      1111010011	111010	111010	0
657	      0001101110	000101	000101	0
658	      0001111111	000111	000111	0
659	      0010111100	001111	001111	0
660	      1011100000	101100	101100	0
661	      1101001000	110000	110000	0
662	      1000100101	100101	100101	0
663	      1010000000	101000	101000	0
664	      0010111110	001111	001111	0
665	      1100001001	110000	110000	0
666	      0000010001	000010	000010	0
667	      0110110000	011110	011110	0
668	      1001100100	100101	100101	0
669	      0010010101	001011	001011	0
670	      0001010101	000011	000011	0
671	      1100000100	110001	110001	0
672	      0111010000	011010	011010	0
673	      0010010010	001010	001010	0
674	      0111010100	011011	011011	0
675	      1101000000	110000	110000	0
676	      0010110110	001111	001111	0
677	      1110001110	111001	111001	0
678	      1100010011	110010	110010	0
679	      1101110111	110111	110111	0
680	      1101010111	110011	110011	0
681	      1001111010	100110	100110	0
682	      0111111010	011110	011110	0
683	      0110101001	011100	011100	0
684	      0110111100	011111	011111	0
685	      0100001010	010000	010000	0
686	      0000110001	000110	000110	0
687	      1110000110	111001	111001	0
688	      0010100111	001101	001101	0
689	      0110110101	011111	011111	0
690	      1010111010	101110	101110	0
691	      0101111111	010111	010111	0
692	      1011010110	101011	101011	0
693	      0010101000	001100	001100	0
694	      0110111010	011110	011110	0
695	      1000001011	100000	100000	0
696	      1100110010	110110	110110	0
697	      1100001101	110001	110001	0
698	      0011110100	001111	001111	0
699	      1000010011	100010	100010	0
700	      0010110000	001110	001110	0
701	      1001000111	100001	100001	0
702	      0100111001	010110	010110	0
703	      1000110111	100111	100111	0
704	      1100011000	110010	110010	0
705	      1000110101	100111	100111	0
706	      1001011110	100011	100011	0
707	      1110001010	111000	111000	0
708	      0110100100	011101	011101	0
709	      0101101011	010100	010100	0
710	      1000000110	100001	100001	0
711	      1001101110	100101	100101	0
712	      1101100011	110100	110100	0
713	      1110111001	111110	111110	0
714	      1000100010	100100	100100	0
715	      1100001100	110001	110001	0
716	      1011001010	101000	101000	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

