		Hypernetwork testing function

Reading organism data at epoch: 6467
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
82	      1000001101	100	100	0
83	      0100100010	011	011	0
84	      0110100010	011	011	0
85	      1011000110	100	100	0
86	      1110111100	111	111	0
87	      0001011011	000	000	0
88	      0011111101	001	001	0
89	      0111100000	011	011	0
90	      1101100100	111	111	0
91	      1000010111	100	100	0
92	      0111111100	011	011	0
93	      0111001101	010	010	0
94	      1101000011	110	110	0
95	      1111111001	111	111	0
96	      0011000011	000	000	0
97	      1011110110	101	101	0
98	      0100111110	011	011	0
99	      1110000110	110	110	0
100	      0100001010	010	010	0
101	      0100000001	010	010	0
102	      1011101011	101	101	0
103	      0000010111	000	000	0
104	      0111001111	010	010	0
105	      0111010110	010	010	0
106	      1001111100	101	101	0
107	      1001111011	101	101	0
108	      1101111111	111	111	0
109	      1011010111	100	100	0
110	      1000110110	101	101	0
111	      0101111000	011	011	0
112	      1111000000	110	110	0
113	      1001000101	100	100	0
114	      0000110010	001	001	0
115	      0000101111	001	001	0
116	      0000101011	001	001	0
117	      0100111111	011	011	0
118	      0011001001	000	000	0
119	      1111010001	110	110	0
120	      0101111110	011	011	0
121	      0111001011	010	010	0
122	      1110111101	111	111	0
123	      1101010011	110	110	0
124	      1000100010	101	101	0
125	      0001101010	001	001	0
126	      0011010010	000	000	0
127	      1110111010	111	111	0
128	      0100100101	011	011	0
129	      1111000001	110	110	0
130	      1101001110	110	110	0
131	      0000111011	001	001	0
132	      0001011110	000	000	0
133	      1110011000	110	110	0
134	      1111101010	111	111	0
135	      0000101001	001	001	0
136	      1011111101	101	101	0
137	      1010111111	101	101	0
138	      0100001011	010	010	0
139	      0101110101	011	011	0
140	      1110001001	110	110	0
141	      0110100001	011	011	0
142	      1111001111	110	110	0
143	      0010101101	001	001	0
144	      1111001110	110	110	0
145	      0100011011	010	010	0
146	      1001100111	101	101	0
147	      0001011100	000	000	0
148	      1000110100	101	101	0
149	      1110001110	110	110	0
150	      0100011110	010	010	0
151	      0000000111	000	000	0
152	      1110001111	110	110	0
153	      1101111010	111	111	0
154	      0110001101	010	010	0
155	      1101100110	111	111	0
156	      1011100100	101	101	0
157	      0100101111	011	011	0
158	      1010111010	101	101	0
159	      0010001001	000	000	0
160	      0000111100	001	001	0
161	      1101101110	111	111	0
162	      1001001010	100	100	0
163	      0100010101	010	010	0
164	      0110010001	010	010	0
165	      0110110011	011	011	0
166	      1011111110	101	101	0
167	      1100110100	111	111	0
168	      0110110010	011	011	0
169	      1011111011	101	101	0
170	      0011101000	001	001	0
171	      0111101001	011	011	0
172	      0101101010	011	011	0
173	      1111001000	110	110	0
174	      0010100110	001	001	0
175	      0101010000	010	010	0
176	      0111101011	011	011	0
177	      0100111010	011	011	0
178	      1011100111	101	101	0
179	      1001101110	101	101	0
180	      1100000011	110	110	0
181	      0111100110	011	011	0
182	      1010000011	100	100	0
183	      1101101101	111	111	0
184	      0110000010	010	010	0
185	      1000010011	100	100	0
186	      0111100011	011	011	0
187	      1010010100	100	100	0
188	      1110100101	111	111	0
189	      0001000101	000	000	0
190	      1110011101	110	110	0
191	      0011111100	001	001	0
192	      0010000001	000	000	0
193	      1101001010	110	110	0
194	      0010111100	001	001	0
195	      0101000001	010	010	0
196	      1010001110	100	100	0
197	      1101111110	111	111	0
198	      0110000000	010	010	0
199	      0010100001	001	001	0
200	      0101110001	011	011	0
201	      0110101011	011	011	0
202	      1001010001	100	100	0
203	      1000100111	101	101	0
204	      1010001011	100	100	0
205	      1000001000	100	100	0
206	      1001101000	101	101	0
207	      1100100000	111	111	0
208	      1111110101	111	111	0
209	      1100111110	111	111	0
210	      0111000111	010	010	0
211	      1000010100	100	100	0
212	      0011100100	001	001	0
213	      1100001111	110	110	0
214	      1111101111	111	111	0
215	      0010011111	000	000	0
216	      0101111101	011	011	0
217	      0100101010	011	011	0
218	      0001111111	001	001	0
219	      1000010001	100	100	0
220	      0010100010	001	001	0
221	      0101000101	010	010	0
222	      0110110111	011	011	0
223	      0111111101	011	011	0
224	      1100010000	110	110	0
225	      1111101011	111	111	0
226	      0110111101	011	011	0
227	      0001011001	000	000	0
228	      1100010011	110	110	0
229	      0000000001	000	000	0
230	      1101001011	110	110	0
231	      1100110011	111	111	0
232	      1000101100	101	101	0
233	      1110111011	111	111	0
234	      1100111010	111	111	0
235	      0100011111	010	010	0
236	      1000110001	101	101	0
237	      1110100100	111	111	0
238	      0001100110	001	001	0
239	      0000100110	001	001	0
240	      1010100101	101	101	0
241	      0011010110	000	000	0
242	      1111010110	110	110	0
243	      0110001100	010	010	0
244	      0001101000	001	001	0
245	      1101011111	110	110	0
246	      1000011010	100	100	0
247	      1110110110	111	111	0
248	      1100100010	111	111	0
249	      1001001011	100	100	0
250	      0010110110	001	001	0
251	      1111110111	111	111	0
252	      1110101110	111	111	0
253	      0100101000	011	011	0
254	      0000100010	001	001	0
255	      1101000101	110	110	0
256	      1011001111	100	100	0
257	      1101110101	111	111	0
258	      0110001110	010	010	0
259	      0111110100	011	011	0
260	      0101001001	010	010	0
261	      0100111000	011	011	0
262	      0111110000	011	011	0
263	      1001110101	101	101	0
264	      1010100100	101	101	0
265	      0001101011	001	001	0
266	      0000000110	000	000	0
267	      0100011000	010	010	0
268	      1010110110	101	101	0
269	      1010000000	100	100	0
270	      0010111011	001	001	0
271	      1000111000	101	101	0
272	      0110101010	011	011	0
273	      1100111011	111	111	0
274	      1010001001	100	100	0
275	      1000000011	100	100	0
276	      0010011011	000	000	0
277	      0111101101	011	011	0
278	      0100101001	011	011	0
279	      0101000111	010	010	0
280	      0010101110	001	001	0
281	      0011010001	000	000	0
282	      0001010110	000	000	0
283	      0101110011	011	011	0
284	      1110110100	111	111	0
285	      0010100011	001	001	0
286	      0100000010	010	010	0
287	      1101110100	111	111	0
288	      1101001111	110	110	0
289	      1100110110	111	111	0
290	      1110011110	110	110	0
291	      0000001011	000	000	0
292	      1000100100	101	101	0
293	      1110010011	110	110	0
294	      0110001111	010	010	0
295	      1100101001	111	111	0
296	      1111011011	110	110	0
297	      1111110010	111	111	0
298	      1011101111	101	101	0
299	      0000100000	001	001	0
300	      0001000001	000	000	0
301	      0001000111	000	000	0
302	      0110000001	010	010	0
303	      1001000110	100	100	0
304	      1111011010	110	110	0
305	      0011110111	001	001	0
306	      0110111000	011	011	0
307	      0010110001	001	001	0
308	      0011000110	000	000	0
309	      0011011000	000	000	0
310	      1110001011	110	110	0
311	      0000011101	000	000	0
312	      0111110111	011	011	0
313	      0111010111	010	010	0
314	      1101110011	111	111	0
315	      0100100000	011	011	0
316	      1110000000	110	110	0
317	      0001011000	000	000	0
318	      1000101000	101	101	0
319	      0100001001	010	010	0
320	      1001110010	101	101	0
321	      1001110011	101	101	0
322	      1100100101	111	111	0
323	      1000111001	101	101	0
324	      0000001111	000	000	0
325	      1010011010	100	100	0
326	      1011101110	101	101	0
327	      1001100110	101	101	0
328	      1110101111	111	111	0
329	      1010111110	101	101	0
330	      0111100101	011	011	0
331	      1111001100	110	110	0
332	      0011101001	001	001	0
333	      0010011110	000	000	0
334	      0111100111	011	011	0
335	      1000000101	100	100	0
336	      1010011110	100	100	0
337	      1100110101	111	111	0
338	      0000001010	000	000	0
339	      0111111011	011	011	0
340	      0000001000	000	000	0
341	      1110011011	110	110	0
342	      0101010110	010	010	0
343	      1110111001	111	111	0
344	      0101010101	010	010	0
345	      1111100101	111	111	0
346	      1101010101	110	110	0
347	      0011100010	001	001	0
348	      0001100000	001	001	0
349	      1000101010	101	101	0
350	      1011010001	100	100	0
351	      1100011111	110	110	0
352	      1000110101	101	101	0
353	      1100001011	110	110	0
354	      0011100001	001	001	0
355	      1011100110	101	101	0
356	      1001001001	100	100	0
357	      0101010011	010	010	0
358	      1001011111	100	100	0
359	      1101111011	111	111	0
360	      0111011110	010	010	0
361	      0110110000	011	011	0
362	      0001010011	000	000	0
363	      1111011000	110	110	0
364	      0111110110	011	011	0
365	      1100011010	110	110	0
366	      1100101110	111	111	0
367	      1111010000	110	110	0
368	      1111101101	111	111	0
369	      0000011100	000	000	0
370	      1000011101	100	100	0
371	      0000101110	001	001	0
372	      0111000101	010	010	0
373	      0110011110	010	010	0
374	      0100110111	011	011	0
375	      0011001011	000	000	0
376	      0101101110	011	011	0
377	      1001001000	100	100	0
378	      0010010010	000	000	0
379	      1110001100	110	110	0
380	      0101100111	011	011	0
381	      0110111001	011	011	0
382	      1100111001	111	111	0
383	      0010011001	000	000	0
384	      0001100011	001	001	0
385	      0110010110	010	010	0
386	      0011010000	000	000	0
387	      0110011001	010	010	0
388	      0001110101	001	001	0
389	      1011010011	100	100	0
390	      0100000110	010	010	0
391	      1101011010	110	110	0
392	      1110110000	111	111	0
393	      1001000111	100	100	0
394	      0010010001	000	000	0
395	      1111000101	110	110	0
396	      1011010000	100	100	0
397	      1001011011	100	100	0
398	      0010011100	000	000	0
399	      1101101000	111	111	0
400	      0111111111	011	011	0
401	      1010100110	101	101	0
402	      0101011001	010	010	0
403	      0101001111	010	010	0
404	      0111111110	011	011	0
405	      0101001010	010	010	0
406	      0011110010	001	001	0
407	      1001010010	100	100	0
408	      1010011101	100	100	0
409	      0100010001	010	010	0
410	      0010101011	001	001	0
411	      0110100000	011	011	0
412	      1100011110	110	110	0
413	      0011000101	000	000	0
414	      0010000010	000	000	0
415	      1001001101	100	100	0
416	      0100101011	011	011	0
417	      1011000111	100	100	0
418	      0000010100	000	000	0
419	      0110111011	011	011	0
420	      0100110101	011	011	0
421	      0000110100	001	001	0
422	      0101100110	011	011	0
423	      1010011000	100	100	0
424	      1110011001	110	110	0
425	      0101010001	010	010	0
426	      0110111100	011	011	0
427	      1001101010	101	101	0
428	      0101111011	011	011	0
429	      1011111010	101	101	0
430	      1010111100	101	101	0
431	      1001101101	101	101	0
432	      1010010000	100	100	0
433	      1111111100	111	111	0
434	      0111100010	011	011	0
435	      1000001010	100	100	0
436	      1101111101	111	111	0
437	      1010101011	101	101	0
438	      0100100011	011	011	0
439	      0110101111	011	011	0
440	      0000101000	001	001	0
441	      0011111110	001	001	0
442	      0011110000	001	001	0
443	      1010111000	101	101	0
444	      0000110110	001	001	0
445	      1101011110	110	110	0
446	      1000001110	100	100	0
447	      0110000100	010	010	0
448	      1011001100	100	100	0
449	      0100100111	011	011	0
450	      1001010100	100	100	0
451	      1101100000	111	111	0
452	      0000100111	001	001	0
453	      0001000000	000	000	0
454	      0111010101	010	010	0
455	      1111011110	110	110	0
456	      0111000011	010	010	0
457	      1111000011	110	110	0
458	      1101101011	111	111	0
459	      1111110100	111	111	0
460	      0101111001	011	011	0
461	      0001110100	001	001	0
462	      0001011010	000	000	0
463	      1111011101	110	110	0
464	      1100000010	110	110	0
465	      1001111000	101	101	0
466	      0010010110	000	000	0
467	      1000101011	101	101	0
468	      1000011110	100	100	0
469	      1110101100	111	111	0
470	      0110001010	010	010	0
471	      0000111010	001	001	0
472	      0000011001	000	000	0
473	      0001101100	001	001	0
474	      0100010100	010	010	0
475	      0011110101	001	001	0
476	      0001110011	001	001	0
477	      1100010001	110	110	0
478	      1010001111	100	100	0
479	      0101100100	011	011	0
480	      0101110000	011	011	0
481	      0100000011	010	010	0
482	      0111100100	011	011	0
483	      1111011001	110	110	0
484	      1011110011	101	101	0
485	      1101110010	111	111	0
486	      1001111001	101	101	0
487	      0011010111	000	000	0
488	      1100100110	111	111	0
489	      0110100011	011	011	0
490	      0101100011	011	011	0
491	      1001110000	101	101	0
492	      0101100001	011	011	0
493	      0110111110	011	011	0
494	      0110010011	010	010	0
495	      0000011010	000	000	0
496	      0110110110	011	011	0
497	      0010001000	000	000	0
498	      0110100110	011	011	0
499	      1110011100	110	110	0
500	      0110000011	010	010	0
501	      0010110101	001	001	0
502	      1000101001	101	101	0
503	      1010000001	100	100	0
504	      0101001110	010	010	0
505	      1110010001	110	110	0
506	      1110100111	111	111	0
507	      0100110100	011	011	0
508	      1110100001	111	111	0
509	      0010111101	001	001	0
510	      0110101101	011	011	0
511	      1000010000	100	100	0
512	      1011000010	100	100	0
513	      1000100101	101	101	0
514	      1100100111	111	111	0
515	      0000000000	000	000	0
516	      0101100101	011	011	0
517	      1010010010	100	100	0
518	      0111000100	010	010	0
519	      0011000001	000	000	0
520	      0111000000	010	010	0
521	      0110001011	010	010	0
522	      0111101010	011	011	0
523	      0001100101	001	001	0
524	      1011011010	100	100	0
525	      0010101001	001	001	0
526	      0000000011	000	000	0
527	      0001100001	001	001	0
528	      1011010100	100	100	0
529	      0100010010	010	010	0
530	      0010010000	000	000	0
531	      0000001110	000	000	0
532	      1010101010	101	101	0
533	      0001111010	001	001	0
534	      1100000000	110	110	0
535	      1000111100	101	101	0
536	      0111010001	010	010	0
537	      0000100101	001	001	0
538	      0100101100	011	011	0
539	      1011100011	101	101	0
540	      0011000100	000	000	0
541	      0000110101	001	001	0
542	      1001010111	100	100	0
543	      1111000010	110	110	0
544	      0000110001	001	001	0
545	      0101111010	011	011	0
546	      0101110100	011	011	0
547	      1011110100	101	101	0
548	      0100010000	010	010	0
549	      0011000111	000	000	0
550	      0001011111	000	000	0
551	      0010101100	001	001	0
552	      1111011111	110	110	0
553	      0000001101	000	000	0
554	      1010010101	100	100	0
555	      0111000001	010	010	0
556	      1011010010	100	100	0
557	      1010010111	100	100	0
558	      1101101001	111	111	0
559	      0101010111	010	010	0
560	      0100111101	011	011	0
561	      0001000010	000	000	0
562	      0100111011	011	011	0
563	      1111111010	111	111	0
564	      1101011100	110	110	0
565	      1101111000	111	111	0
566	      1010100111	101	101	0
567	      0100101110	011	011	0
568	      1001011110	100	100	0
569	      0001101101	001	001	0
570	      0010001110	000	000	0
571	      1101000010	110	110	0
572	      1110100011	111	111	0
573	      1111111110	111	111	0
574	      0100110000	011	011	0
575	      1001011101	100	100	0
576	      0110010111	010	010	0
577	      0110011000	010	010	0
578	      1010000010	100	100	0
579	      0100101101	011	011	0
580	      0100001111	010	010	0
581	      0111110010	011	011	0
582	      1010000101	100	100	0
583	      1001101001	101	101	0
584	      1101100111	111	111	0
585	      1100001110	110	110	0
586	      1010100011	101	101	0
587	      0011011010	000	000	0
588	      1100111111	111	111	0
589	      0001010100	000	000	0
590	      0110111111	011	011	0
591	      0111101111	011	011	0
592	      1000000111	100	100	0
593	      0011011100	000	000	0
594	      1001101100	101	101	0
595	      0110011101	010	010	0
596	      1010010110	100	100	0
597	      1010110011	101	101	0
598	      1001101111	101	101	0
599	      0000000010	000	000	0
600	      0001100100	001	001	0
601	      0100010111	010	010	0
602	      1011101001	101	101	0
603	      1010110000	101	101	0
604	      0000010001	000	000	0
605	      0000110011	001	001	0
606	      0000100001	001	001	0
607	      1001010011	100	100	0
608	      1100000101	110	110	0
609	      0010000101	000	000	0
610	      0101001100	010	010	0
611	      1010101100	101	101	0
612	      1010110010	101	101	0
613	      0001111101	001	001	0
614	      1100011101	110	110	0
615	      0001010111	000	000	0
616	      0001101111	001	001	0
617	      1010001000	100	100	0
618	      1000100001	101	101	0
619	      0010000110	000	000	0
620	      1011001110	100	100	0
621	      0001100111	001	001	0
622	      1001100001	101	101	0
623	      1001001111	100	100	0
624	      0011101101	001	001	0
625	      0111000010	010	010	0
626	      1000010101	100	100	0
627	      1001110110	101	101	0
628	      1110000001	110	110	0
629	      1010000100	100	100	0
630	      0010000100	000	000	0
631	      1001100000	101	101	0
632	      0001010000	000	000	0
633	      0001100010	001	001	0
634	      1101100010	111	111	0
635	      0101101100	011	011	0
636	      0000001100	000	000	0
637	      0011100101	001	001	0
638	      1100110111	111	111	0
639	      0000011111	000	000	0
640	      1001100101	101	101	0
641	      0101000000	010	010	0
642	      0001110010	001	001	0
643	      1010100010	101	101	0
644	      1001011010	100	100	0
645	      0111001001	010	010	0
646	      0011010100	000	000	0
647	      0011111111	001	001	0
648	      0001010001	000	000	0
649	      0101110010	011	011	0
650	      0011110011	001	001	0
651	      0101100010	011	011	0
652	      1100101011	111	111	0
653	      1011101010	101	101	0
654	      1110000100	110	110	0
655	      1110001000	110	110	0
656	      1110000010	110	110	0
657	      1011111001	101	101	0
658	      1101100101	111	111	0
659	      1100100001	111	111	0
660	      0001101001	001	001	0
661	      1111111000	111	111	0
662	      0100110010	011	011	0
663	      1110000101	110	110	0
664	      0101000110	010	010	0
665	      1111100001	111	111	0
666	      1100110000	111	111	0
667	      0001000110	000	000	0
668	      1110100110	111	111	0
669	      1010000111	100	100	0
670	      0101011101	010	010	0
671	      0101011111	010	010	0
672	      1101010001	110	110	0
673	      1101010110	110	110	0
674	      1100000111	110	110	0
675	      0001111011	001	001	0
676	      0110011111	010	010	0
677	      1010111001	101	101	0
678	      0011001000	000	000	0
679	      1111100111	111	111	0
680	      0010000000	000	000	0
681	      0111110001	011	011	0
682	      0010010111	000	000	0
683	      1001010000	100	100	0
684	      0111010010	010	010	0
685	      1101101111	111	111	0
686	      1010110001	101	101	0
687	      1101101100	111	111	0
688	      1000001111	100	100	0
689	      1111100100	111	111	0
690	      1000011001	100	100	0
691	      0011010011	000	000	0
692	      1010101101	101	101	0
693	      0010101010	001	001	0
694	      0111000110	010	010	0
695	      1011011101	100	100	0
696	      1001111101	101	101	0
697	      0011001101	000	000	0
698	      1001101011	101	101	0
699	      1000000001	100	100	0
700	      0111010011	010	010	0
701	      1011011011	100	100	0
702	      0000010011	000	000	0
703	      0001111100	001	001	0
704	      0111011111	010	010	0
705	      1111010011	110	110	0
706	      1110010000	110	110	0
707	      1011101000	101	101	0
708	      1101001101	110	110	0
709	      1001010101	100	100	0
710	      0110011011	010	010	0
711	      1110100010	111	111	0
712	      0011011110	000	000	0
713	      0111001010	010	010	0
714	      0100001101	010	010	0
715	      1011000000	100	100	0
716	      1111111111	111	111	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

