		Hypernetwork testing function

Reading organism data at epoch: 10564
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
72	      0010111010	001110	001110	0
73	      0001000101	000001	000001	0
74	      1111100110	111101	111101	0
75	      1100000000	110000	110000	0
76	      1111100000	111100	111100	0
77	      0001001111	000001	000001	0
78	      1101000101	110001	110001	0
79	      1010101001	101100	101100	0
80	      1000010000	100010	100010	0
81	      1010111100	101111	101111	0
82	      0111111111	011111	011111	0
83	      0011010100	001011	001011	0
84	      0110111100	011111	011111	0
85	      0000101101	000101	000101	0
86	      0101110010	010110	010110	0
87	      0000001100	000001	000001	0
88	      1000001101	100001	100001	0
89	      1110011000	111010	111010	0
90	      1000101011	100100	100100	0
91	      1110100000	111100	111100	0
92	      0011101010	001100	001100	0
93	      0011110001	001110	001110	0
94	      1101110001	110110	110110	0
95	      0101000000	010000	010000	0
96	      0100011001	010010	010010	0
97	      1101100001	110100	110100	0
98	      1111100001	111100	111100	0
99	      0111000100	011001	011001	0
100	      1000110000	100110	100110	0
101	      0010010001	001010	001010	0
102	      1001101111	100101	100101	0
103	      1100011011	110010	110010	0
104	      0000000100	000001	000001	0
105	      0010001101	001001	001001	0
106	      1111010001	111010	111010	0
107	      1010010101	101011	101011	0
108	      0110010101	011011	011011	0
109	      1111111010	111110	111110	0
110	      0100100010	010100	010100	0
111	      1001000010	100000	100000	0
112	      0000111001	000110	000110	0
113	      1110101011	111100	111100	0
114	      1000101110	100101	100101	0
115	      0100101110	010101	010101	0
116	      0000010011	000010	000010	0
117	      1010111010	101110	101110	0
118	      0000100101	000101	000101	0
119	      0011110111	001111	001111	0
120	      1010111111	101111	101111	0
121	      0011001011	001000	001000	0
122	      0100001001	010000	010000	0
123	      1100011010	110010	110010	0
124	      1100001000	110000	110000	0
125	      1111011101	111011	111011	0
126	      1011101100	101101	101101	0
127	      0101011111	010011	010011	0
128	      1010110100	101111	101111	0
129	      0011110010	001110	001110	0
130	      1011110111	101111	101111	0
131	      1010001110	101001	101001	0
132	      0100010101	010011	010011	0
133	      0010101111	001101	001101	0
134	      1100100001	110100	110100	0
135	      0000101000	000100	000100	0
136	      1011000000	101000	101000	0
137	      0001000010	000000	000000	0
138	      0001010100	000011	000011	0
139	      0010000011	001000	001000	0
140	      0111110111	011111	011111	0
141	      0100000001	010000	010000	0
142	      0111001001	011000	011000	0
143	      0000011011	000010	000010	0
144	      1100110000	110110	110110	0
145	      1000101101	100101	100101	0
146	      0110001011	011000	011000	0
147	      1101111101	110111	110111	0
148	      1010100100	101101	101101	0
149	      0101110110	010111	010111	0
150	      1011101110	101101	101101	0
151	      0010101110	001101	001101	0
152	      1101011000	110010	110010	0
153	      1011110010	101110	101110	0
154	      0111011001	011010	011010	0
155	      0010110001	001110	001110	0
156	      0111101000	011100	011100	0
157	      1111000010	111000	111000	0
158	      1000011111	100011	100011	0
159	      1001110010	100110	100110	0
160	      0111110110	011111	011111	0
161	      1100010101	110011	110011	0
162	      1111111000	111110	111110	0
163	      0000011001	000010	000010	0
164	      0101111001	010110	010110	0
165	      1010010000	101010	101010	0
166	      1001111011	100110	100110	0
167	      0011010110	001011	001011	0
168	      1100100101	110101	110101	0
169	      0000110001	000110	000110	0
170	      0000001111	000001	000001	0
171	      0100000011	010000	010000	0
172	      1000100010	100100	100100	0
173	      1110000101	111001	111001	0
174	      0001101101	000101	000101	0
175	      1100010001	110010	110010	0
176	      0101010000	010010	010010	0
177	      0100001010	010000	010000	0
178	      1010011100	101011	101011	0
179	      0110110010	011110	011110	0
180	      0000101010	000100	000100	0
181	      1110010000	111010	111010	0
182	      0110010010	011010	011010	0
183	      1010100101	101101	101101	0
184	      0001010101	000011	000011	0
185	      1101000011	110000	110000	0
186	      0100001101	010001	010001	0
187	      0100110001	010110	010110	0
188	      0101110000	010110	010110	0
189	      0000000111	000001	000001	0
190	      0110000101	011001	011001	0
191	      0001001011	000000	000000	0
192	      0111010001	011010	011010	0
193	      0101011011	010010	010010	0
194	      0111110011	011110	011110	0
195	      0001001010	000000	000000	0
196	      0000001110	000001	000001	0
197	      0010000000	001000	001000	0
198	      1010000111	101001	101001	0
199	      1101011011	110010	110010	0
200	      0000100111	000101	000101	0
201	      1111111011	111110	111110	0
202	      0111001010	011000	011000	0
203	      1001001110	100001	100001	0
204	      0101001010	010000	010000	0
205	      1101110111	110111	110111	0
206	      1000000001	100000	100000	0
207	      1111001010	111000	111000	0
208	      1010110011	101110	101110	0
209	      0111000010	011000	011000	0
210	      0000001010	000000	000000	0
211	      0010010101	001011	001011	0
212	      1110010001	111010	111010	0
213	      0010001111	001001	001001	0
214	      1001011110	100011	100011	0
215	      1011100111	101101	101101	0
216	      0110111001	011110	011110	0
217	      0001111111	000111	000111	0
218	      1011001111	101001	101001	0
219	      0001010001	000010	000010	0
220	      0101001001	010000	010000	0
221	      1010100110	101101	101101	0
222	      1010011010	101010	101010	0
223	      0111010011	011010	011010	0
224	      1110001000	111000	111000	0
225	      1100110101	110111	110111	0
226	      1101000100	110001	110001	0
227	      0101111011	010110	010110	0
228	      0100000110	010001	010001	0
229	      1000111101	100111	100111	0
230	      1000101001	100100	100100	0
231	      0011100101	001101	001101	0
232	      0000010000	000010	000010	0
233	      1000011010	100010	100010	0
234	      1101001011	110000	110000	0
235	      1000001011	100000	100000	0
236	      1101101000	110100	110100	0
237	      1100010100	110011	110011	0
238	      0111101110	011101	011101	0
239	      1110110110	111111	111111	0
240	      1011100001	101100	101100	0
241	      0001110010	000110	000110	0
242	      0111111001	011110	011110	0
243	      1010100111	101101	101101	0
244	      0101111100	010111	010111	0
245	      0011011010	001010	001010	0
246	      0110001101	011001	011001	0
247	      0100000100	010001	010001	0
248	      0100010010	010010	010010	0
249	      1001000011	100000	100000	0
250	      0011010011	001010	001010	0
251	      1000111011	100110	100110	0
252	      0011111001	001110	001110	0
253	      1111100011	111100	111100	0
254	      0011001100	001001	001001	0
255	      1011100110	101101	101101	0
256	      1011100011	101100	101100	0
257	      0110000011	011000	011000	0
258	      1001010100	100011	100011	0
259	      1011010100	101011	101011	0
260	      1100100110	110101	110101	0
261	      0110010011	011010	011010	0
262	      0010111011	001110	001110	0
263	      0111110001	011110	011110	0
264	      1111110111	111111	111111	0
265	      0110110100	011111	011111	0
266	      0001110001	000110	000110	0
267	      1011001000	101000	101000	0
268	      1011111101	101111	101111	0
269	      1001110111	100111	100111	0
270	      0111110010	011110	011110	0
271	      1101111100	110111	110111	0
272	      0011011001	001010	001010	0
273	      0111011101	011011	011011	0
274	      0011100010	001100	001100	0
275	      1110001101	111001	111001	0
276	      0010001010	001000	001000	0
277	      0110111110	011111	011111	0
278	      0101101100	010101	010101	0
279	      0010000111	001001	001001	0
280	      1110100111	111101	111101	0
281	      0110000100	011001	011001	0
282	      1101110101	110111	110111	0
283	      1011010110	101011	101011	0
284	      1010001000	101000	101000	0
285	      1110011101	111011	111011	0
286	      0100100100	010101	010101	0
287	      0110111111	011111	011111	0
288	      0010110000	001110	001110	0
289	      1000100001	100100	100100	0
290	      1110111101	111111	111111	0
291	      0000011000	000010	000010	0
292	      1101111010	110110	110110	0
293	      1101101101	110101	110101	0
294	      0000010101	000011	000011	0
295	      0110100111	011101	011101	0
296	      0000010100	000011	000011	0
297	      1001110000	100110	100110	0
298	      0110111000	011110	011110	0
299	      1011000111	101001	101001	0
300	      0101001000	010000	010000	0
301	      0001101111	000101	000101	0
302	      1000000000	100000	100000	0
303	      1000100110	100101	100101	0
304	      0111111101	011111	011111	0
305	      0011010001	001010	001010	0
306	      0110101110	011101	011101	0
307	      1010010010	101010	101010	0
308	      1010010011	101010	101010	0
309	      1110100101	111101	111101	0
310	      1111101010	111100	111100	0
311	      0000011010	000010	000010	0
312	      1101100000	110100	110100	0
313	      1001100111	100101	100101	0
314	      0101010001	010010	010010	0
315	      0100010000	010010	010010	0
316	      1101001100	110001	110001	0
317	      1110000000	111000	111000	0
318	      0111011100	011011	011011	0
319	      1010101011	101100	101100	0
320	      1111000111	111001	111001	0
321	      1000111110	100111	100111	0
322	      1011010101	101011	101011	0
323	      1011100010	101100	101100	0
324	      0011000001	001000	001000	0
325	      1100011001	110010	110010	0
326	      0111001011	011000	011000	0
327	      0000000001	000000	000000	0
328	      0111100111	011101	011101	0
329	      0110101101	011101	011101	0
330	      1000000011	100000	100000	0
331	      1100111110	110111	110111	0
332	      1100101010	110100	110100	0
333	      0000100110	000101	000101	0
334	      0010100010	001100	001100	0
335	      0100000000	010000	010000	0
336	      1110110011	111110	111110	0
337	      0101110001	010110	010110	0
338	      0001111011	000110	000110	0
339	      0101100110	010101	010101	0
340	      0110001111	011001	011001	0
341	      0110000110	011001	011001	0
342	      1100111010	110110	110110	0
343	      1101001001	110000	110000	0
344	      0111100001	011100	011100	0
345	      0110100110	011101	011101	0
346	      0011001110	001001	001001	0
347	      0011010000	001010	001010	0
348	      1010110111	101111	101111	0
349	      0110011011	011010	011010	0
350	      0010100110	001101	001101	0
351	      1101011010	110010	110010	0
352	      1011110011	101110	101110	0
353	      0100010001	010010	010010	0
354	      0010000100	001001	001001	0
355	      1100000111	110001	110001	0
356	      1100111000	110110	110110	0
357	      0100100011	010100	010100	0
358	      1110010101	111011	111011	0
359	      0001110111	000111	000111	0
360	      1011000010	101000	101000	0
361	      1111100111	111101	111101	0
362	      1101101010	110100	110100	0
363	      0101101011	010100	010100	0
364	      1101010001	110010	110010	0
365	      1101000110	110001	110001	0
366	      1101010110	110011	110011	0
367	      0010000110	001001	001001	0
368	      1001100000	100100	100100	0
369	      0110100010	011100	011100	0
370	      1000110001	100110	100110	0
371	      0010111101	001111	001111	0
372	      0110000000	011000	011000	0
373	      1010010100	101011	101011	0
374	      0011000100	001001	001001	0
375	      1111110001	111110	111110	0
376	      0000110011	000110	000110	0
377	      0000010111	000011	000011	0
378	      0001001001	000000	000000	0
379	      1100111100	110111	110111	0
380	      0011000000	001000	001000	0
381	      1101010011	110010	110010	0
382	      0111101001	011100	011100	0
383	      0101101010	010100	010100	0
384	      1001000100	100001	100001	0
385	      1000010101	100011	100011	0
386	      0001110110	000111	000111	0
387	      1101100010	110100	110100	0
388	      0110111011	011110	011110	0
389	      0110101100	011101	011101	0
390	      1011111001	101110	101110	0
391	      0111100011	011100	011100	0
392	      1000001110	100001	100001	0
393	      1000101010	100100	100100	0
394	      0101010011	010010	010010	0
395	      1000100000	100100	100100	0
396	      1010010111	101011	101011	0
397	      1100010011	110010	110010	0
398	      1111000101	111001	111001	0
399	      1110101010	111100	111100	0
400	      1110111100	111111	111111	0
401	      0110001110	011001	011001	0
402	      0001100010	000100	000100	0
403	      0001011010	000010	000010	0
404	      0010110010	001110	001110	0
405	      1111000001	111000	111000	0
406	      0101000001	010000	010000	0
407	      0111101111	011101	011101	0
408	      1100111001	110110	110110	0
409	      0010100101	001101	001101	0
410	      0001010111	000011	000011	0
411	      0110000010	011000	011000	0
412	      0110000001	011000	011000	0
413	      0001101000	000100	000100	0
414	      1011101001	101100	101100	0
415	      1010100000	101100	101100	0
416	      1011011011	101010	101010	0
417	      1101110000	110110	110110	0
418	      1010011000	101010	101010	0
419	      1010111011	101110	101110	0
420	      1111101000	111100	111100	0
421	      0011000111	001001	001001	0
422	      1100000001	110000	110000	0
423	      0011000110	001001	001001	0
424	      1000111111	100111	100111	0
425	      1000110101	100111	100111	0
426	      1010101101	101101	101101	0
427	      1100110110	110111	110111	0
428	      0111011110	011011	011011	0
429	      1001101000	100100	100100	0
430	      0100001100	010001	010001	0
431	      1000011101	100011	100011	0
432	      0011111011	001110	001110	0
433	      1110001010	111000	111000	0
434	      0101010111	010011	010011	0
435	      1110101111	111101	111101	0
436	      0110011000	011010	011010	0
437	      0010110111	001111	001111	0
438	      0011001001	001000	001000	0
439	      0001100001	000100	000100	0
440	      1001000111	100001	100001	0
441	      1100001111	110001	110001	0
442	      0110010100	011011	011011	0
443	      0100111011	010110	010110	0
444	      0100111010	010110	010110	0
445	      0010011000	001010	001010	0
446	      1011001010	101000	101000	0
447	      0000000000	000000	000000	0
448	      0100110000	010110	010110	0
449	      0111111011	011110	011110	0
450	      1101010100	110011	110011	0
451	      0110011111	011011	011011	0
452	      0111101101	011101	011101	0
453	      0110011001	011010	011010	0
454	      0110010000	011010	011010	0
455	      1010101110	101101	101101	0
456	      1111001000	111000	111000	0
457	      1110011001	111010	111010	0
458	      0000011110	000011	000011	0
459	      0101111000	010110	010110	0
460	      0001001101	000001	000001	0
461	      0111010111	011011	011011	0
462	      1100110100	110111	110111	0
463	      1000100101	100101	100101	0
464	      0001000000	000000	000000	0
465	      0001010110	000011	000011	0
466	      0010010010	001010	001010	0
467	      1011001100	101001	101001	0
468	      1111001101	111001	111001	0
469	      1011100000	101100	101100	0
470	      0100110101	010111	010111	0
471	      1011101111	101101	101101	0
472	      0001100011	000100	000100	0
473	      1101011101	110011	110011	0
474	      1100111011	110110	110110	0
475	      0001100000	000100	000100	0
476	      0111110100	011111	011111	0
477	      0010110011	001110	001110	0
478	      0001011001	000010	000010	0
479	      1011101101	101101	101101	0
480	      0000001001	000000	000000	0
481	      1110011011	111010	111010	0
482	      1001100110	100101	100101	0
483	      1010101000	101100	101100	0
484	      1111001011	111000	111000	0
485	      0101101000	010100	010100	0
486	      1101001010	110000	110000	0
487	      0111010010	011010	011010	0
488	      0101001101	010001	010001	0
489	      1110001001	111000	111000	0
490	      0011111000	001110	001110	0
491	      0011011110	001011	001011	0
492	      1100011000	110010	110010	0
493	      0011101111	001101	001101	0
494	      1110000110	111001	111001	0
495	      0000001011	000000	000000	0
496	      0110110110	011111	011111	0
497	      1111001001	111000	111000	0
498	      0000000010	000000	000000	0
499	      1000011011	100010	100010	0
500	      0100000111	010001	010001	0
501	      1000010010	100010	100010	0
502	      0111001111	011001	011001	0
503	      0001011000	000010	000010	0
504	      1000001111	100001	100001	0
505	      0100110111	010111	010111	0
506	      0000111011	000110	000110	0
507	      1000011100	100011	100011	0
508	      1011001110	101001	101001	0
509	      0000110110	000111	000111	0
510	      1010111001	101110	101110	0
511	      1000001100	100001	100001	0
512	      0100001110	010001	010001	0
513	      0011100000	001100	001100	0
514	      1100001100	110001	110001	0
515	      1101100100	110101	110101	0
516	      0010011011	001010	001010	0
517	      1111010011	111010	111010	0
518	      1110111110	111111	111111	0
519	      0000111100	000111	000111	0
520	      1110110101	111111	111111	0
521	      1111011111	111011	111011	0
522	      1110000010	111000	111000	0
523	      1010010001	101010	101010	0
524	      0100101001	010100	010100	0
525	      1011110000	101110	101110	0
526	      0101011101	010011	010011	0
527	      0111010110	011011	011011	0
528	      1001100101	100101	100101	0
529	      0101101111	010101	010101	0
530	      0111010101	011011	011011	0
531	      1101101111	110101	110101	0
532	      0011111100	001111	001111	0
533	      1001111101	100111	100111	0
534	      0110111101	011111	011111	0
535	      1000111001	100110	100110	0
536	      1100000101	110001	110001	0
537	      0101111110	010111	010111	0
538	      0011001010	001000	001000	0
539	      1100011110	110011	110011	0
540	      1000011001	100010	100010	0
541	      0000011100	000011	000011	0
542	      0010100011	001100	001100	0
543	      1111011110	111011	111011	0
544	      0011001000	001000	001000	0
545	      0011101101	001101	001101	0
546	      1010011111	101011	101011	0
547	      1011111011	101110	101110	0
548	      0100011101	010011	010011	0
549	      1010000010	101000	101000	0
550	      1101011100	110011	110011	0
551	      0100101011	010100	010100	0
552	      1101010111	110011	110011	0
553	      0111100010	011100	011100	0
554	      0110101000	011100	011100	0
555	      0001000001	000000	000000	0
556	      0001011111	000011	000011	0
557	      0000011101	000011	000011	0
558	      0101110011	010110	010110	0
559	      1111010111	111011	111011	0
560	      0100111100	010111	010111	0
561	      1111001100	111001	111001	0
562	      1100010110	110011	110011	0
563	      1101011111	110011	110011	0
564	      0101000100	010001	010001	0
565	      1000100100	100101	100101	0
566	      0101100111	010101	010101	0
567	      0101100000	010100	010100	0
568	      0100000101	010001	010001	0
569	      0100011011	010010	010010	0
570	      1001010110	100011	100011	0
571	      1011001001	101000	101000	0
572	      1011011000	101010	101010	0
573	      1001101010	100100	100100	0
574	      0011101000	001100	001100	0
575	      1001100010	100100	100100	0
576	      1010000110	101001	101001	0
577	      0110001000	011000	011000	0
578	      0110110111	011111	011111	0
579	      1111101110	111101	111101	0
580	      1111100100	111101	111101	0
581	      1100001001	110000	110000	0
582	      1000101111	100101	100101	0
583	      0010111111	001111	001111	0
584	      1001011000	100010	100010	0
585	      0111011000	011010	011010	0
586	      0111101100	011101	011101	0
587	      0111111110	011111	011111	0
588	      1100010000	110010	110010	0
589	      0010011110	001011	001011	0
590	      1110111011	111110	111110	0
591	      1110001100	111001	111001	0
592	      0010111110	001111	001111	0
593	      0101010101	010011	010011	0
594	      1001100001	100100	100100	0
595	      1001001011	100000	100000	0
596	      0110100001	011100	011100	0
597	      1100001101	110001	110001	0
598	      1001100100	100101	100101	0
599	      0101100100	010101	010101	0
600	      0100111101	010111	010111	0
601	      0101000111	010001	010001	0
602	      0110110000	011110	011110	0
603	      0101101110	010101	010101	0
604	      0000011111	000011	000011	0
605	      0101100101	010101	010101	0
606	      0001001110	000001	000001	0
607	      0111101011	011100	011100	0
608	      1001110001	100110	100110	0
609	      1001010111	100011	100011	0
610	      0101111111	010111	010111	0
611	      0111000111	011001	011001	0
612	      0000010001	000010	000010	0
613	      1111011010	111010	111010	0
614	      0001000111	000001	000001	0
615	      1110111111	111111	111111	0
616	      0010010011	001010	001010	0
617	      1001001100	100001	100001	0
618	      1111100010	111100	111100	0
619	      1001101101	100101	100101	0
620	      0100111110	010111	010111	0
621	      1010001001	101000	101000	0
622	      0110011101	011011	011011	0
623	      1000101000	100100	100100	0
624	      0101011001	010010	010010	0
625	      1100110001	110110	110110	0
626	      1111110011	111110	111110	0
627	      0001111100	000111	000111	0
628	      0011010101	001011	001011	0
629	      1110100100	111101	111101	0
630	      0001011011	000010	000010	0
631	      1101101110	110101	110101	0
632	      1101110110	110111	110111	0
633	      0111111100	011111	011111	0
634	      0000101001	000100	000100	0
635	      0001101011	000100	000100	0
636	      1101011110	110011	110011	0
637	      1111111101	111111	111111	0
638	      0000111111	000111	000111	0
639	      0111000110	011001	011001	0
640	      1110010100	111011	111011	0
641	      0001010011	000010	000010	0
642	      1100110010	110110	110110	0
643	      1100010111	110011	110011	0
644	      1100000110	110001	110001	0
645	      1101000111	110001	110001	0
646	      0010000101	001001	001001	0
647	      0100011111	010011	010011	0
648	      1011000001	101000	101000	0
649	      0110101111	011101	011101	0
650	      1001111111	100111	100111	0
651	      1001010001	100010	100010	0
652	      1011011110	101011	101011	0
653	      1100011111	110011	110011	0
654	      1010001100	101001	101001	0
655	      0101010010	010010	010010	0
656	      0111111010	011110	011110	0
657	      0101000011	010000	010000	0
658	      0001110100	000111	000111	0
659	      0010001011	001000	001000	0
660	      1000110111	100111	100111	0
661	      1100001110	110001	110001	0
662	      0000110100	000111	000111	0
663	      1011111010	101110	101110	0
664	      1101101011	110100	110100	0
665	      1101111001	110110	110110	0
666	      0010101101	001101	001101	0
667	      1010101111	101101	101101	0
668	      0110100100	011101	011101	0
669	      1111100101	111101	111101	0
670	      1000010111	100011	100011	0
671	      0011001111	001001	001001	0
672	      0001101001	000100	000100	0
673	      0110110011	011110	011110	0
674	      1001111110	100111	100111	0
675	      1001001111	100001	100001	0
676	      1001001101	100001	100001	0
677	      1101001000	110000	110000	0
678	      1010101100	101101	101101	0
679	      0000110010	000110	000110	0
680	      0010001001	001000	001000	0
681	      0011000011	001000	001000	0
682	      0111100101	011101	011101	0
683	      0010010100	001011	001011	0
684	      1100000010	110000	110000	0
685	      0100101101	010101	010101	0
686	      0100011010	010010	010010	0
687	      0000000011	000000	000000	0
688	      1111111110	111111	111111	0
689	      0100110010	010110	010110	0
690	      1100101100	110101	110101	0
691	      0111001000	011000	011000	0
692	      1111010010	111010	111010	0
693	      1011101011	101100	101100	0
694	      0010110110	001111	001111	0
695	      1011000011	101000	101000	0
696	      0011011000	001010	001010	0
697	      1100001011	110000	110000	0
698	      1010101010	101100	101100	0
699	      0100111000	010110	010110	0
700	      1110110100	111111	111111	0
701	      1101101100	110101	110101	0
702	      1111110010	111110	111110	0
703	      0000110101	000111	000111	0
704	      0110011100	011011	011011	0
705	      1111010110	111011	111011	0
706	      1010000000	101000	101000	0
707	      0110110101	011111	011111	0
708	      0001101110	000101	000101	0
709	      1101111111	110111	110111	0
710	      0001111010	000110	000110	0
711	      1111010101	111011	111011	0
712	      0111001110	011001	011001	0
713	      0101001011	010000	010000	0
714	      1100011100	110011	110011	0
715	      0001001100	000001	000001	0
716	      1100100100	110101	110101	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

