		Hypernetwork testing function

Reading organism data at epoch: 4891
Training performance registered at file: 1
Training performance evaluated: 1
Vector	           Input	Desired	Output 	Error
82	      1000101111	101	101	0
83	      0011001101	000	000	0
84	      1001011111	100	100	0
85	      1011110110	101	101	0
86	      1000000101	100	100	0
87	      0010010011	000	000	0
88	      1001100100	101	101	0
89	      1010001110	100	100	0
90	      1010010010	100	100	0
91	      1010110011	101	101	0
92	      1110100001	111	111	0
93	      0010110110	001	001	0
94	      0101101010	011	011	0
95	      1010011001	100	100	0
96	      0110000000	010	010	0
97	      0011011110	000	000	0
98	      0110001111	010	010	0
99	      1001100110	101	101	0
100	      0110101010	011	011	0
101	      0101101101	011	011	0
102	      0110110101	011	011	0
103	      1011111110	101	101	0
104	      0010100110	001	001	0
105	      0111110010	011	011	0
106	      1000001110	100	100	0
107	      1011101110	101	101	0
108	      0111100001	011	011	0
109	      1001000111	100	100	0
110	      0001000010	000	000	0
111	      1100011011	110	110	0
112	      1001010001	100	100	0
113	      0011110110	001	001	0
114	      0011101011	001	001	0
115	      0111010011	010	010	0
116	      1111000101	110	110	0
117	      0100110111	011	011	0
118	      0010111000	001	001	0
119	      1100110000	111	111	0
120	      1101110101	111	111	0
121	      1000001011	100	100	0
122	      0000001000	000	000	0
123	      1101101111	111	111	0
124	      0000100000	001	001	0
125	      0111110011	011	011	0
126	      1110100100	111	111	0
127	      0000110010	001	001	0
128	      0011100111	001	001	0
129	      0111110101	011	011	0
130	      1111010100	110	110	0
131	      1000011100	100	100	0
132	      1111010011	110	110	0
133	      0011001110	000	000	0
134	      0001111000	001	001	0
135	      0001000111	000	000	0
136	      1101011111	110	110	0
137	      1011000010	100	100	0
138	      0101010010	010	010	0
139	      1010111011	101	101	0
140	      0111001111	010	010	0
141	      1111111110	111	111	0
142	      1001111000	101	101	0
143	      0010101111	001	001	0
144	      0010011010	000	000	0
145	      1110010100	110	110	0
146	      1000011010	100	100	0
147	      0011111011	001	001	0
148	      0101010110	010	010	0
149	      1110110101	111	111	0
150	      1000000011	100	100	0
151	      1011011010	100	100	0
152	      1110011000	110	110	0
153	      0111101111	011	011	0
154	      1111110001	111	111	0
155	      0111000101	010	010	0
156	      0001001001	000	000	0
157	      1111001000	110	110	0
158	      1100010110	110	110	0
159	      0010011011	000	000	0
160	      1110000111	110	110	0
161	      0000010001	000	000	0
162	      0100011111	010	010	0
163	      0011001001	000	000	0
164	      0011101110	001	001	0
165	      1111101010	111	111	0
166	      1100100011	111	111	0
167	      0000111000	001	001	0
168	      1010100110	101	101	0
169	      1010011110	100	100	0
170	      1011000011	100	100	0
171	      1010001101	100	100	0
172	      1101101000	111	111	0
173	      1101110001	111	111	0
174	      0101100100	011	011	0
175	      0111000011	010	010	0
176	      1000100110	101	101	0
177	      0011111110	001	001	0
178	      1000110000	101	101	0
179	      1110000101	110	110	0
180	      0010101000	001	001	0
181	      0110100110	011	011	0
182	      0111110111	011	011	0
183	      1100010111	110	110	0
184	      1110010010	110	110	0
185	      1111011001	110	110	0
186	      0001001100	000	000	0
187	      1001110010	101	101	0
188	      0000110100	001	001	0
189	      0000011010	000	000	0
190	      0100100000	011	011	0
191	      1101100101	111	111	0
192	      1010111101	101	101	0
193	      1001011010	100	100	0
194	      1000110111	101	101	0
195	      0101011100	010	010	0
196	      0001010010	000	000	0
197	      0000111110	001	001	0
198	      1011000100	100	100	0
199	      1110101001	111	111	0
200	      1101011001	110	110	0
201	      0100001110	010	010	0
202	      0010101010	001	001	0
203	      0000000000	000	000	0
204	      0011010101	000	000	0
205	      0000101011	001	001	0
206	      0000010010	000	000	0
207	      1001101111	101	101	0
208	      0011100101	001	001	0
209	      1011110011	101	101	0
210	      1111110110	111	111	0
211	      0111011111	010	010	0
212	      1101001011	110	110	0
213	      1101111100	111	111	0
214	      1100000110	110	110	0
215	      1101010011	110	110	0
216	      0111011000	010	010	0
217	      0001010011	000	000	0
218	      0100000111	010	010	0
219	      1110000011	110	110	0
220	      0100011001	010	010	0
221	      0000000100	000	000	0
222	      0101001010	010	010	0
223	      0100111001	011	011	0
224	      0010010101	000	000	0
225	      0110001101	010	010	0
226	      1000111100	101	101	0
227	      1010101110	101	101	0
228	      0101111111	011	011	0
229	      1000100000	101	101	0
230	      1001101001	101	101	0
231	      0011001011	000	000	0
232	      0111101101	011	011	0
233	      1010110010	101	101	0
234	      0100100011	011	011	0
235	      0001011000	000	000	0
236	      0000111100	001	001	0
237	      1110011011	110	110	0
238	      1011010000	100	100	0
239	      0100101001	011	011	0
240	      1001100010	101	101	0
241	      1010111000	101	101	0
242	      0011011000	000	000	0
243	      0010011101	000	000	0
244	      0001010101	000	000	0
245	      0010001011	000	000	0
246	      0110001000	010	010	0
247	      1011110100	101	101	0
248	      0011111000	001	001	0
249	      1011010110	100	100	0
250	      0100111000	011	011	0
251	      1110001010	110	110	0
252	      0000111111	001	001	0
253	      1000111111	101	101	0
254	      1010001111	100	100	0
255	      1110100110	111	111	0
256	      1101010000	110	110	0
257	      1100001010	110	110	0
258	      0110110111	011	011	0
259	      0110111001	011	011	0
260	      0111011100	010	010	0
261	      0011100000	001	001	0
262	      1101000100	110	110	0
263	      0000001100	000	000	0
264	      0011101111	001	001	0
265	      1010000111	100	100	0
266	      0011100001	001	001	0
267	      1010100100	101	101	0
268	      0111111000	011	011	0
269	      1111001110	110	110	0
270	      0001111100	001	001	0
271	      0010011001	000	000	0
272	      1101100100	111	111	0
273	      0111100000	011	011	0
274	      0010100000	001	001	0
275	      0100011100	010	010	0
276	      1110001110	110	110	0
277	      0001011101	000	000	0
278	      0011001000	000	000	0
279	      0101110000	011	011	0
280	      0010000010	000	000	0
281	      1100000101	110	110	0
282	      1101110010	111	111	0
283	      1000110010	101	101	0
284	      1001001101	100	100	0
285	      1011011011	100	100	0
286	      0101111101	011	011	0
287	      1110001001	110	110	0
288	      1001101011	101	101	0
289	      1111111011	111	111	0
290	      1100011101	110	110	0
291	      0111111101	011	011	0
292	      1001101100	101	101	0
293	      1000101011	101	101	0
294	      1111000110	110	110	0
295	      1111100111	111	111	0
296	      1001110000	101	101	0
297	      0001111010	001	001	0
298	      0111011001	010	010	0
299	      1001100101	101	101	0
300	      0000110101	001	001	0
301	      1000010110	100	100	0
302	      1011000000	100	100	0
303	      0101010100	010	010	0
304	      0110110110	011	011	0
305	      1000110110	101	101	0
306	      1001110011	101	101	0
307	      1000011111	100	100	0
308	      0011101000	001	001	0
309	      1101010111	110	110	0
310	      1101010010	110	110	0
311	      0100111111	011	011	0
312	      0011011001	000	000	0
313	      1011101111	101	101	0
314	      0000101100	001	001	0
315	      0000100101	001	001	0
316	      0110011011	010	010	0
317	      1001111100	101	101	0
318	      1100011100	110	110	0
319	      0110000110	010	010	0
320	      1100001110	110	110	0
321	      1010010011	100	100	0
322	      0100010111	010	010	0
323	      0101111110	011	011	0
324	      0010001001	000	000	0
325	      1011010001	100	100	0
326	      0101010000	010	010	0
327	      0010111101	001	001	0
328	      1110001111	110	110	0
329	      1011101010	101	101	0
330	      0110111011	011	011	0
331	      0101110011	011	011	0
332	      0100101010	011	011	0
333	      0110000010	010	010	0
334	      1111101011	111	111	0
335	      1100101110	111	111	0
336	      0101101001	011	011	0
337	      0100001101	010	010	0
338	      1111100100	111	111	0
339	      0010101001	001	001	0
340	      0111100100	011	011	0
341	      0100001100	010	010	0
342	      1001000100	100	100	0
343	      1010000001	100	100	0
344	      0100001010	010	010	0
345	      1011100101	101	101	0
346	      1100000000	110	110	0
347	      1001010010	100	100	0
348	      0101100110	011	011	0
349	      1110000110	110	110	0
350	      1000001100	100	100	0
351	      1110100011	111	111	0
352	      0001100100	001	001	0
353	      0100010100	010	010	0
354	      1011001011	100	100	0
355	      0000111010	001	001	0
356	      0001111111	001	001	0
357	      0000101111	001	001	0
358	      1001110111	101	101	0
359	      1000100111	101	101	0
360	      0100000000	010	010	0
361	      1001011101	100	100	0
362	      1001010000	100	100	0
363	      0100000100	010	010	0
364	      0011001010	000	000	0
365	      1011111011	101	101	0
366	      0100010011	010	010	0
367	      0000001111	000	000	0
368	      1100111010	111	111	0
369	      0011111010	001	001	0
370	      0111011011	010	010	0
371	      1101000011	110	110	0
372	      1110111110	111	111	0
373	      0001101110	001	001	0
374	      0001101001	001	001	0
375	      0001111001	001	001	0
376	      0001111101	001	001	0
377	      0110100100	011	011	0
378	      0000101010	001	001	0
379	      1100011111	110	110	0
380	      1101110000	111	111	0
381	      0101011001	010	010	0
382	      1101101110	111	111	0
383	      0111001011	010	010	0
384	      1001000101	100	100	0
385	      1110001100	110	110	0
386	      0101000011	010	010	0
387	      0001110111	001	001	0
388	      0111110001	011	011	0
389	      0100000011	010	010	0
390	      1011101100	101	101	0
391	      1011010011	100	100	0
392	      0101100001	011	011	0
393	      1111010101	110	110	0
394	      0011000010	000	000	0
395	      0101010101	010	010	0
396	      0111111001	011	011	0
397	      1111110010	111	111	0
398	      0010000100	000	000	0
399	      1011111101	101	101	0
400	      0101001000	010	010	0
401	      0010000111	000	000	0
402	      0011110111	001	001	0
403	      0010101011	001	001	0
404	      0010111011	001	001	0
405	      1110100000	111	111	0
406	      1100001100	110	110	0
407	      1011101000	101	101	0
408	      0011010010	000	000	0
409	      0100100110	011	011	0
410	      1100110111	111	111	0
411	      1010010000	100	100	0
412	      0010001111	000	000	0
413	      1011010100	100	100	0
414	      0001011111	000	000	0
415	      1101000010	110	110	0
416	      1011100001	101	101	0
417	      0000110110	001	001	0
418	      0001100000	001	001	0
419	      0011000000	000	000	0
420	      1000000100	100	100	0
421	      1100001101	110	110	0
422	      0110000101	010	010	0
423	      1010111110	101	101	0
424	      0110010111	010	010	0
425	      1111111001	111	111	0
426	      0001111110	001	001	0
427	      1100000010	110	110	0
428	      1000010000	100	100	0
429	      0000011100	000	000	0
430	      0111100101	011	011	0
431	      0100000010	010	010	0
432	      0100101101	011	011	0
433	      0011001111	000	000	0
434	      1101001010	110	110	0
435	      1111100110	111	111	0
436	      0011011100	000	000	0
437	      1010110100	101	101	0
438	      1001001110	100	100	0
439	      1110011110	110	110	0
440	      1101011010	110	110	0
441	      1011000110	100	100	0
442	      1011011110	100	100	0
443	      0000110011	001	001	0
444	      1111011010	110	110	0
445	      1111000001	110	110	0
446	      0001101011	001	001	0
447	      1000101000	101	101	0
448	      0010010010	000	000	0
449	      0111010010	010	010	0
450	      0110001001	010	010	0
451	      0000001101	000	000	0
452	      1100110011	111	111	0
453	      0101111000	011	011	0
454	      1111011000	110	110	0
455	      0010100101	001	001	0
456	      0000011000	000	000	0
457	      0101110111	011	011	0
458	      1111110101	111	111	0
459	      0000100010	001	001	0
460	      0011101101	001	001	0
461	      1001110101	101	101	0
462	      0100001000	010	010	0
463	      0101100101	011	011	0
464	      0110011010	010	010	0
465	      0010100001	001	001	0
466	      0000011001	000	000	0
467	      1100001000	110	110	0
468	      1011010101	100	100	0
469	      0101001100	010	010	0
470	      0101100111	011	011	0
471	      0111001010	010	010	0
472	      0100100100	011	011	0
473	      1110110111	111	111	0
474	      0010100111	001	001	0
475	      0110010100	010	010	0
476	      0000110111	001	001	0
477	      1000110001	101	101	0
478	      0100110000	011	011	0
479	      1001000001	100	100	0
480	      0101010111	010	010	0
481	      1000001010	100	100	0
482	      1111110100	111	111	0
483	      0000101101	001	001	0
484	      1010100011	101	101	0
485	      0001001010	000	000	0
486	      1111101110	111	111	0
487	      1011100011	101	101	0
488	      0110111111	011	011	0
489	      0111010100	010	010	0
490	      0001110001	001	001	0
491	      1000010010	100	100	0
492	      0110110001	011	011	0
493	      1111001100	110	110	0
494	      1100111000	111	111	0
495	      0100111100	011	011	0
496	      0011010001	000	000	0
497	      0011111100	001	001	0
498	      1111101111	111	111	0
499	      0110100101	011	011	0
500	      0000100001	001	001	0
501	      1000100011	101	101	0
502	      0010010000	000	000	0
503	      1111110111	111	111	0
504	      0000111001	001	001	0
505	      1010100101	101	101	0
506	      0110000011	010	010	0
507	      1101011110	110	110	0
508	      0101001111	010	010	0
509	      1000011101	100	100	0
510	      0100101110	011	011	0
511	      1010010111	100	100	0
512	      0011010110	000	000	0
513	      0001000011	000	000	0
514	      1100100111	111	111	0
515	      0100011110	010	010	0
516	      0001001111	000	000	0
517	      0010110000	001	001	0
518	      1000111000	101	101	0
519	      0101011010	010	010	0
520	      1010010100	100	100	0
521	      1010111111	101	101	0
522	      1000010111	100	100	0
523	      0001011001	000	000	0
524	      1101000001	110	110	0
525	      1001010011	100	100	0
526	      0010000101	000	000	0
527	      1101011100	110	110	0
528	      0111010001	010	010	0
529	      0111000001	010	010	0
530	      1010100111	101	101	0
531	      1110011111	110	110	0
532	      0000101110	001	001	0
533	      1101111111	111	111	0
534	      0011110101	001	001	0
535	      1111100000	111	111	0
536	      1010011011	100	100	0
537	      1111001010	110	110	0
538	      0111101000	011	011	0
539	      0101111010	011	011	0
540	      0110000001	010	010	0
541	      1011000001	100	100	0
542	      1000111110	101	101	0
543	      1010111010	101	101	0
544	      1110111111	111	111	0
545	      1111011011	110	110	0
546	      1101011011	110	110	0
547	      1010000100	100	100	0
548	      0101001011	010	010	0
549	      1100000100	110	110	0
550	      0011111101	001	001	0
551	      0001001101	000	000	0
552	      1101000101	110	110	0
553	      0100100010	011	011	0
554	      0000000010	000	000	0
555	      0010011111	000	000	0
556	      0101000101	010	010	0
557	      1100001001	110	110	0
558	      1111010010	110	110	0
559	      1001011001	100	100	0
560	      0011111001	001	001	0
561	      0111001000	010	010	0
562	      1100101011	111	111	0
563	      1100010100	110	110	0
564	      1100111101	111	111	0
565	      0010001101	000	000	0
566	      1100100110	111	111	0
567	      0111101110	011	011	0
568	      0111101010	011	011	0
569	      0001100111	001	001	0
570	      1100100010	111	111	0
571	      0100010101	010	010	0
572	      0011110000	001	001	0
573	      0110001010	010	010	0
574	      1110110001	111	111	0
575	      0010011110	000	000	0
576	      0000011011	000	000	0
577	      1101111010	111	111	0
578	      1101111001	111	111	0
579	      1101101100	111	111	0
580	      1001111011	101	101	0
581	      0100110011	011	011	0
582	      0011100110	001	001	0
583	      0111001101	010	010	0
584	      0000011110	000	000	0
585	      0000000011	000	000	0
586	      0010010110	000	000	0
587	      0111111100	011	011	0
588	      0110101101	011	011	0
589	      1100001011	110	110	0
590	      0110011101	010	010	0
591	      0101000010	010	010	0
592	      1010000110	100	100	0
593	      1011100010	101	101	0
594	      1110100101	111	111	0
595	      0011101010	001	001	0
596	      1100110001	111	111	0
597	      0000101000	001	001	0
598	      0011010100	000	000	0
599	      0010110111	001	001	0
600	      1101010110	110	110	0
601	      0110100111	011	011	0
602	      1100001111	110	110	0
603	      1001111101	101	101	0
604	      1110101100	111	111	0
605	      0110011110	010	010	0
606	      0110000111	010	010	0
607	      0111011101	010	010	0
608	      0111000000	010	010	0
609	      1110011101	110	110	0
610	      1101100010	111	111	0
611	      1101001111	110	110	0
612	      1100010010	110	110	0
613	      0110111010	011	011	0
614	      0001110010	001	001	0
615	      1011110010	101	101	0
616	      0111010101	010	010	0
617	      0101111001	011	011	0
618	      1101100001	111	111	0
619	      1110111010	111	111	0
620	      0110000100	010	010	0
621	      1000010100	100	100	0
622	      1010000000	100	100	0
623	      0011000101	000	000	0
624	      1010011101	100	100	0
625	      0100110010	011	011	0
626	      1111010000	110	110	0
627	      1110100010	111	111	0
628	      1011101011	101	101	0
629	      0101011000	010	010	0
630	      0010110100	001	001	0
631	      0011110010	001	001	0
632	      0111010111	010	010	0
633	      0111111011	011	011	0
634	      0000100011	001	001	0
635	      0111101011	011	011	0
636	      1111100010	111	111	0
637	      1100100000	111	111	0
638	      1011001101	100	100	0
639	      1010101000	101	101	0
640	      1010100000	101	101	0
641	      0110001110	010	010	0
642	      0001101111	001	001	0
643	      1110011001	110	110	0
644	      0100000001	010	010	0
645	      1010000101	100	100	0
646	      1111011100	110	110	0
647	      1101110111	111	111	0
648	      1010011000	100	100	0
649	      1011001100	100	100	0
650	      1100110010	111	111	0
651	      0000100111	001	001	0
652	      1101010001	110	110	0
653	      0110100001	011	011	0
654	      1000101010	101	101	0
655	      0110010001	010	010	0
656	      1000111001	101	101	0
657	      1000001001	100	100	0
658	      1100111011	111	111	0
659	      1100011001	110	110	0
660	      1110001101	110	110	0
661	      1010001000	100	100	0
662	      0010100010	001	001	0
663	      1000111101	101	101	0
664	      1110101000	111	111	0
665	      1101001100	110	110	0
666	      1100101100	111	111	0
667	      0010110101	001	001	0
668	      1101110100	111	111	0
669	      1000101110	101	101	0
670	      1010000010	100	100	0
671	      1100000111	110	110	0
672	      0011000100	000	000	0
673	      0001000000	000	000	0
674	      1001011000	100	100	0
675	      0100101111	011	011	0
676	      0110101001	011	011	0
677	      1101001110	110	110	0
678	      0000100110	001	001	0
679	      0100011011	010	010	0
680	      0101011101	010	010	0
681	      0111110000	011	011	0
682	      1111010001	110	110	0
683	      1001110110	101	101	0
684	      1011111001	101	101	0
685	      1010010110	100	100	0
686	      1110100111	111	111	0
687	      1100010101	110	110	0
688	      0101011111	010	010	0
689	      1010001100	100	100	0
690	      0000001011	000	000	0
691	      0010010100	000	000	0
692	      0100001011	010	010	0
693	      1011101001	101	101	0
694	      1100101001	111	111	0
695	      0110111000	011	011	0
696	      1010100001	101	101	0
697	      1110010101	110	110	0
698	      1001001001	100	100	0
699	      0110001011	010	010	0
700	      1111001001	110	110	0
701	      1001111001	101	101	0
702	      0111101100	011	011	0
703	      1101000110	110	110	0
704	      1010110110	101	101	0
705	      0100101011	011	011	0
706	      1011001111	100	100	0
707	      1111001111	110	110	0
708	      0110101110	011	011	0
709	      1100101101	111	111	0
710	      1011110001	101	101	0
711	      1110010001	110	110	0
712	      0110110000	011	011	0
713	      1011111100	101	101	0
714	      1000110101	101	101	0
715	      1010011010	100	100	0
716	      1110001011	110	110	0
------	          ------	-------	-------	--------
Accuracy (#correct entries / #total entries): 1

Author: Jose L. Segovia-Juarez, (c) 2001/4.

